sample_id,key,folder_id,model,image_path,caption_post_direct,caption_recon,reproj_mse_recon,reproj_cosine_recon,clipscore_gt,clipscore_post_direct,clipscore_recon,clipscore_drop,bertscore_recon_vs_post_f1,bertscore_post_vs_gt_f1,bertscore_recon_vs_gt_f1
416:12:000010013,10013,1,llava,data/mtf2025_web_images/00001/000010013.jpg,"A large silver bowl filled with various types of dumplings, including steamed buns and other food items, is placed on a red tray.",A large silver bowl filled with steamed dumplings sits on a red tray.,0.0056178662925958,0.984578549861908,28.181303024291992,33.93510437011719,31.493059158325195,2.442045211791992,0.9561694264411926,0.8206790685653687,0.8144970536231995
416:13:000010014,10014,1,llava,data/mtf2025_web_images/00001/000010014.jpg,"A silver bowl filled with a red liquid and a white sauce, with a green vegetable in the middle.","A metal bowl filled with a red liquid and a white sauce, with a piece of shrimp in the middle.",0.0065572843886911,0.9793440699577332,23.524879455566406,30.63606071472168,34.386192321777344,-3.750131607055664,0.9749390482902527,0.7525176405906677,0.7549525499343872
416:14:000010015,10015,1,llava,data/mtf2025_web_images/00001/000010015.jpg,"A person is eating a dumpling with chopsticks, while a bowl of soup is placed nearby.","A person is eating a dumpling with chopsticks, while a bowl of soup is placed nearby.",0.0057054362259805,0.9846954345703124,35.066036224365234,37.747352600097656,37.74734878540039,3.814697265625e-06,0.9999999403953552,0.839400589466095,0.839400589466095
416:15:000010016,10016,1,llava,data/mtf2025_web_images/00001/000010016.jpg,"A plate of food with a variety of dishes including noodles, vegetables, and meat.","A plate of food with a variety of dishes, including noodles, vegetables, and meat.",0.0054271123372018,0.9829597473144532,29.787784576416016,27.435028076171875,27.090639114379883,0.3443889617919922,0.9962579607963562,0.7599579691886902,0.7631546854972839
416:16:000010017,10017,1,llava,data/mtf2025_web_images/00001/000010017.jpg,"A plate of food and a bowl of food are on a table, with the bowl containing dumplings.","A plate of food is placed on a table next to a bowl of soup. The plate contains a variety of food items, including dumplings and other dishes.",0.0042286729440093,0.9869418740272522,32.36308670043945,37.20784378051758,34.03073501586914,3.177108764648437,0.9406344294548035,0.8677220344543457,0.8561233282089233
416:17:000010018,10018,1,llava,data/mtf2025_web_images/00001/000010018.jpg,"A bowl of food is placed on a table, with a spoon inside it. The bowl is filled with a variety of food items, including a pastry and a dumpling.","A bowl of food is placed on a table, and a spoon is sitting in a bowl of food next to it.",0.0049353223294019,0.985011637210846,30.704666137695312,31.249818801879883,26.394161224365234,4.855657577514648,0.9308966398239136,0.7467408776283264,0.7481197714805603
416:18:000010019,10019,1,llava,data/mtf2025_web_images/00001/000010019.jpg,A bowl of food sits on a table with other bowls of food around it. The bowl of food contains a variety of vegetables and meat.,"A bowl of food sits on a table with other bowls of food around it. The bowl of food contains a variety of ingredients, including vegetables and meat.",0.0049254884943366,0.9880725145339966,30.37225341796875,32.594974517822266,33.373661041259766,-0.7786865234375,0.9912326335906982,0.8116450905799866,0.8110865950584412
416:19:000010020,10020,1,llava,data/mtf2025_web_images/00001/000010020.jpg,"A bowl of food with a variety of vegetables and meat, including onions, peppers, and carrots.","A bowl of food is placed on a wooden table, containing a variety of vegetables and meat.",0.0036360074300318,0.9887264966964722,33.634620666503906,28.62535095214844,30.329423904418945,-1.7040729522705078,0.9374060034751892,0.8318698406219482,0.8190697431564331
416:20:000010021,10021,1,llava,data/mtf2025_web_images/00001/000010021.jpg,A white plate with a bowl of food and chopsticks on a table.,A white plate with a bowl of food and chopsticks on a table.,0.0065345377661287,0.9803735017776488,23.391658782958984,26.602672576904297,26.602672576904297,0.0,0.9999998807907104,0.7325440645217896,0.7325440645217896
416:21:000010022,10022,1,llava,data/mtf2025_web_images/00001/000010022.jpg,"Two pieces of food are in a white bowl, and the food is a type of pastry.","A white bowl contains two pieces of food, which are likely dumplings or pastries.",0.0048456084914505,0.9896899461746216,43.68019104003906,29.82455444335937,34.91250228881836,-5.087947845458984,0.9232764840126038,0.8721855282783508,0.880561351776123
416:22:000010023,10023,1,llava,data/mtf2025_web_images/00001/000010023.jpg,"Two bowls of food are placed on a marble table, one of which is a bamboo container.","Two bowls of food are placed on a marble table, one of which is a bamboo container.",0.0060551264323294,0.9835186004638672,32.43485641479492,31.324317932128903,31.32431411743164,3.814697265625e-06,0.9999999403953552,0.8341344594955444,0.8341342806816101
416:23:000010024,10024,1,llava,data/mtf2025_web_images/00001/000010024.jpg,"A wooden basket filled with various food items, including a variety of vegetables and fruits.","A wooden basket filled with various food items, including a variety of vegetables and meat, sits on a table.",0.0069833756424486,0.9811225533485411,32.7972412109375,30.997163772583008,31.1037712097168,-0.106607437133789,0.9696709513664246,0.8570321202278137,0.847474992275238
416:24:000010025,10025,1,llava,data/mtf2025_web_images/00001/000010025.jpg,A plate of food is on a table with a cup of tea next to it.,A plate of food is on a table with a cup of tea next to it.,0.004987480584532,0.9848887324333192,29.683732986450195,28.10255241394043,28.10255241394043,0.0,1.0000001192092896,0.7495056986808777,0.7495056986808777
416:25:000010026,10026,1,llava,data/mtf2025_web_images/00001/000010026.jpg,"A bowl of food is placed on a table, with a spoon and a cup of sauce nearby.","A plate of food, including dumplings and a sauce, is placed on a wooden table.",0.0042556351982057,0.9883922934532166,33.325923919677734,29.4987907409668,33.89316940307617,-4.394378662109375,0.9453800916671753,0.8727901577949524,0.8871297836303711
416:26:000010027,10027,1,llava,data/mtf2025_web_images/00001/000010027.jpg,"A basket filled with various food items, including dumplings and other pastries, is placed on a table.",A basket of food is filled with various dumplings and other food items.,0.0052856313996016,0.9834957122802734,34.312705993652344,33.086360931396484,35.50021743774414,-2.413856506347656,0.9613489508628845,0.8772982358932495,0.8834447860717773
416:27:000010028,10028,1,llava,data/mtf2025_web_images/00001/000010028.jpg,"A wooden bowl filled with two pieces of fish, one on top of the other, sits on a table.","A wooden bowl filled with two pieces of fish, one on top of the other, sits on a table.",0.0059966254048049,0.9842917323112488,40.60269165039063,31.34425926208496,31.34425926208496,0.0,1.0,0.8679187297821045,0.8679185509681702
416:28:000010029,10029,1,llava,data/mtf2025_web_images/00001/000010029.jpg,"A white bowl filled with a variety of vegetables, including carrots and broccoli, is placed on a table.","A white bowl filled with a variety of vegetables, including carrots, is placed on a table.",0.0031358376145362,0.9915828704833984,29.274782180786133,31.41232109069824,32.63126754760742,-1.2189464569091797,0.9935151934623718,0.9057952165603638,0.9075005054473877
416:29:000010030,10030,1,llava,data/mtf2025_web_images/00001/000010030.jpg,"A plate of food is on a table with a bowl of sauce next to it. The food includes dumplings and other items, and there are several bowls and spoons on the table.","A plate of food is on a table, with a bowl of sauce next to it. The food consists of dumplings and other items, and there are several bowls and spoons placed around the plate.",0.0060851853340864,0.9843879342079164,34.30250930786133,33.386409759521484,34.19504928588867,-0.8086395263671875,0.9842146635055542,0.8641554117202759,0.8616653680801392
416:30:000010031,10031,1,llava,data/mtf2025_web_images/00001/000010031.jpg,"A wooden bowl filled with various foods, including shrimp and vegetables, sits on a table.","A wooden bowl filled with various food items, including shrimp and vegetables, sits on a table.",0.0042055728845298,0.9879553318023682,34.96070098876953,34.150142669677734,34.16645431518555,-0.0163116455078125,0.994020402431488,0.8427897095680237,0.8400788307189941
416:31:000010032,10032,1,llava,data/mtf2025_web_images/00001/000010032.jpg,"A bowl of food is placed on a table, and it is filled with a white substance.","A bowl of food is placed on a table, and it is filled with a white substance.",0.0038468216080218,0.9879493713378906,36.9067268371582,30.667552947998047,30.66754913330078,3.814697265625e-06,1.0,0.8446696996688843,0.8446696996688843
416:32:000010033,10033,1,llava,data/mtf2025_web_images/00001/000010033.jpg,"A bowl of food with chopsticks in it, the food is a mix of meat and vegetables.","A bowl of food with chopsticks in it, the food is a mix of meat and vegetables.",0.0051287342794239,0.9848037362098694,34.75333023071289,30.68240547180176,30.68240547180176,0.0,0.9999998807907104,0.8491470813751221,0.8491471409797668
416:33:000010034,10034,1,llava,data/mtf2025_web_images/00001/000010034.jpg,A plate of food with chopsticks and a spoon on the side.,A plate of food with chopsticks and a spoon on the side.,0.0033947196789085,0.9894853234291076,31.02692413330078,35.33555221557617,35.33555221557617,0.0,0.9999998807907104,0.8759720921516418,0.8759720921516418
416:34:000010035,10035,1,llava,data/mtf2025_web_images/00001/000010035.jpg,A bowl of food with onions and meat in it.,"A bowl of food is placed on a table, containing a variety of ingredients, including meat and vegetables.",0.002546529052779,0.9922373294830322,29.74358558654785,31.075096130371094,29.659229278564453,1.4158668518066406,0.9225677251815796,0.8720052242279053,0.8514545559883118
416:35:000010036,10036,1,llava,data/mtf2025_web_images/00001/000010036.jpg,"A plate of food with chicken, peppers, and onions on a white plate.",A plate of food with a variety of vegetables and meat on a white plate.,0.0033346510026603,0.9917219877243042,34.41548156738281,33.428863525390625,30.70450782775879,2.724355697631836,0.9652110934257507,0.8525363802909851,0.8523920178413391
416:36:000010037,10037,1,llava,data/mtf2025_web_images/00001/000010037.jpg,"A white plate with a bowl of food on it, including a salad with noodles and a slice of lemon.",A plate of food with a fork and a wine glass on the table.,0.003571365494281,0.9898810982704164,35.078338623046875,31.901317596435547,29.34223937988281,2.5590782165527344,0.9259014129638672,0.8687130212783813,0.8647092580795288
416:37:000010038,10038,1,llava,data/mtf2025_web_images/00001/000010038.jpg,"A plate of food is on a table, with a variety of vegetables including carrots and broccoli.","A plate of food is on a table, with a variety of vegetables including carrots and broccoli.",0.0026575599331408,0.9921793341636658,33.3186149597168,31.51569366455078,31.51569366455078,0.0,0.9999999403953552,0.8529643416404724,0.8529644012451172
416:38:000010039,10039,1,llava,data/mtf2025_web_images/00001/000010039.jpg,"A bowl of food with a spoon in it, the food is a mix of rice, meat, and vegetables.","A white bowl filled with a mixture of rice, meat, and vegetables, including carrots and broccoli, is placed on a table.",0.0041341427713632,0.9883489608764648,30.50754737854004,31.955137252807617,27.62056541442871,4.334571838378906,0.9260590076446533,0.8276276588439941,0.8149011731147766
416:39:000010040,10040,1,llava,data/mtf2025_web_images/00001/000010040.jpg,A white plate with a salad on it sits on a table next to a white bowl.,"A white plate with a salad on it is placed on a table. Beside the plate is a white bowl containing a sauce. A fork is also present on the table, ready to be used to enjoy the meal.",0.0030378417577594,0.9902121424674988,34.45947265625,33.32672119140625,33.46987533569336,-0.1431541442871093,0.9321268200874329,0.8506661057472229,0.8414787650108337
416:40:000010041,10041,1,llava,data/mtf2025_web_images/00001/000010041.jpg,"A bowl of food is placed on a green table, containing noodles and vegetables.","A bowl of food is placed on a green table, containing a variety of ingredients.",0.0036224147770553,0.9888426661491394,23.09003257751465,31.59894371032715,27.500200271606445,4.098743438720703,0.9710733890533447,0.807892382144928,0.8046698570251465
416:41:000010042,10042,1,llava,data/mtf2025_web_images/00001/000010042.jpg,A plate of food is on a table with a fork and a cup of sauce.,"A plate of food is on a table, with a fork and a cup of sauce next to it.",0.0029522471595555,0.9905241131782532,35.26806640625,30.786264419555664,31.750492095947266,-0.9642276763916016,0.9766042828559875,0.8453478813171387,0.8372069001197815
416:42:000010043,10043,1,llava,data/mtf2025_web_images/00001/000010043.jpg,"A white plate with a variety of food items on it, including a pastry, mushrooms, and a flower.","A white plate with a variety of food items, including a pastry, mushrooms, and carrots, is placed on a wooden table.",0.0037492108531296,0.9902935028076172,33.12727737426758,36.518341064453125,33.44815826416016,3.0701828002929688,0.9598410725593567,0.8226702213287354,0.8177596926689148
416:43:000010044,10044,1,llava,data/mtf2025_web_images/00001/000010044.jpg,"A plate of food with chicken and vegetables, including carrots and peppers, is displayed on a table.","A plate of food with meat and vegetables, including carrots and broccoli, is placed on a table.",0.0025105953682214,0.9909339547157288,34.32111740112305,29.3497257232666,27.28537368774414,2.064352035522461,0.9793524146080017,0.874230682849884,0.8718104958534241
416:44:000010045,10045,1,llava,data/mtf2025_web_images/00001/000010045.jpg,A table with a bowl of food and a spoon on it.,A table with a plate of food and a bowl of soup.,0.0063427579589188,0.9824867248535156,28.911256790161133,30.965351104736328,30.87577438354492,0.0895767211914062,0.9642689228057861,0.85431307554245,0.8657461404800415
416:45:000010046,10046,1,llava,data/mtf2025_web_images/00001/000010046.jpg,A white bowl filled with food is placed on a white table.,A white bowl filled with food is placed on a white table.,0.0028255719225853,0.9924989342689514,29.55984687805176,31.173694610595703,31.173688888549805,5.7220458984375e-06,0.9999998807907104,0.8186554312705994,0.8186554312705994
416:46:000010047,10047,1,llava,data/mtf2025_web_images/00001/000010047.jpg,"A bowl of food with a variety of ingredients, including carrots, broccoli, and other vegetables, is placed on a table.","A bowl of food is filled with a variety of vegetables and meat, including carrots, broccoli, and onions.",0.003267161315307,0.989770233631134,32.73482131958008,27.289438247680664,28.004444122314453,-0.7150058746337891,0.956287145614624,0.8559002876281738,0.859065055847168
416:47:000010048,10048,1,llava,data/mtf2025_web_images/00001/000010048.jpg,"A plate of food with a variety of vegetables and mushrooms, with chopsticks sticking out of the food.","A plate of food with a variety of vegetables and mushrooms, accompanied by chopsticks.",0.0034954440779983,0.9886890053749084,35.30683517456055,32.9977912902832,32.9400749206543,0.0577163696289062,0.9727839827537537,0.8249211311340332,0.8336392045021057
416:48:000010049,10049,1,llava,data/mtf2025_web_images/00001/000010049.jpg,"A small white bowl is filled with food, sitting on a table.","A small white bowl is filled with food, sitting on a table.",0.0035557847004383,0.9898943305015564,31.032190322875977,32.26606369018555,32.26606369018555,0.0,0.9999998807907104,0.8322311043739319,0.8322310447692871
416:49:000010050,10050,1,llava,data/mtf2025_web_images/00001/000010050.jpg,"A bowl of food is placed on a table, with a spoon and a piece of bread nearby. The bowl contains a variety of food items, including meat and vegetables.","A bowl of food is placed on a table, containing a variety of ingredients, including chicken, broccoli, and a spoon.",0.0048000211827456,0.9864900708198548,37.44367980957031,28.2839469909668,29.4731559753418,-1.189208984375,0.9557967782020569,0.8693764209747314,0.875276505947113
416:50:000010051,10051,1,llava,data/mtf2025_web_images/00001/000010051.jpg,A plate of food is on a table with a cup of coffee next to it.,"A white plate with a variety of food items, including peppers, is placed on a dining table. Beside the plate, there is a cup of coffee.",0.0034370596986263,0.989953339099884,31.38393783569336,30.28866004943848,33.91889190673828,-3.6302318572998047,0.9343271255493164,0.8482896089553833,0.8471633791923523
416:51:000010052,10052,1,llava,data/mtf2025_web_images/00001/000010052.jpg,A bowl of food with a blue and white design sits on a table.,"A bowl of food is placed on a table, containing a variety of vegetables and meat.",0.0033454324584454,0.9913994669914246,33.0422477722168,32.10251998901367,29.849082946777344,2.253437042236328,0.9251635074615479,0.8300421833992004,0.8362699747085571
416:52:000010053,10053,1,llava,data/mtf2025_web_images/00001/000010053.jpg,"A plate with three bowls of food, one of which has a sauce in it.","A plate with three bowls of food, one of which is filled with sauce.",0.0057245916686952,0.98350590467453,35.584449768066406,29.7968692779541,31.13046646118164,-1.333597183227539,0.9768365025520325,0.8586519360542297,0.8566614985466003
416:53:000010054,10054,1,llava,data/mtf2025_web_images/00001/000010054.jpg,A square glass bowl filled with a salad of carrots and cabbage.,A square glass bowl filled with a salad of shredded carrots and cabbage.,0.0036460342817008,0.9910433292388916,35.04344177246094,36.2191276550293,35.79447555541992,0.424652099609375,0.9910537004470825,0.883625328540802,0.8800865411758423
416:54:000010055,10055,1,llava,data/mtf2025_web_images/00001/000010055.jpg,"A bowl of food with a variety of ingredients, including shrimp, vegetables, and fruit.","A bowl of food with a variety of ingredients, including shrimp, broccoli, and orange slices.",0.0026935702189803,0.9920487999916076,33.57216262817383,30.569604873657227,31.003284454345703,-0.4336795806884765,0.9780781269073486,0.8334793448448181,0.8474397659301758
416:55:000010056,10056,1,llava,data/mtf2025_web_images/00001/000010056.jpg,"A plate of food with chicken, carrots, and broccoli on a black plate.","A plate of food with chicken, carrots, and broccoli on a black plate.",0.0033316425979137,0.9898717999458312,32.58280944824219,31.170166015625,31.170166015625,0.0,1.0,0.86192786693573,0.86192786693573
416:56:000010057,10057,1,llava,data/mtf2025_web_images/00001/000010057.jpg,"A bowl of soup with a spoon in it, and a plate of fried food, including fried dough and fried chicken, sits on a table.","A bowl of soup sits on a plate with a side of fried food, possibly chicken wings.",0.0038938575889915,0.989162266254425,25.962299346923828,32.79512023925781,31.87166976928711,0.9234504699707032,0.935560405254364,0.8245677947998047,0.8297911882400513
416:57:000010058,10058,1,llava,data/mtf2025_web_images/00001/000010058.jpg,A plate with a ginger root and a cookie shaped like a person.,A plate of food with a ginger root and a cookie shaped like a ginger root.,0.0076436684466898,0.9853172302246094,34.685279846191406,37.17274475097656,39.79362106323242,-2.62087631225586,0.9695380330085754,0.8389042019844055,0.8391889929771423
416:58:000010059,10059,1,llava,data/mtf2025_web_images/00001/000010059.jpg,"A plate of food with a variety of vegetables and meat, including carrots and broccoli.","A plate of food with a variety of vegetables and meat, including carrots and broccoli.",0.003571696113795,0.9884423017501832,32.44264602661133,26.586336135864254,26.586336135864254,0.0,0.9999999403953552,0.8679065704345703,0.8679066300392151
416:59:000010060,10060,1,llava,data/mtf2025_web_images/00001/000010060.jpg,"A plate of food is on a table, with a bowl of food and a plate of food with a green vegetable on top.","A plate of food is on a table, with a bowl of food and a plate of food with a bowl of food on top of it.",0.0034637537319213,0.9909549355506896,31.190582275390625,30.078426361083984,28.950727462768555,1.1276988983154297,0.961929440498352,0.847895085811615,0.832358181476593
416:60:000010061,10061,1,llava,data/mtf2025_web_images/00001/000010061.jpg,"A table with a variety of foods, including rice, meat, and vegetables, is set with chopsticks and a spoon.","A table with a variety of foods, including rice, meat, and vegetables, is set with chopsticks and a spoon.",0.0039936550892889,0.986485719680786,35.830055236816406,32.610965728759766,32.610965728759766,0.0,0.9999998807907104,0.843540608882904,0.843540608882904
416:61:000010062,10062,1,llava,data/mtf2025_web_images/00001/000010062.jpg,"A plate of food with a sauce on the side, including a piece of meat and a vegetable.","A plate of food with a sauce on the side, including a piece of meat and a vegetable.",0.0032510566525161,0.9898361563682556,39.17079162597656,30.760616302490234,30.760616302490234,0.0,1.0000001192092896,0.8613596558570862,0.8613595962524414
416:62:000010063,10063,1,llava,data/mtf2025_web_images/00001/000010063.jpg,A plate of food with chopsticks and a carrot on the side.,A plate of food with chopsticks and a carrot on the side.,0.0037478217855095,0.9904648661613464,29.092863082885746,37.64247131347656,37.64247131347656,0.0,0.9999999403953552,0.8484976291656494,0.848497748374939
416:63:000010064,10064,1,llava,data/mtf2025_web_images/00001/000010064.jpg,"A blue plate with a variety of vegetables on it, including cucumbers, tomatoes, and mushrooms.","A blue plate with a variety of vegetables on it, including cucumbers, tomatoes, and mushrooms.",0.0029978135135024,0.9916822910308838,37.53781509399414,37.21590042114258,37.21590042114258,0.0,0.9999998807907104,0.9200509786605835,0.9200510382652283
416:64:000010065,10065,1,llava,data/mtf2025_web_images/00001/000010065.jpg,A plate of food with a variety of vegetables and meat on a wooden table.,A plate of food with a variety of vegetables and meat on a wooden table.,0.0037494557909667,0.990251123905182,36.59949493408203,32.33864212036133,32.33863830566406,3.814697265625e-06,0.9999999403953552,0.8584222197532654,0.8584222197532654
416:65:000010066,10066,1,llava,data/mtf2025_web_images/00001/000010066.jpg,A large silver bowl filled with red and yellow food sits on a wooden table.,A large silver bowl filled with red and yellow food sits on a wooden table.,0.0073018060065805,0.9792219996452332,37.11280822753906,30.73804473876953,30.738035202026367,9.5367431640625e-06,0.9999998807907104,0.8323919177055359,0.8323919177055359
416:66:000010067,10067,1,llava,data/mtf2025_web_images/00001/000010067.jpg,"A bowl of food sits on a table, with a variety of food items including carrots, noodles, and a dumpling.","A bowl of food is placed on a table, with a variety of vegetables and a spoon.",0.0080052474513649,0.977518916130066,30.757152557373047,29.655277252197266,26.725269317626957,2.9300079345703125,0.9451805949211121,0.7384138703346252,0.7416900992393494
416:67:000010069,10069,1,llava,data/mtf2025_web_images/00001/000010069.jpg,A large silver bowl filled with red soup and a white bowl filled with white soup.,A large silver bowl filled with a red soup containing noodles and vegetables.,0.0081963837146759,0.9794387817382812,30.064085006713867,31.06649780273437,32.75594711303711,-1.6894493103027344,0.944440484046936,0.7559892535209656,0.7585760354995728
416:68:000010070,10070,1,llava,data/mtf2025_web_images/00001/000010070.jpg,"A large pot filled with a variety of vegetables and meat, including carrots, onions, and peppers, is placed on a table.",A large pot filled with a variety of vegetables and meat is on a table.,0.0067786560393869,0.9824752807617188,24.20343971252441,36.63916397094727,36.804325103759766,-0.1651611328125,0.971552312374115,0.7511798739433289,0.7571793794631958
416:69:000010071,10071,1,llava,data/mtf2025_web_images/00001/000010071.jpg,"A bowl of food with a variety of vegetables and meat, including onions, broccoli, and peppers.","A bowl of food is filled with a variety of vegetables, including broccoli, onions, and peppers.",0.0037627178244292,0.9889929890632628,30.62005043029785,35.166595458984375,33.152313232421875,2.0142822265625,0.9746701121330261,0.8390862345695496,0.8316687345504761
416:70:000010073,10073,1,llava,data/mtf2025_web_images/00001/000010073.jpg,A yellow bowl filled with food sits on a table with a variety of other bowls and dishes.,"A yellow bowl filled with food sits on a table, surrounded by other bowls and a plate of food.",0.0059743830934166,0.9827386140823364,26.9506893157959,30.930011749267575,31.52668190002441,-0.5966701507568359,0.971616804599762,0.7494862675666809,0.7497578859329224
416:71:000010075,10075,1,llava,data/mtf2025_web_images/00001/000010075.jpg,"A large silver bowl filled with a variety of foods, including vegetables and meat, is placed on a table.","A large metal bowl filled with a variety of foods, including vegetables and meat, is placed on a table.",0.008817184716463,0.9788782596588136,29.26276588439941,32.095069885253906,33.31121063232422,-1.2161407470703125,0.9946236610412598,0.753149151802063,0.7533820867538452
416:72:000010076,10076,1,llava,data/mtf2025_web_images/00001/000010076.jpg,A large silver bowl filled with soup sits on a table with a spoon in it.,A large metal bowl filled with soup sits on a table with a spoon in it.,0.0070549715310335,0.9807977676391602,22.923677444458008,30.73582649230957,32.415550231933594,-1.6797237396240234,0.9937385320663452,0.7534878849983215,0.7532315254211426
416:73:000010077,10077,1,llava,data/mtf2025_web_images/00001/000010077.jpg,"A pot of food with a spoon in it, with a bowl of food on the side.","A pot of food with a spoon in it, with a variety of vegetables and meat.",0.0070936977863311,0.978948175907135,28.912616729736328,30.565622329711918,33.088905334472656,-2.523283004760742,0.9540872573852539,0.8453812003135681,0.8403415679931641
416:74:000010079,10079,1,llava,data/mtf2025_web_images/00001/000010079.jpg,"A bowl filled with a variety of vegetables, including carrots and broccoli, sits on a table.","A bowl of food is filled with a variety of vegetables, including carrots and broccoli.",0.006180549506098,0.984680950641632,34.9215202331543,32.88140106201172,30.856430053710938,2.024971008300781,0.9635244011878967,0.8321857452392578,0.8332729935646057
416:75:000010080,10080,1,llava,data/mtf2025_web_images/00001/000010080.jpg,A large bowl of soup with shrimp and other vegetables in it.,"A large bowl of soup with shrimp and vegetables, including broccoli, is placed on a table.",0.0077006868086755,0.9812189936637878,33.93278884887695,31.299320220947266,29.909032821655277,1.3902873992919922,0.9497982859611511,0.8456854820251465,0.8391653299331665
416:76:000010081,10081,1,llava,data/mtf2025_web_images/00001/000010081.jpg,"A plate of food with a variety of vegetables and meat, including mushrooms, carrots, and onions.","A plate of food with a variety of vegetables and meat, including mushrooms, carrots, and onions.",0.0035924911499023,0.9887674450874328,33.86920547485352,27.96456527709961,27.96456527709961,0.0,0.9999999403953552,0.8425236940383911,0.8425236940383911
