sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:15:000000016,16,data/mtf2025_web_images/00000/000000016.jpg,In this image there is a table. On the table there is a plate. On the plate there is a sandwich. Beside the plate there is a jar. In the jar there is a drink.,A plate of sandwiches and chips is on a table with a glass of lemonade.,mask,0.7,1337,36.070499420166016,36.924076080322266,34.0056037902832,0.85357666015625,0.817402720451355,0.8482744097709656,0.8750631809234619
416:16:000000017,17,data/mtf2025_web_images/00000/000000017.jpg,In this image we can see a tray with some food items on it.,"In this image, we can see a person standing in front of a table.",mask,0.7,1337,26.307559967041016,23.51399040222168,35.564579010009766,-2.793569564819336,0.8330173492431641,0.8376971483230591,0.9432846903800964
416:17:000000018,18,data/mtf2025_web_images/00000/000000018.jpg,In this image we can see a plate containing some food items.,A plate of food has a tomato and lettuce on it.,mask,0.7,1337,28.29369354248047,34.963233947753906,43.21563720703125,6.6695404052734375,0.8467287421226501,0.8830572962760925,0.9107168316841125
416:18:000000019,19,data/mtf2025_web_images/00000/000000019.jpg,In this image we can see a sandwich and tomato slices on the plate.,A sandwich with tomato slices on a plate.,mask,0.7,1337,37.41400909423828,38.34770965576172,36.738277435302734,0.9337005615234375,0.8753086924552917,0.8923432230949402,0.9483998417854309
416:19:000000020,20,data/mtf2025_web_images/00000/000000020.jpg,In this image we can see a sandwich.,"This image shows a sandwich with meat, cheese, and tomatoes on a bun.",mask,0.7,1337,32.71247863769531,30.93389892578125,31.768644332885742,-1.7785797119140625,0.8944143652915955,0.9050033092498779,0.9163017868995667
416:20:000000022,22,data/mtf2025_web_images/00000/000000022.jpg,"In this image there is a table, on that table there is a plate, in that plate there is a sandwich, chips and a fruit, in the background there is a table cloth.","In this image, there is a sandwich on a plate, a bowl of chips, and a bottle of soda.",mask,0.7,1337,30.01466941833496,33.45659255981445,31.971607208251953,3.441923141479492,0.8109323382377625,0.8348259329795837,0.9205144643783569
416:21:000000023,23,data/mtf2025_web_images/00000/000000023.jpg,A sandwich is on a plate on a white table.,A sandwich is cut in half and placed on a plate with a fork and a knife.,mask,0.7,1337,36.11206817626953,34.918922424316406,39.52320861816406,-1.193145751953125,0.874279797077179,0.8448883891105652,0.9078355431556702
416:22:000000024,24,data/mtf2025_web_images/00000/000000024.jpg,In this image we can see a food item on the plate.,"The image shows a sandwich with lettuce, tomato, and cheese on a slice of bread.",mask,0.7,1337,28.094690322875977,34.36830520629883,35.1092414855957,6.273614883422852,0.8416880965232849,0.8567409515380859,0.8941455483436584
416:23:000000025,25,data/mtf2025_web_images/00000/000000025.jpg,"In this image I can see a plate and on it I can see a sandwich which is in brown, red, green and white color.","A sandwich with lettuce, tomato, and meat on a bun.",mask,0.7,1337,31.58746337890625,32.52346420288086,32.6685791015625,0.9360008239746094,0.8342044353485107,0.8734222650527954,0.8652318716049194
416:24:000000026,26,data/mtf2025_web_images/00000/000000026.jpg,In this image we can see a sandwich.,This is a picture of a pizza with tomatoes and lettuce on it.,mask,0.7,1337,31.0770263671875,28.56706428527832,33.3875846862793,-2.5099620819091797,0.843305230140686,0.8443855047225952,0.918043851852417
416:25:000000027,27,data/mtf2025_web_images/00000/000000027.jpg,In this image we can see a table. On the table there are some food items.,A group of people are having a barbecue in a park.,mask,0.7,1337,22.431480407714844,22.584692001342773,35.4974365234375,0.1532115936279297,0.8306491374969482,0.8415061831474304,0.8971518278121948
416:26:000000028,28,data/mtf2025_web_images/00000/000000028.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes and other vegetables. In the background I can see few tomatoes and few leaves.",A sandwich is on a plate with tomatoes and lettuce in the background.,mask,0.7,1337,28.337574005126953,31.454158782958984,36.19911193847656,3.1165847778320312,0.8611176609992981,0.914883553981781,0.9032579660415649
416:27:000000029,29,data/mtf2025_web_images/00000/000000029.jpg,In this image we can see a plate containing food and a red color object.,"A plate of food has a sandwich, tomato, and bacon on it.",mask,0.7,1337,25.52577781677246,33.28926467895508,36.277347564697266,7.763486862182617,0.8775839805603027,0.9052248597145081,0.9020046591758728
416:28:000000030,30,data/mtf2025_web_images/00000/000000030.jpg,"In this image we can see a sandwich on the wooden board. In the background we can see tomatoes, lettuce, knife and other objects.","The image shows a sandwich with bacon, lettuce, and tomato on a bun.",mask,0.7,1337,32.58237075805664,36.31850051879883,34.12458419799805,3.7361297607421875,0.8721094727516174,0.8663687109947205,0.9098626971244812
416:29:000000031,31,data/mtf2025_web_images/00000/000000031.jpg,"In this image I can see a plate and on it I can see a sandwich, few tomatoes and a salad.","The main objects in this scene are the two people, the two chairs, and the two tables. The main attributes of these objects are their size, shape, and color. The scene is set in a living room.",mask,0.7,1337,34.12925720214844,20.507177352905273,38.34334182739258,-13.622079849243164,0.8596215844154358,0.8159911632537842,0.8761515617370605
416:30:000000032,32,data/mtf2025_web_images/00000/000000032.jpg,In this image I can see a sandwich on the wooden board.,"A sandwich made with two slices of bread, bacon, lettuce, tomato, and mayonnaise.",mask,0.7,1337,28.76276969909668,37.88935089111328,40.96153259277344,9.126581192016602,0.858159065246582,0.9240885376930237,0.8669936656951904
416:31:000000033,33,data/mtf2025_web_images/00000/000000033.jpg,In this image we can see a plate containing food.,A man is eating a sandwich that is made of bacon and tomatoes.,mask,0.7,1337,27.538753509521484,34.704673767089844,33.25613021850586,7.165920257568359,0.8272244930267334,0.8300521969795227,0.8935791850090027
416:32:000000034,34,data/mtf2025_web_images/00000/000000034.jpg,"In this image we can see a table. On the table there are some food items, a knife and a bowl.","A table with a variety of toppings including tomatoes, lettuce, and mayonnaise.",mask,0.7,1337,25.424232482910156,31.043983459472656,31.139713287353516,5.6197509765625,0.8475552797317505,0.8499528169631958,0.8849364519119263
416:33:000000035,35,data/mtf2025_web_images/00000/000000035.jpg,"In this image we can see a wooden plate containing some food items, a knife and a spoon.","A wooden platter is filled with various ingredients for a sandwich, including bread, tomatoes, lettuce, and mayonnaise.",mask,0.7,1337,27.833534240722656,34.42488479614258,32.927711486816406,6.591350555419922,0.8128699064254761,0.8304604887962341,0.8954795002937317
416:34:000000036,36,data/mtf2025_web_images/00000/000000036.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes, lettuce and few other things. In the background I can see few tomatoes, few bowls and few other things.","In this image, we can see a person holding a sandwich and a bowl of soup.",mask,0.7,1337,33.844261169433594,29.61484718322754,34.22566223144531,-4.229413986206055,0.8344791531562805,0.8493067026138306,0.9060857892036438
416:35:000000039,39,data/mtf2025_web_images/00000/000000039.jpg,In this image we can see a sandwich on the table.,The image shows a man in a suit and tie standing in front of a table with a bowl of food on it.,mask,0.7,1337,29.132076263427734,22.309579849243164,32.365692138671875,-6.82249641418457,0.8376092910766602,0.8086873292922974,0.9105086326599121
416:36:000000040,40,data/mtf2025_web_images/00000/000000040.jpg,"In this image we can see a table. On the table there are plates, knife, fork, and food.","A plate of food has a sandwich, tomatoes, and avocado on it.",mask,0.7,1337,25.35768699645996,31.08168601989746,28.565597534179688,5.7239990234375,0.7847290635108948,0.8120176792144775,0.906484842300415
416:37:000000041,41,data/mtf2025_web_images/00000/000000041.jpg,"In this image I can see a plate in the centre and on the plate I can see a sandwich which is made of bread, tomato, lettuce and other food items. In the background I can see a bowl and a plate.","A sandwich with bacon, lettuce, and tomato on a bun.",mask,0.7,1337,26.150358200073242,29.912036895751953,32.95099639892578,3.761678695678711,0.8548359870910645,0.9036551117897034,0.8908208012580872
416:38:000000042,42,data/mtf2025_web_images/00000/000000042.jpg,In this image I can see a sandwich in the box.,"The main objects in this scene are the two people, the man and the woman. The main attributes of the man are his height, his hair color, and his facial expression. The main attributes of the woman are her hair color, her facial expression, and her dress.",mask,0.7,1337,27.63630485534668,18.9736270904541,34.19572067260742,-8.662677764892578,0.8375999927520752,0.7875979542732239,0.8617569804191589
416:39:000000043,43,data/mtf2025_web_images/00000/000000043.jpg,In this image we can see a wooden surface. On that there is a cutting board. On that there are some food items.,"A cutting board with tomatoes, lettuce, and bread on it.",mask,0.7,1337,27.473730087280273,28.908384323120117,33.07902908325195,1.4346542358398438,0.8615248799324036,0.8915276527404785,0.8918317556381226
416:40:000000045,45,data/mtf2025_web_images/00000/000000045.jpg,In this image we can see a plate containing food items on the surface.,A plate of bacon and tomatoes on top of bread.,mask,0.7,1337,25.183311462402344,36.160011291503906,34.0374755859375,10.976699829101562,0.8543574213981628,0.8721091151237488,0.8903236389160156
416:41:000000046,46,data/mtf2025_web_images/00000/000000046.jpg,In this image we can see a plate containing food and a red color object.,In this image I can see a plate which is white in color and on the plate I can see a sandwich which is brown in color and few vegetables which are green and red in color.,mask,0.7,1337,25.52577781677246,28.058427810668945,36.277347564697266,2.5326499938964844,0.8775839805603027,0.8553040027618408,0.9199666380882263
416:42:000000047,47,data/mtf2025_web_images/00000/000000047.jpg,In this image we can see a sandwich on the table. In the background we can see a tomato.,"In this image, there is a tomato, a carrot, and a cucumber on a plate.",mask,0.7,1337,28.269899368286133,21.629337310791016,31.453475952148438,-6.640562057495117,0.8421226739883423,0.8302755951881409,0.9224283695220947
416:43:000000049,49,data/mtf2025_web_images/00000/000000049.jpg,"In this image I can see a sandwich which is in brown,green and red color. Background is in blue color.","This is a picture of a sandwich. It is made of bread, meat, cheese, and vegetables.",mask,0.7,1337,33.43462371826172,32.107967376708984,38.94746398925781,-1.3266563415527344,0.8348061442375183,0.8853223323822021,0.8753846883773804
416:44:000000050,50,data/mtf2025_web_images/00000/000000050.jpg,In this image we can see a sandwich.,This image shows a person holding a knife and a fork.,mask,0.7,1337,32.71248245239258,23.596792221069336,31.768644332885742,-9.115690231323242,0.8944143652915955,0.884455144405365,0.9198858737945557
416:45:000000052,52,data/mtf2025_web_images/00000/000000052.jpg,In this image we can see a sandwich on the table.,"This is a picture of a sandwich that is made with bread, tomatoes, lettuce, and bacon.",mask,0.7,1337,28.51738929748535,34.18992233276367,33.276466369628906,5.67253303527832,0.8242254257202148,0.8582102656364441,0.9085027575492859
416:46:000000053,53,data/mtf2025_web_images/00000/000000053.jpg,In this image we can see a sandwich on the plate.,"A sandwich with bacon, tomato, and lettuce on a plate.",mask,0.7,1337,28.162277221679688,33.8505859375,37.28262710571289,5.6883087158203125,0.8533910512924194,0.8825827240943909,0.9125757813453674
416:47:000000054,54,data/mtf2025_web_images/00000/000000054.jpg,In this image we can see a plate containing food.,"This image shows a sandwich on a plate with lettuce, tomatoes, and mayonnaise.",mask,0.7,1337,24.527856826782227,31.38762092590332,33.34260559082031,6.859764099121094,0.8695119619369507,0.8616281151771545,0.9039661288261414
416:48:000000055,55,data/mtf2025_web_images/00000/000000055.jpg,In this image we can see a person holding a sandwich.,This is a picture of a person holding a sandwich.,mask,0.7,1337,30.789684295654297,31.37625503540039,26.66863250732422,0.5865707397460938,0.8698635101318359,0.8655939102172852,0.9501016736030579
416:49:000000056,56,data/mtf2025_web_images/00000/000000056.jpg,In this image I can see a plate which consists of a sandwich and some fruits.,A sandwich is a food item that is made by putting two slices of bread together with various ingredients in between them.,mask,0.7,1337,30.219453811645508,30.237180709838867,31.296640396118164,0.017726898193359375,0.8574469685554504,0.8429241180419922,0.8763629794120789
416:50:000000057,57,data/mtf2025_web_images/00000/000000057.jpg,"In this image we can see a person holding a bacon and a bottle. There are tomatoes, lettuce and a sandwich on the table.","The main objects in this image are the car, the person, and the table. The main attributes are the color, the size, and the shape. The main scene is the living room.",mask,0.7,1337,32.809669494628906,23.4070987701416,36.59770202636719,-9.402570724487305,0.8530683517456055,0.8041164875030518,0.8832733035087585
416:51:000000058,58,data/mtf2025_web_images/00000/000000058.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes and other vegetables. In the background I can see few tomatoes and few leaves.","A sandwich with bacon, lettuce, and tomato on a plate.",mask,0.7,1337,28.33757781982422,34.25843048095703,36.19911193847656,5.9208526611328125,0.8611176609992981,0.9462214112281799,0.8911712169647217
416:52:000000060,60,data/mtf2025_web_images/00000/000000060.jpg,"In this image I can see a plate in the center and on it I can see few vegetables, few tomatoes, few leaves and few other things. On the right side of this image I can see a fork and a knife.","In this image we can see a table, a fork, a knife and a plate.",mask,0.7,1337,31.912513732910156,30.456066131591797,35.52930450439453,-1.4564476013183594,0.8062212467193604,0.8246864080429077,0.9320136308670044
416:53:000000061,61,data/mtf2025_web_images/00000/000000061.jpg,In this image I can see few food items in the white color plates and the plates are on the brown color surface.,A baked potato with various toppings on a plate.,mask,0.7,1337,26.917802810668945,31.650623321533203,33.89125442504883,4.732820510864258,0.8518991470336914,0.8980833888053894,0.8698185086250305
416:54:000000062,62,data/mtf2025_web_images/00000/000000062.jpg,In this image I can see a food item on the plate.,In this image we can see a plate of food which is garnished with some fried potatoes and an egg.,mask,0.7,1337,26.33226203918457,31.338336944580078,29.53510284423828,5.006074905395508,0.8344013094902039,0.8755748867988586,0.9326215386390686
416:55:000000064,64,data/mtf2025_web_images/00000/000000064.jpg,In this image we can see a food item in a bowl.,A man is standing in a field with a dog.,mask,0.7,1337,26.83154296875,15.930798530578613,39.79998779296875,-10.900744438171387,0.8305272459983826,0.8247874975204468,0.9002252817153931
416:56:000000065,65,data/mtf2025_web_images/00000/000000065.jpg,In this image we can see a collage of three pictures. In the first picture we can see a person's hand holding a food item. In the second picture we can see a food item on the plate. In the third picture we can see a food item on the plate.,"This is a collage of three images. In the first image, there is a tray of food. In the second image, there is a tray of food. In the third image, there is a tray of food.",mask,0.7,1337,25.622922897338867,24.326663970947266,35.04337692260742,-1.2962589263916016,0.8031903505325317,0.8102563619613647,0.930904746055603
416:57:000000066,66,data/mtf2025_web_images/00000/000000066.jpg,"In this image I can see a food item which is in yellow, green and brown color.",A plate of food has a sandwich on it with a slice of cheese on top.,mask,0.7,1337,25.077911376953125,27.261606216430664,34.809165954589844,2.183694839477539,0.8048374652862549,0.8215739130973816,0.8704332709312439
416:58:000000067,67,data/mtf2025_web_images/00000/000000067.jpg,This is a collage image. In this image there is a baked potato on the plate.,A plate of nachos covered in cheese and topped with sour cream is next to a plate of nachos covered in cheese and topped with guacamole.,mask,0.7,1337,35.02239990234375,21.365583419799805,29.840669631958008,-13.656816482543945,0.7875512838363647,0.76553875207901,0.8538479804992676
416:59:000000069,69,data/mtf2025_web_images/00000/000000069.jpg,In this image we can see a food item in a container.,The image shows a man in a suit and tie standing in front of a crowd of people.,mask,0.7,1337,23.012470245361328,13.196489334106445,37.794471740722656,-9.815980911254883,0.8320104479789734,0.8110032081604004,0.9008108973503113
416:60:000000072,72,data/mtf2025_web_images/00000/000000072.jpg,In this image we can see a plate containing food and a bowl.,A baked potato is on a plate with a side of coleslaw.,mask,0.7,1337,25.568437576293945,34.31147766113281,35.09970474243164,8.743040084838867,0.8221118450164795,0.8494603633880615,0.8867272734642029
416:61:000000073,73,data/mtf2025_web_images/00000/000000073.jpg,In this image we can see some food items.,A colorful display of stuffed bell peppers with various fillings and toppings.,mask,0.7,1337,21.872732162475586,35.10748291015625,39.05016326904297,13.234750747680664,0.8233212828636169,0.869150698184967,0.8730629682540894
416:62:000000074,74,data/mtf2025_web_images/00000/000000074.jpg,In this image we can see a plate with some food items on it and some text on it.,"In this image, we can see some food items on the plate.",mask,0.7,1337,20.52865982055664,23.489248275756836,35.93051528930664,2.9605884552001953,0.8228636980056763,0.8365339636802673,0.9651480913162231
416:63:000000075,75,data/mtf2025_web_images/00000/000000075.jpg,This is a collage image. In this image there is a food item.,"Two images of a sandwich with different fillings, one with meat and cheese and the other with vegetables.",mask,0.7,1337,27.730060577392578,28.439517974853516,35.41948318481445,0.7094573974609375,0.8577253818511963,0.851818323135376,0.879097044467926
416:64:000000076,76,data/mtf2025_web_images/00000/000000076.jpg,In this image we can see a bowl with some food items in it is placed on the stove. In the background we can see some vessels.,"The main objects in this scene are the two people, the two cars, and the two trees. The main attributes are the color of the people, the color of the cars, and the color of the trees. The main scene is the people standing next to the cars and trees.",mask,0.7,1337,23.98489761352539,9.827512741088867,35.268150329589844,-14.157384872436523,0.7987203001976013,0.7871166467666626,0.8564907908439636
416:65:000000077,77,data/mtf2025_web_images/00000/000000077.jpg,"In this image I can see a table and on it I can see a red colour cloth, a fork, a knife and a bowl. I can also see food in the bowl.",This image shows a bowl of soup with a spoon and a fork on a red table.,mask,0.7,1337,21.1374454498291,23.454801559448242,34.52029800415039,2.3173561096191406,0.7999051809310913,0.8056474328041077,0.9135065674781799
416:66:000000078,78,data/mtf2025_web_images/00000/000000078.jpg,In this image we can see a plate with some food items and some bowls with some food items.,A plate of stuffed peppers with cheese and sour cream on a black table.,mask,0.7,1337,20.478586196899414,34.94409942626953,37.10559844970703,14.465513229370117,0.8328320384025574,0.884490966796875,0.8681079745292664
416:67:000000079,79,data/mtf2025_web_images/00000/000000079.jpg,In this image we can see a plate with food item on it and there is a text on the image.,The image shows a person standing in a field with a dog.,mask,0.7,1337,23.61208724975586,10.868582725524902,38.38725662231445,-12.743504524230957,0.8316799998283386,0.8500168919563293,0.9106143712997437
416:68:000000081,81,data/mtf2025_web_images/00000/000000081.jpg,In this image we can see a plate with food item and a bowl with food item on the surface. We can also see a toy.,This is a picture of a stuffed animal of a bear.,mask,0.7,1337,22.26444435119629,17.977752685546875,32.75918960571289,-4.286691665649414,0.8192828297615051,0.8534878492355347,0.8910806179046631
416:69:000000082,82,data/mtf2025_web_images/00000/000000082.jpg,"In this image I can see a plate which is in black and white color and on it I can see a food item which is in red, green and brown color.",A stuffed pepper is a pepper that has been filled with a stuffing.,mask,0.7,1337,23.088302612304688,33.51636505126953,32.46561813354492,10.428062438964844,0.7879422307014465,0.8254539370536804,0.8406464457511902
416:70:000000084,84,data/mtf2025_web_images/00000/000000084.jpg,In this image I can see a plate in which there are some vegetables and some leaves. In the background I can see some fruits and a knife.,This is a picture of a bowl of stuffed peppers.,mask,0.7,1337,31.59426498413086,33.106689453125,33.82345199584961,1.5124244689941406,0.8260008692741394,0.8627109527587891,0.8889254927635193
416:71:000000085,85,data/mtf2025_web_images/00000/000000085.jpg,In this image we can see some food items.,A plate of stuffed peppers with rice and meat.,mask,0.7,1337,23.442480087280273,37.79093933105469,33.49440383911133,14.348459243774414,0.8331428170204163,0.8924390077590942,0.8717444539070129
416:72:000000086,86,data/mtf2025_web_images/00000/000000086.jpg,In this image we can see a food item on the plate.,A stuffed pepper is on a white plate with a white table cloth.,mask,0.7,1337,24.768722534179688,33.82861328125,35.412071228027344,9.059890747070312,0.8383846879005432,0.8745402693748474,0.8872851133346558
416:73:000000087,87,data/mtf2025_web_images/00000/000000087.jpg,In this image we can see a food item on the plate.,In this image we can see a plate containing a food item.,mask,0.7,1337,25.370019912719727,24.60502815246582,32.09607696533203,-0.7649917602539062,0.8045092225074768,0.8053649663925171,0.9808542132377625
416:74:000000088,88,data/mtf2025_web_images/00000/000000088.jpg,In this image we can see a plate containing some food items and some other objects.,"This image shows a bowl of stuffed peppers, which are a type of stuffed vegetable.",mask,0.7,1337,26.17398452758789,35.69364547729492,33.76715087890625,9.519660949707031,0.8353038430213928,0.8718974590301514,0.8958442807197571
416:75:000000089,89,data/mtf2025_web_images/00000/000000089.jpg,In this image we can see a plate containing food.,A plate of stuffed green pepper on top of rice.,mask,0.7,1337,25.484926223754883,36.89867401123047,38.24760437011719,11.413747787475586,0.8337212800979614,0.8980340957641602,0.8807129263877869
416:76:000000090,90,data/mtf2025_web_images/00000/000000090.jpg,In this image we can see a plate containing a food item and a grater.,The image shows a person standing in a field with a dog.,mask,0.7,1337,23.528587341308594,11.933338165283203,35.492149353027344,-11.59524917602539,0.8317034244537354,0.8367956876754761,0.9078251123428345
416:77:000000092,92,data/mtf2025_web_images/00000/000000092.jpg,"In this image I can see the collage picture in which I can see few peppers which are colorful, few bowls, few plates, a table and few other objects.",This image shows the steps to make stuffed peppers.,mask,0.7,1337,30.068567276000977,35.964664459228516,35.12631607055664,5.896097183227539,0.8260498642921448,0.9108704328536987,0.8832120895385742
416:78:000000093,93,data/mtf2025_web_images/00000/000000093.jpg,In this image I can see a glass plate and on it I can see a yellow colour pepper and on it I can see a white colour thing. I can also see something is written on the image.,A pepper is a type of vegetable that is often used in cooking.,mask,0.7,1337,24.8736629486084,24.281375885009766,30.579978942871094,-0.5922870635986328,0.7778540849685669,0.8057878017425537,0.8454592227935791
416:79:000000095,95,data/mtf2025_web_images/00000/000000095.jpg,In this image I can see a plate in which there are some food items.,The image shows a person standing in front of a car.,mask,0.7,1337,21.70714569091797,9.772120475769043,38.547325134277344,-11.935025215148926,0.8122158050537109,0.8297069668769836,0.9047946929931641
416:80:000000097,97,data/mtf2025_web_images/00000/000000097.jpg,In this image we can see a table. On the table there is a plate with food and a glass container.,A plate of food has been pushed aside to make room for a casserole dish that is on the table.,mask,0.7,1337,23.448165893554688,27.432228088378906,36.36750030517578,3.9840621948242188,0.8297245502471924,0.8288151025772095,0.8969489932060242
416:81:000000098,98,data/mtf2025_web_images/00000/000000098.jpg,In this image we can see a food item in a bowl.,This image shows a red pepper that is stuffed with cheese and olives.,mask,0.7,1337,22.696441650390625,36.31568145751953,36.103302001953125,13.619239807128906,0.8237088918685913,0.8584571480751038,0.8998399972915649
416:82:000000099,99,data/mtf2025_web_images/00000/000000099.jpg,In this image I can see a plate which is in black color and on it I can see few vegetables and few other food items.,A black plate with various vegetables and a tomato on it.,mask,0.7,1337,29.653423309326172,32.76106262207031,26.35735321044922,3.1076393127441406,0.7838230729103088,0.8076601624488831,0.9115020036697388
416:83:000000100,100,data/mtf2025_web_images/00000/000000100.jpg,In this image we can see a plate containing food.,In this image there is a food item on the plate.,mask,0.7,1337,27.173376083374023,27.73781967163086,35.53059005737305,0.5644435882568359,0.841706395149231,0.8383995890617371,0.9509003758430481
416:84:000000101,101,data/mtf2025_web_images/00000/000000101.jpg,In this image we can see a plate containing some food items on the table.,The image shows a group of four burgers on a plate.,mask,0.7,1337,24.518447875976562,27.018993377685547,28.730873107910156,2.5005455017089844,0.7922312021255493,0.802245020866394,0.9261614680290222
416:85:000000102,102,data/mtf2025_web_images/00000/000000102.jpg,In this image I can see a plate which is in yellow color and on the plate I can see some food items.,A plate of stuffed mushrooms with cheese and parsley on top.,mask,0.7,1337,26.98698616027832,39.88848114013672,40.2351188659668,12.901494979858398,0.8382100462913513,0.8683010935783386,0.8566555380821228
416:86:000000103,103,data/mtf2025_web_images/00000/000000103.jpg,In this image we can see some food items in a glass container.,"The main objects in this scene are the two cups, the two bottles, and the two chairs. The main attributes are the color of the cups, the color of the bottles, and the color of the chairs. The main scene is the kitchen.",mask,0.7,1337,25.730934143066406,17.523223876953125,31.152551651000977,-8.207710266113281,0.8351438045501709,0.8086510896682739,0.8685712814331055
