sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:10:000000010,10,data/mtf2025_web_images/00000/000000010.jpg,In this image I can see a sandwich in the box.,A sandwich with lettuce and tomato slices is on a white plate.,mask,0.5,1337,27.63630485534668,33.916778564453125,34.19572067260742,6.280473709106445,0.8375999927520752,0.8275173902511597,0.8958579897880554
416:11:000000011,11,data/mtf2025_web_images/00000/000000011.jpg,In this image we can see a plate containing food items on the surface.,"In this image, we can see a sandwich on the table.",mask,0.5,1337,25.183311462402344,28.387218475341797,34.0374755859375,3.203907012939453,0.8543574213981628,0.8745224475860596,0.9580144286155701
416:12:000000012,12,data/mtf2025_web_images/00000/000000012.jpg,"In this image we can see a wooden plate containing some food items, a knife and a spoon.","A wooden platter is filled with various ingredients for a sandwich, including bread, tomatoes, onions, lettuce, and a knife.",mask,0.5,1337,27.833534240722656,34.894500732421875,32.927711486816406,7.060966491699219,0.8128699064254761,0.8317139744758606,0.9084572196006775
416:13:000000014,14,data/mtf2025_web_images/00000/000000014.jpg,In this image we can see a sandwich on the plate.,"A sandwich with meat, cheese, and vegetables is on a white plate.",mask,0.5,1337,31.224721908569336,30.845195770263672,28.509389877319336,-0.37952613830566406,0.8094218969345093,0.7935144305229187,0.9068044424057007
416:14:000000015,15,data/mtf2025_web_images/00000/000000015.jpg,In this image we can see a sandwich on the plate.,"In this image I can see a white color plate and on it I can see a sandwich which is of red, green and brown color.",mask,0.5,1337,28.162277221679688,29.560518264770508,37.28262710571289,1.3982410430908203,0.8533910512924194,0.824844479560852,0.9157660007476807
416:15:000000016,16,data/mtf2025_web_images/00000/000000016.jpg,In this image there is a table. On the table there is a plate. On the plate there is a sandwich. Beside the plate there is a jar. In the jar there is a drink.,"In this image, we can see a plate with food and a glass with liquid.",mask,0.5,1337,36.070499420166016,29.327529907226562,34.0056037902832,-6.742969512939453,0.817402720451355,0.8388935923576355,0.906468391418457
416:16:000000017,17,data/mtf2025_web_images/00000/000000017.jpg,In this image we can see a tray with some food items on it.,In this image I can see a tray which consists of some food items.,mask,0.5,1337,26.307559967041016,25.67672348022461,35.564579010009766,-0.6308364868164062,0.8330173492431641,0.8288889527320862,0.9750162959098816
416:17:000000018,18,data/mtf2025_web_images/00000/000000018.jpg,In this image we can see a plate containing some food items.,In this image I can see a plate in which there are some vegetables and a meat.,mask,0.5,1337,28.29369354248047,29.858314514160156,43.21563720703125,1.5646209716796875,0.8467287421226501,0.8518091440200806,0.9473574161529541
416:18:000000019,19,data/mtf2025_web_images/00000/000000019.jpg,In this image we can see a sandwich and tomato slices on the plate.,In this image there is a sandwich on the table.,mask,0.5,1337,37.41400909423828,30.92780113220215,36.738277435302734,-6.486207962036133,0.8753086924552917,0.8635504245758057,0.9549440741539001
416:19:000000020,20,data/mtf2025_web_images/00000/000000020.jpg,In this image we can see a sandwich.,In this image there is a sandwich on the table.,mask,0.5,1337,32.71247863769531,30.07415199279785,31.768644332885742,-2.638326644897461,0.8944143652915955,0.899273157119751,0.9577901363372803
416:20:000000022,22,data/mtf2025_web_images/00000/000000022.jpg,"In this image there is a table, on that table there is a plate, in that plate there is a sandwich, chips and a fruit, in the background there is a table cloth.","A sandwich with lettuce, tomato, and bacon is on a table with potato chips and a red apple.",mask,0.5,1337,30.01466941833496,33.44752502441406,31.971607208251953,3.4328556060791016,0.8109323382377625,0.8701014518737793,0.8824083805084229
416:21:000000023,23,data/mtf2025_web_images/00000/000000023.jpg,A sandwich is on a plate on a white table.,A sandwich on a plate with a brown background.,mask,0.5,1337,36.11206817626953,37.9257698059082,39.52320861816406,1.8137016296386719,0.874279797077179,0.895929753780365,0.9455933570861816
416:22:000000024,24,data/mtf2025_web_images/00000/000000024.jpg,In this image we can see a food item on the plate.,"In this image, we can see a food item on the plate.",mask,0.5,1337,28.094690322875977,28.097572326660156,35.1092414855957,0.0028820037841796875,0.8416880965232849,0.8428283929824829,0.9937185645103455
416:23:000000025,25,data/mtf2025_web_images/00000/000000025.jpg,"In this image I can see a plate and on it I can see a sandwich which is in brown, red, green and white color.","A sandwich with lettuce, tomato, and meat is on a plate.",mask,0.5,1337,31.58746337890625,32.273250579833984,32.6685791015625,0.6857872009277344,0.8342044353485107,0.8763228058815002,0.878203272819519
416:24:000000026,26,data/mtf2025_web_images/00000/000000026.jpg,In this image we can see a sandwich.,"This is a drawing of a sandwich. The sandwich is made of two slices of bread with lettuce, tomato, and bacon in between them.",mask,0.5,1337,31.0770263671875,34.221763610839844,33.3875846862793,3.1447372436523438,0.843305230140686,0.8262185454368591,0.901887059211731
416:25:000000027,27,data/mtf2025_web_images/00000/000000027.jpg,In this image we can see a table. On the table there are some food items.,"A sandwich with bacon, tomato, and lettuce is on a wooden cutting board.",mask,0.5,1337,22.431480407714844,32.592594146728516,35.4974365234375,10.161113739013672,0.8306491374969482,0.8372824788093567,0.8784611225128174
416:26:000000028,28,data/mtf2025_web_images/00000/000000028.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes and other vegetables. In the background I can see few tomatoes and few leaves.","In this image, we can see a plate with some food and there are some vegetables and tomatoes.",mask,0.5,1337,28.337574005126953,26.83090591430664,36.19911193847656,-1.5066680908203125,0.8611176609992981,0.8747626543045044,0.9295235872268677
416:27:000000029,29,data/mtf2025_web_images/00000/000000029.jpg,In this image we can see a plate containing food and a red color object.,"In this image I can see a plate which is white in color and on the plate I can see few food items which are green, red and brown in color.",mask,0.5,1337,25.52577781677246,24.49566650390625,36.277347564697266,-1.030111312866211,0.8775839805603027,0.855631411075592,0.9322177171707153
416:28:000000030,30,data/mtf2025_web_images/00000/000000030.jpg,"In this image we can see a sandwich on the wooden board. In the background we can see tomatoes, lettuce, knife and other objects.","A sandwich with bacon, tomato, and lettuce on a plaid tablecloth.",mask,0.5,1337,32.58237075805664,33.39311218261719,34.12458419799805,0.8107414245605469,0.8721094727516174,0.8662281036376953,0.8975011706352234
416:29:000000031,31,data/mtf2025_web_images/00000/000000031.jpg,"In this image I can see a plate and on it I can see a sandwich, few tomatoes and a salad.",A plate of food has a sandwich on it with a tomato on the side.,mask,0.5,1337,34.12925720214844,36.104976654052734,38.34334182739258,1.9757194519042969,0.8596215844154358,0.8734137415885925,0.9109394550323486
416:30:000000032,32,data/mtf2025_web_images/00000/000000032.jpg,In this image I can see a sandwich on the wooden board.,In this image there is a sandwich on the wooden board.,mask,0.5,1337,28.76276969909668,29.71062660217285,40.96153259277344,0.9478569030761719,0.858159065246582,0.8613947033882141,0.9780735373497009
416:31:000000033,33,data/mtf2025_web_images/00000/000000033.jpg,In this image we can see a plate containing food.,"In this image I can see a white color plate and on it I can see a food item which is in brown, red, green and cream color.",mask,0.5,1337,27.538753509521484,26.388280868530273,33.25613021850586,-1.150472640991211,0.8272244930267334,0.803081214427948,0.9184483885765076
416:32:000000034,34,data/mtf2025_web_images/00000/000000034.jpg,"In this image we can see a table. On the table there are some food items, a knife and a bowl.","A cutting board with four sandwiches on it, each with a different topping, including bacon, tomato, and lettuce.",mask,0.5,1337,25.424232482910156,34.36239242553711,31.139713287353516,8.938159942626953,0.8475552797317505,0.8530343174934387,0.8823800086975098
416:33:000000035,35,data/mtf2025_web_images/00000/000000035.jpg,"In this image we can see a wooden plate containing some food items, a knife and a spoon.","In this image we can see a wooden plate containing some food items, a knife and a spoon.",mask,0.5,1337,27.833534240722656,27.833526611328125,32.927711486816406,-7.62939453125e-06,0.8128699064254761,0.8128699064254761,1.0
416:34:000000036,36,data/mtf2025_web_images/00000/000000036.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes, lettuce and few other things. In the background I can see few tomatoes, few bowls and few other things.","A sandwich with lettuce, tomato, and meat on a plate with a bowl of tomatoes in the background.",mask,0.5,1337,33.844261169433594,34.91635513305664,34.22566223144531,1.0720939636230469,0.8344791531562805,0.8666626811027527,0.8922029137611389
416:35:000000039,39,data/mtf2025_web_images/00000/000000039.jpg,In this image we can see a sandwich on the table.,In this image there is a sandwich on the table.,mask,0.5,1337,29.132076263427734,28.271987915039062,32.365692138671875,-0.8600883483886719,0.8376092910766602,0.838021457195282,0.9773308634757996
416:36:000000040,40,data/mtf2025_web_images/00000/000000040.jpg,"In this image we can see a table. On the table there are plates, knife, fork, and food.","In this image I can see a table and on it I can see few plates, few knives, few forks and few food items.",mask,0.5,1337,25.35768699645996,24.471742630004883,28.565597534179688,-0.8859443664550781,0.7847290635108948,0.7794060707092285,0.9536799192428589
416:37:000000041,41,data/mtf2025_web_images/00000/000000041.jpg,"In this image I can see a plate in the centre and on the plate I can see a sandwich which is made of bread, tomato, lettuce and other food items. In the background I can see a bowl and a plate.","In this image I can see a table and on the table I can see a plate, a bowl, a glass and a sandwich.",mask,0.5,1337,26.150358200073242,25.29981231689453,32.95099639892578,-0.8505458831787109,0.8548359870910645,0.8510544896125793,0.9415745139122009
416:38:000000042,42,data/mtf2025_web_images/00000/000000042.jpg,In this image I can see a sandwich in the box.,In this image I can see a sandwich in the box.,mask,0.5,1337,27.63630485534668,27.636301040649414,34.19572067260742,-3.814697265625e-06,0.8375999927520752,0.83760005235672,0.9999998807907104
416:39:000000043,43,data/mtf2025_web_images/00000/000000043.jpg,In this image we can see a wooden surface. On that there is a cutting board. On that there are some food items.,In this image we can see a wooden board with some food items on it.,mask,0.5,1337,27.473730087280273,27.20343780517578,33.07902908325195,-0.2702922821044922,0.8615248799324036,0.8591850399971008,0.9507303237915039
416:40:000000045,45,data/mtf2025_web_images/00000/000000045.jpg,In this image we can see a plate containing food items on the surface.,In this image I can see a plate and on the plate I can see a bread and on the bread I can see bacon and tomatoes.,mask,0.5,1337,25.183311462402344,34.12053680419922,34.0374755859375,8.937225341796875,0.8543574213981628,0.8347397446632385,0.9143615961074829
416:41:000000046,46,data/mtf2025_web_images/00000/000000046.jpg,In this image we can see a plate containing food and a red color object.,A plate of food contains a sandwich and a side of tomatoes and lettuce.,mask,0.5,1337,25.52577781677246,32.44846725463867,36.277347564697266,6.922689437866211,0.8775839805603027,0.9026185870170593,0.9023348689079285
416:42:000000047,47,data/mtf2025_web_images/00000/000000047.jpg,In this image we can see a sandwich on the table. In the background we can see a tomato.,"In this image, we can see a sandwich and a tomato.",mask,0.5,1337,28.269899368286133,29.15447425842285,31.453475952148438,0.8845748901367188,0.8421226739883423,0.8551732301712036,0.9624039530754089
416:43:000000049,49,data/mtf2025_web_images/00000/000000049.jpg,"In this image I can see a sandwich which is in brown,green and red color. Background is in blue color.",In this image I can see a sandwich which is in brown color and I can see the brown color paper.,mask,0.5,1337,33.43462371826172,31.800811767578125,38.94746398925781,-1.6338119506835938,0.8348061442375183,0.844454288482666,0.9407562017440796
416:44:000000050,50,data/mtf2025_web_images/00000/000000050.jpg,In this image we can see a sandwich.,"This image is a close up of a sandwich. In the sandwich there is a slice of meat, a slice of tomato and a slice of cheese.",mask,0.5,1337,32.71248245239258,36.02510452270508,31.768644332885742,3.3126220703125,0.8944143652915955,0.8814868330955505,0.9135286808013916
416:45:000000052,52,data/mtf2025_web_images/00000/000000052.jpg,In this image we can see a sandwich on the table.,"In this image I can see a sandwich which is made up of bread, tomatoes, lettuce and some other ingredients.",mask,0.5,1337,28.51738929748535,31.75200843811035,33.276466369628906,3.234619140625,0.8242254257202148,0.8374280333518982,0.932502031326294
416:46:000000053,53,data/mtf2025_web_images/00000/000000053.jpg,In this image we can see a sandwich on the plate.,In this image I can see a table which is covered with red and white color cloth. On the table I can see a white color plate. On the plate I can see a sandwich which is in green and brown color.,mask,0.5,1337,28.162277221679688,26.09056854248047,37.28262710571289,-2.0717086791992188,0.8533910512924194,0.814005434513092,0.907517671585083
416:47:000000054,54,data/mtf2025_web_images/00000/000000054.jpg,In this image we can see a plate containing food.,"A sandwich on a plate consists of lettuce, tomatoes, bacon, and cheese.",mask,0.5,1337,24.527856826782227,31.99659538269043,33.34260559082031,7.468738555908203,0.8695119619369507,0.8586852550506592,0.8773479461669922
416:48:000000055,55,data/mtf2025_web_images/00000/000000055.jpg,In this image we can see a person holding a sandwich.,"In this image, we can see a person holding a sandwich.",mask,0.5,1337,30.789684295654297,31.266132354736328,26.66863250732422,0.47644805908203125,0.8698635101318359,0.8674793839454651,0.9935396909713745
416:49:000000056,56,data/mtf2025_web_images/00000/000000056.jpg,In this image I can see a plate which consists of a sandwich and some fruits.,"In this image, we can see a table. On the table, we can see a plate with some food items.",mask,0.5,1337,30.219453811645508,24.842681884765625,31.296640396118164,-5.376771926879883,0.8574469685554504,0.8568921685218811,0.9453878998756409
416:50:000000057,57,data/mtf2025_web_images/00000/000000057.jpg,"In this image we can see a person holding a bacon and a bottle. There are tomatoes, lettuce and a sandwich on the table.","In this image there is a table, on that table there is a sandwich, tomatoes, onion, and a bottle.",mask,0.5,1337,32.809669494628906,29.225181579589844,36.59770202636719,-3.5844879150390625,0.8530683517456055,0.8414677381515503,0.9330914616584778
416:51:000000058,58,data/mtf2025_web_images/00000/000000058.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes and other vegetables. In the background I can see few tomatoes and few leaves.","In this image, we can see a plate with a sandwich and some vegetables. In the background, we can see some tomatoes.",mask,0.5,1337,28.33757781982422,30.697355270385742,36.19911193847656,2.3597774505615234,0.8611176609992981,0.8793303966522217,0.9456069469451904
416:52:000000060,60,data/mtf2025_web_images/00000/000000060.jpg,"In this image I can see a plate in the center and on it I can see few vegetables, few tomatoes, few leaves and few other things. On the right side of this image I can see a fork and a knife.","In this image I can see a table and on it I can see a knife, fork and a plate. On the plate I can see a salad and a sandwich.",mask,0.5,1337,31.912513732910156,34.2623176574707,35.52930450439453,2.349803924560547,0.8062212467193604,0.8230619430541992,0.9352338910102844
416:53:000000061,61,data/mtf2025_web_images/00000/000000061.jpg,In this image I can see few food items in the white color plates and the plates are on the brown color surface.,"In this image, we can see a table. On the table, we can see a plate with some food items.",mask,0.5,1337,26.917802810668945,27.85234832763672,33.89125442504883,0.9345455169677734,0.8518991470336914,0.8699601888656616,0.9188994765281677
416:54:000000062,62,data/mtf2025_web_images/00000/000000062.jpg,In this image I can see a food item on the plate.,"In this image, we can see a plate with some food items and some text on it.",mask,0.5,1337,26.33226203918457,25.6439266204834,29.53510284423828,-0.6883354187011719,0.8344013094902039,0.8342397212982178,0.9558233618736267
416:55:000000064,64,data/mtf2025_web_images/00000/000000064.jpg,In this image we can see a food item in a bowl.,"A casserole dish is filled with potatoes, cheese, and green onions. The dish is labeled as a loaded potato casserole.",mask,0.5,1337,26.83154296875,37.980323791503906,39.79998779296875,11.148780822753906,0.8305272459983826,0.8757692575454712,0.8693300485610962
416:56:000000065,65,data/mtf2025_web_images/00000/000000065.jpg,In this image we can see a collage of three pictures. In the first picture we can see a person's hand holding a food item. In the second picture we can see a food item on the plate. In the third picture we can see a food item on the plate.,This is a collage image. In this image we can see a tray with food items.,mask,0.5,1337,25.622922897338867,25.289127349853516,35.04337692260742,-0.33379554748535156,0.8031903505325317,0.8308200836181641,0.9233955144882202
416:57:000000066,66,data/mtf2025_web_images/00000/000000066.jpg,"In this image I can see a food item which is in yellow, green and brown color.","In this image, we can see a food item on the plate.",mask,0.5,1337,25.077911376953125,27.494478225708008,34.809165954589844,2.416566848754883,0.8048374652862549,0.8239704370498657,0.9331822395324707
416:58:000000067,67,data/mtf2025_web_images/00000/000000067.jpg,This is a collage image. In this image there is a baked potato on the plate.,"This is a collage picture. In this picture we can see a plate, food, fork and a red color object.",mask,0.5,1337,35.02239990234375,26.185298919677734,29.840669631958008,-8.837100982666016,0.7875512838363647,0.7770041227340698,0.9363418221473694
416:59:000000069,69,data/mtf2025_web_images/00000/000000069.jpg,In this image we can see a food item in a container.,In this image we can see a food item in a container.,mask,0.5,1337,23.012470245361328,23.012470245361328,37.794471740722656,0.0,0.8320104479789734,0.8320104479789734,0.9999998807907104
416:60:000000072,72,data/mtf2025_web_images/00000/000000072.jpg,In this image we can see a plate containing food and a bowl.,In this image we can see a plate containing food and a bowl with salad.,mask,0.5,1337,25.568437576293945,25.596433639526367,35.09970474243164,0.027996063232421875,0.8221118450164795,0.8207158446311951,0.9854552745819092
416:61:000000073,73,data/mtf2025_web_images/00000/000000073.jpg,In this image we can see some food items.,In this image I can see the food items.,mask,0.5,1337,21.872732162475586,21.93962287902832,39.05016326904297,0.06689071655273438,0.8233212828636169,0.8224984407424927,0.9810200929641724
416:62:000000074,74,data/mtf2025_web_images/00000/000000074.jpg,In this image we can see a plate with some food items on it and some text on it.,"A plate of stuffed peppers with different colors and fillings is displayed on a white plate with the text ""Easy Stuffed Peppers"" above it.",mask,0.5,1337,20.52865982055664,37.55257034301758,35.93051528930664,17.023910522460938,0.8228636980056763,0.8801177740097046,0.885546088218689
416:63:000000075,75,data/mtf2025_web_images/00000/000000075.jpg,This is a collage image. In this image there is a food item.,"This is a collage of two images. In the first image, there is a food item. In the second image, there is a food item.",mask,0.5,1337,27.730060577392578,29.629070281982422,35.41948318481445,1.8990097045898438,0.8577253818511963,0.8447679281234741,0.9506704211235046
416:64:000000076,76,data/mtf2025_web_images/00000/000000076.jpg,In this image we can see a bowl with some food items in it is placed on the stove. In the background we can see some vessels.,"In this image, we can see a stove and there are some vessels on the stove.",mask,0.5,1337,23.98489761352539,22.545886993408203,35.268150329589844,-1.4390106201171875,0.7987203001976013,0.8067510724067688,0.941581130027771
416:65:000000077,77,data/mtf2025_web_images/00000/000000077.jpg,"In this image I can see a table and on it I can see a red colour cloth, a fork, a knife and a bowl. I can also see food in the bowl.",A bowl of food with a fork and a knife on a red table.,mask,0.5,1337,21.1374454498291,28.487709045410156,34.52029800415039,7.350263595581055,0.7999051809310913,0.808659553527832,0.9147410988807678
416:66:000000078,78,data/mtf2025_web_images/00000/000000078.jpg,In this image we can see a plate with some food items and some bowls with some food items.,In this image I can see a plate in which there are some food items.,mask,0.5,1337,20.478586196899414,22.010101318359375,37.10559844970703,1.531515121459961,0.8328320384025574,0.8357371687889099,0.9539409875869751
416:67:000000079,79,data/mtf2025_web_images/00000/000000079.jpg,In this image we can see a plate with food item on it and there is a text on the image.,A plate of stuffed peppers is on a white plate with a red and white checkered tablecloth.,mask,0.5,1337,23.61208724975586,36.33240509033203,38.38725662231445,12.720317840576172,0.8316799998283386,0.8685600757598877,0.8689858913421631
416:68:000000081,81,data/mtf2025_web_images/00000/000000081.jpg,In this image we can see a plate with food item and a bowl with food item on the surface. We can also see a toy.,In this image we can see a plate with food and a toy.,mask,0.5,1337,22.26444435119629,22.796091079711914,32.75918960571289,0.531646728515625,0.8192828297615051,0.8334194421768188,0.9572039842605591
416:69:000000082,82,data/mtf2025_web_images/00000/000000082.jpg,"In this image I can see a plate which is in black and white color and on it I can see a food item which is in red, green and brown color.","In this image, we can see a plate with some food and a fork.",mask,0.5,1337,23.088302612304688,23.620716094970703,32.46561813354492,0.5324134826660156,0.7879422307014465,0.8190387487411499,0.9155601263046265
416:70:000000084,84,data/mtf2025_web_images/00000/000000084.jpg,In this image I can see a plate in which there are some vegetables and some leaves. In the background I can see some fruits and a knife.,"In this image, we can see a plate with some food items and a knife.",mask,0.5,1337,31.59426498413086,26.09306526184082,33.82345199584961,-5.501199722290039,0.8260008692741394,0.8363510966300964,0.9489027261734009
416:71:000000085,85,data/mtf2025_web_images/00000/000000085.jpg,In this image we can see some food items.,In this image we can see some food items.,mask,0.5,1337,23.442480087280273,23.442481994628906,33.49440383911133,1.9073486328125e-06,0.8331428170204163,0.8331428170204163,0.9999997615814209
416:72:000000086,86,data/mtf2025_web_images/00000/000000086.jpg,In this image we can see a food item on the plate.,In this image we can see a plate containing food item.,mask,0.5,1337,24.768722534179688,23.335399627685547,35.412071228027344,-1.4333229064941406,0.8383846879005432,0.8386374711990356,0.9739245176315308
416:73:000000087,87,data/mtf2025_web_images/00000/000000087.jpg,In this image we can see a food item on the plate.,In this image we can see a food item on the plate.,mask,0.5,1337,25.370019912719727,25.370019912719727,32.09607696533203,0.0,0.8045092225074768,0.8045092225074768,1.0
416:74:000000088,88,data/mtf2025_web_images/00000/000000088.jpg,In this image we can see a plate containing some food items and some other objects.,In this image we can see a plate containing some food items and some vegetables.,mask,0.5,1337,26.17398452758789,29.232776641845703,33.76715087890625,3.0587921142578125,0.8353038430213928,0.8428556323051453,0.9793107509613037
416:75:000000089,89,data/mtf2025_web_images/00000/000000089.jpg,In this image we can see a plate containing food.,In this image we can see a food item on the plate.,mask,0.5,1337,25.484926223754883,26.722562789916992,38.24760437011719,1.2376365661621094,0.8337212800979614,0.8276040554046631,0.9737973809242249
416:76:000000090,90,data/mtf2025_web_images/00000/000000090.jpg,In this image we can see a plate containing a food item and a grater.,"In this image, we can see a plate with a food item on it.",mask,0.5,1337,23.528587341308594,21.286508560180664,35.492149353027344,-2.2420787811279297,0.8317034244537354,0.8304463624954224,0.9699136018753052
416:77:000000092,92,data/mtf2025_web_images/00000/000000092.jpg,"In this image I can see the collage picture in which I can see few peppers which are colorful, few bowls, few plates, a table and few other objects.","This is a collage of images showing the steps to make stuffed peppers. In the first image, there are four peppers on a plate. In the second image, there are four peppers with stuffing inside them. In the third image, there is a bowl of stuffing. In the fourth image, there is a bowl of stuffing and a bowl of water. In the fifth image, there is a bowl of stuffing and a bowl of water. In the sixth image, there is a bowl of stuffing and a bowl of water.",mask,0.5,1337,30.068567276000977,37.69511032104492,35.12631607055664,7.626543045043945,0.8260498642921448,0.8420997262001038,0.8577011823654175
416:78:000000093,93,data/mtf2025_web_images/00000/000000093.jpg,In this image I can see a glass plate and on it I can see a yellow colour pepper and on it I can see a white colour thing. I can also see something is written on the image.,A glass plate with two stuffed peppers on it and a logo that says Mikes Tasty Food.,mask,0.5,1337,24.8736629486084,38.44146728515625,30.579978942871094,13.567804336547852,0.7778540849685669,0.8083685040473938,0.8605088591575623
416:79:000000095,95,data/mtf2025_web_images/00000/000000095.jpg,In this image I can see a plate in which there are some food items.,"In this image, we can see a plate with some food items and a bowl with some food items.",mask,0.5,1337,21.70714569091797,21.665613174438477,38.547325134277344,-0.04153251647949219,0.8122158050537109,0.8141462206840515,0.9552000761032104
416:80:000000097,97,data/mtf2025_web_images/00000/000000097.jpg,In this image we can see a table. On the table there is a plate with food and a glass container.,"In this image, we can see a table. On the table, we can see a plate with some food and a glass container.",mask,0.5,1337,23.448165893554688,23.517406463623047,36.36750030517578,0.06924057006835938,0.8297245502471924,0.8284739851951599,0.9824978709220886
416:81:000000098,98,data/mtf2025_web_images/00000/000000098.jpg,In this image we can see a food item in a bowl.,"In this image, we can see a food item on the plate.",mask,0.5,1337,22.696441650390625,25.087881088256836,36.103302001953125,2.391439437866211,0.8237088918685913,0.8196712136268616,0.9778785109519958
416:82:000000099,99,data/mtf2025_web_images/00000/000000099.jpg,In this image I can see a plate which is in black color and on it I can see few vegetables and few other food items.,"A black plate is filled with various vegetables and fruits, including tomatoes, cucumbers, and peppers.",mask,0.5,1337,29.653423309326172,30.683616638183594,26.35735321044922,1.0301933288574219,0.7838230729103088,0.791597306728363,0.889353334903717
416:83:000000100,100,data/mtf2025_web_images/00000/000000100.jpg,In this image we can see a plate containing food.,In this image I can see a plate which is in yellow color and on the plate I can see some food items.,mask,0.5,1337,27.173376083374023,26.030973434448242,35.53059005737305,-1.1424026489257812,0.841706395149231,0.8244940042495728,0.9433976411819458
416:84:000000101,101,data/mtf2025_web_images/00000/000000101.jpg,In this image we can see a plate containing some food items on the table.,In this image we can see some food items on the table.,mask,0.5,1337,24.518447875976562,23.708477020263672,28.730873107910156,-0.8099708557128906,0.7922312021255493,0.7979103326797485,0.9820814728736877
416:85:000000102,102,data/mtf2025_web_images/00000/000000102.jpg,In this image I can see a plate which is in yellow color and on the plate I can see some food items.,In this image I can see a plate which is in yellow color and I can see some food items in the plate.,mask,0.5,1337,26.98698616027832,27.123428344726562,40.2351188659668,0.1364421844482422,0.8382100462913513,0.8409666419029236,0.9883553981781006
416:86:000000103,103,data/mtf2025_web_images/00000/000000103.jpg,In this image we can see some food items in a glass container.,In this image we can see a glass bowl and a glass container.,mask,0.5,1337,25.730934143066406,22.398122787475586,31.152551651000977,-3.3328113555908203,0.8351438045501709,0.8330011963844299,0.9595679640769958
