sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:16:000000017,17,data/mtf2025_web_images/00000/000000017.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon strips, fresh lettuce, and a slice of toasted bread, surrounded by an assortment of colorful cherry tomatoes in various stages of ripeness, all arranged on a rustic metal surface.","I see an object; tomatoes, lettuce, and bacon on a pita bread.",mask,0.5,1337,39.15800476074219,31.492782592773438,35.564579010009766,-7.66522216796875,0.824240505695343,0.8342771530151367,0.8819666504859924
416:17:000000018,18,data/mtf2025_web_images/00000/000000018.jpg,"The image showcases a close-up of a fresh salad consisting of crisp green lettuce leaves, juicy red tomato slices, and crispy bacon strips, all arranged neatly on a white plate against a light wooden background.",lettuce leaves,mask,0.5,1337,37.14406967163086,31.04633903503418,43.21563720703125,-6.09773063659668,0.8808479905128479,0.7962515950202942,0.8047623634338379
416:18:000000019,19,data/mtf2025_web_images/00000/000000019.jpg,"The image showcases a delectable sandwich cut into halves, revealing layers of ham, cheese, and fresh tomato slices, accompanied by neatly arranged tomato wedges on a white plate, set against a blurred background that emphasizes the vibrant colors and textures of the food.","Son may, food, bamboo when a sandwich. two.",mask,0.5,1337,41.757530212402344,28.00339126586914,36.738277435302734,-13.754138946533203,0.8664393424987793,0.8392943739891052,0.8229840993881226
416:19:000000020,20,data/mtf2025_web_images/00000/000000020.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, creamy mayonnaise, and a slice of golden-brown bread, all held together by a toothpick.",bamboo in two steps,mask,0.5,1337,42.15203094482422,16.390111923217773,31.768644332885742,-25.761919021606445,0.8710080981254578,0.8604196310043335,0.8162992000579834
416:20:000000022,22,data/mtf2025_web_images/00000/000000022.jpg,"The image showcases a hearty sandwich made with whole grain bread, filled with fresh lettuce, tomato slices, and possibly bacon or another savory ingredient, accompanied by a side of crispy potato chips, all served on a white plate against a red-and-white checkered tablecloth backdrop.",可能 mayonnaion sandwich in...,mask,0.5,1337,37.487979888916016,27.678096771240234,31.971607208251953,-9.809883117675781,0.8381471633911133,0.7978454232215881,0.7762080430984497
416:21:000000023,23,data/mtf2025_web_images/00000/000000023.jpg,"A neatly cut sandwich with whole grain bread, fresh lettuce, and possibly tomato slices is placed on an orange plate against a clean white background.","可能可能。腕, an, sandwich",mask,0.5,1337,43.585811614990234,33.18684005737305,39.52320861816406,-10.398971557617188,0.8639116287231445,0.7804789543151855,0.7798148989677429
416:22:000000024,24,data/mtf2025_web_images/00000/000000024.jpg,"The image showcases a delectable open-faced sandwich made with toasted bread, topped with crispy bacon strips, fresh green lettuce, juicy sliced tomatoes, and a sprinkle of fresh herbs, all arranged on a vibrant green plate.","The image shows a close-up of a sandwich with lettuce, tomato slices, and bacon strips on a slice of bread. The bread is toasted and fried, indicating the breaded and fried nature of the sandwich.

Some people indicate the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the",mask,0.5,1337,35.21345138549805,35.67704772949219,35.1092414855957,0.4635963439941406,0.8697002530097961,0.7742921113967896,0.796497106552124
416:23:000000025,25,data/mtf2025_web_images/00000/000000025.jpg,"The image showcases a towering sandwich with layers of fresh lettuce, juicy tomato slices, grilled meat, and melted cheese, all nestled between toasted bread, served on a pristine white plate against a soft, neutral background.",,mask,0.5,1337,36.526702880859375,,32.6685791015625,,0.8543382287025452,,
416:24:000000026,26,data/mtf2025_web_images/00000/000000026.jpg,"The image depicts a classic BLT sandwich with toasted bread, crispy bacon, fresh green lettuce, and juicy red tomato slices arranged neatly between the layers.","The image shows two slices of bread with bacon on top of them, which are placed on a white plate.",mask,0.5,1337,37.18296432495117,31.01068115234375,33.3875846862793,-6.172283172607422,0.8191528916358948,0.8271749019622803,0.8910877108573914
416:25:000000027,27,data/mtf2025_web_images/00000/000000027.jpg,"The image showcases a close-up of a freshly assembled sandwich on a wooden cutting board, featuring layers of crispy bacon, juicy tomato slices, fresh green lettuce, and a spread of dark, chunky chutney or relish in a small glass jar with a spoon resting inside it.",2k,mask,0.5,1337,34.40477752685547,18.40709114074707,35.4974365234375,-15.997686386108398,0.8143333196640015,0.821875810623169,0.7999417781829834
416:26:000000028,28,data/mtf2025_web_images/00000/000000028.jpg,"The image showcases a freshly prepared BLT sandwich on a dark blue plate, featuring crisp bacon, juicy tomato slices, and fresh lettuce, all nestled between two slices of whole-grain bread with visible seeds, set against a backdrop of additional fresh vegetables like tomatoes and leafy greens.","The image shows a sandwich with lettuce, tomato, and bacon on a blue plate. There is a glass of water and a bottle of ketchup on the right side of the image.",mask,0.5,1337,39.4093017578125,38.549903869628906,36.19911193847656,-0.8593978881835938,0.8838745951652527,0.8954665660858154,0.8921849727630615
416:27:000000029,29,data/mtf2025_web_images/00000/000000029.jpg,"The image shows a simple meal consisting of a white plate with a piece of toasted bread, fresh green lettuce, and slices of ripe red tomato, all arranged neatly on a light-colored countertop.",2 lettuce plants,mask,0.5,1337,31.410762786865234,24.326452255249023,36.277347564697266,-7.084310531616211,0.8707363605499268,0.8912927508354187,0.8428907990455627
416:28:000000030,30,data/mtf2025_web_images/00000/000000030.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set on a wooden cutting board against a rustic background featuring additional ingredients like tomatoes and herbs.","B bamboo, edible tomatoes on a sandwich. This sandwich is结实delicious; fresh; juicyicy; salted;秾 郁;在 沙拉米;atrixi; trixieaxi i; getty i; optomysis;秾 郁;秾 酸 麦;秾 麥;秾 麥.2+秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 �",mask,0.5,1337,37.77478790283203,28.7786808013916,34.12458419799805,-8.99610710144043,0.8795191049575806,0.7181892991065979,0.7311161160469055
416:29:000000031,31,data/mtf2025_web_images/00000/000000031.jpg,"The image showcases a neatly arranged meal consisting of a toasted sandwich with fresh lettuce and tomato, a serving of creamy chicken salad, and two small cherry tomatoes, all presented on a simple gray plate against a clean white background.","可能可能是因为, an, sandwich",mask,0.5,1337,42.82706832885742,34.19135284423828,38.34334182739258,-8.63571548461914,0.8439088463783264,0.7682211399078369,0.7592109441757202
416:30:000000032,32,data/mtf2025_web_images/00000/000000032.jpg,"The image showcases a mouthwatering BLT sandwich, featuring layers of crispy bacon, fresh green lettuce, creamy mayonnaise, and juicy tomato slices, all nestled between two slices of toasted bread, presented on a wooden cutting board.","可能, sandwichburger",mask,0.5,1337,40.72296142578125,32.23847579956055,40.96153259277344,-8.484485626220703,0.901848554611206,0.811989426612854,0.795371949672699
416:31:000000033,33,data/mtf2025_web_images/00000/000000033.jpg,"The image showcases a fresh BLT sandwich on a white plate, featuring crisp lettuce, juicy tomato slices, crispy bacon strips, and melted cheese, all neatly arranged on a toasted bread base.",,mask,0.5,1337,36.55060577392578,,33.25613021850586,,0.8212860226631165,,
416:32:000000034,34,data/mtf2025_web_images/00000/000000034.jpg,"The image showcases a close-up of a sandwich preparation process, featuring slices of fresh tomato, crispy bacon, and a leafy green lettuce atop a slice of bread spread with creamy mayonnaise, all set against a rustic wooden cutting board, with small bowls of additional ingredients like pepper and a butter knife nearby.",,mask,0.5,1337,37.076290130615234,,31.139713287353516,,0.8311395049095154,,
416:33:000000035,35,data/mtf2025_web_images/00000/000000035.jpg,"The image showcases a rustic wooden plate filled with fresh ingredients for a sandwich, including crispy bacon strips, juicy sliced tomatoes, a dollop of creamy mayonnaise, crisp lettuce leaves, red onion slices, and two pieces of toasted bread, all arranged neatly on parchment paper.",,mask,0.5,1337,38.07469177246094,,32.927711486816406,,0.8167427182197571,,
416:34:000000036,36,data/mtf2025_web_images/00000/000000036.jpg,"The image showcases a freshly prepared BLT sandwich served on a white plate, accompanied by a side of sliced tomatoes, a small bowl of mayonnaise, and a whole tomato, all set against a backdrop of fresh lettuce and a wooden table.","2 bamboo food,wooden sandwich",mask,0.5,1337,38.44733810424805,30.662643432617188,34.22566223144531,-7.784694671630859,0.8406336307525635,0.8199365139007568,0.820091187953949
416:35:000000039,39,data/mtf2025_web_images/00000/000000039.jpg,"The image showcases a delectable bacon sandwich with crispy bacon strips, fresh tomato slices, crisp lettuce, and whole grain bread, all neatly arranged on a dark wooden surface with a blurred background of vegetables, emphasizing the appetizing and rustic presentation.",bacon,mask,0.5,1337,39.72089767456055,30.887544631958008,32.365692138671875,-8.833353042602539,0.8261672258377075,0.82137131690979,0.8335198760032654
416:36:000000040,40,data/mtf2025_web_images/00000/000000040.jpg,"The image showcases a delicious open-faced sandwich with fresh avocado slices, juicy red and yellow heirloom tomatoes, crispy bacon strips, and microgreens, all served on a toasted bread slice, accompanied by additional ingredients like sliced avocado and bacon on separate plates in the background.","The image shows a sandwich with various ingredients, including tomatoes, avocados, and bacon. The sandwich appears to be a tomato. There is an avocado, bacon, and tomatoes.

oranges, grapefruits.

\[
\]",mask,0.5,1337,32.71308898925781,35.90235900878906,28.565597534179688,3.18927001953125,0.7847638130187988,0.7789875864982605,0.8553643226623535
416:37:000000041,41,data/mtf2025_web_images/00000/000000041.jpg,"The image showcases a vibrant open-faced sandwich on a white plate, featuring fresh ingredients such as a slice of tomato, a poached egg, leafy greens, and slices of what appears to be roasted or grilled vegetables, all nestled between two pieces of crusty bread. The background includes a glimpse of a red bowl with a green salad, suggesting a casual dining setting.",food:,mask,0.5,1337,33.96015930175781,23.899280548095703,32.95099639892578,-10.06087875366211,0.8455814719200134,0.8786565661430359,0.845920205116272
416:38:000000042,42,data/mtf2025_web_images/00000/000000042.jpg,"The image shows two club sandwiches nestled in a white paper container lined with parchment paper, placed on a light-colored surface, with fresh ingredients like lettuce, tomato slices, and possibly bacon visible between the layers of bread.",food:,mask,0.5,1337,36.71565628051758,24.522727966308594,34.19572067260742,-12.192928314208984,0.8185936808586121,0.8772090077400208,0.8603019714355469
416:39:000000043,43,data/mtf2025_web_images/00000/000000043.jpg,"The image showcases a wooden cutting board with neatly arranged ingredients for making a BLT sandwich: crisp romaine lettuce leaves, crispy bacon strips, slices of toasted white bread, a halved tomato, and a small bowl of creamy mayonnaise, all set against a rustic wooden background.","\|Tomato|\|Bacon|\|Lettuce|3\|3
4
5
6
7
8
9
tomato bacon lettuce tomato bacon tomato \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \.
Tomato bacon lettuce tomato bacon tomato \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \",mask,0.5,1337,36.73828125,29.598447799682617,33.07902908325195,-7.139833450317383,0.8691961169242859,0.7194202542304993,0.7246992588043213
416:40:000000045,45,data/mtf2025_web_images/00000/000000045.jpg,"The image shows a close-up of a sandwich on a white plate with blue stripes, placed on a dark countertop. The sandwich consists of a bottom layer of toasted bread, topped with crispy bacon strips, followed by a layer of sliced fresh tomatoes, all resting on a top slice of bread.",bamboo in two,mask,0.5,1337,36.735103607177734,13.229240417480469,34.0374755859375,-23.505863189697266,0.8401342034339905,0.8677809834480286,0.8242354393005371
416:41:000000046,46,data/mtf2025_web_images/00000/000000046.jpg,"The image shows a simple meal consisting of a white plate with a piece of toasted bread, fresh green lettuce, and slices of ripe red tomato, all arranged neatly on a light-colored countertop.","2 bamboo, edible tomatoes on a platelet",mask,0.5,1337,31.410762786865234,23.84016990661621,36.277347564697266,-7.570592880249023,0.8707363605499268,0.8639003038406372,0.8390514850616455
416:42:000000047,47,data/mtf2025_web_images/00000/000000047.jpg,"The image showcases a freshly made BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise, all nestled between two pieces of toasted whole-grain bread, set against a rustic wooden background with blurred tomatoes in the distance.",This image is of a sandwich with bacon and lettuce on on a wooden cutting board.,mask,0.5,1337,34.667118072509766,30.705482482910156,31.453475952148438,-3.9616355895996094,0.8652596473693848,0.847535252571106,0.886354386806488
416:43:000000049,49,data/mtf2025_web_images/00000/000000049.jpg,"The image showcases a mouthwatering BLT sandwich made with whole grain bread, fresh lettuce, juicy tomato slices, crispy bacon, and creamy mayonnaise, all neatly stacked and presented on a piece of parchment paper against a vibrant blue background.",bacon,mask,0.5,1337,38.64263153076172,27.777036666870117,38.94746398925781,-10.865594863891602,0.8975050449371338,0.8585467338562012,0.8265100121498108
416:44:000000050,50,data/mtf2025_web_images/00000/000000050.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, creamy mayonnaise, and a slice of golden-brown bread, all held together by a toothpick.",bacon and bacon,mask,0.5,1337,42.15202331542969,29.60721206665039,31.768644332885742,-12.544811248779297,0.8710080981254578,0.8733572959899902,0.8391212224960327
416:45:000000052,52,data/mtf2025_web_images/00000/000000052.jpg,"The image showcases a freshly made BLT sandwich with whole grain bread, crispy bacon, juicy tomato slices, and fresh lettuce, all arranged on a wooden cutting board, surrounded by additional fresh vegetables like lettuce and sliced tomatoes.",,mask,0.5,1337,33.82112503051758,,33.276466369628906,,0.8460572361946106,,
416:46:000000053,53,data/mtf2025_web_images/00000/000000053.jpg,"The image showcases a classic BLT sandwich served on a white plate, featuring crispy bacon strips, fresh green lettuce, a juicy red tomato slice, and a slice of toasted bread, all set against a vibrant red-and-white checkered tablecloth backdrop.",image],mask,0.5,1337,34.340797424316406,20.66853904724121,37.28262710571289,-13.672258377075195,0.8407183885574341,0.7821484804153442,0.7775553464889526
416:47:000000054,54,data/mtf2025_web_images/00000/000000054.jpg,"The image showcases a close-up of a freshly prepared BLT sandwich, cut in half and stacked on a white plate, with layers of crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread visible, all nestled between toasted bread.",tomato another,mask,0.5,1337,35.17829132080078,22.384925842285156,33.34260559082031,-12.793365478515625,0.8539150953292847,0.8194349408149719,0.8050994277000427
416:48:000000055,55,data/mtf2025_web_images/00000/000000055.jpg,"The image shows a close-up of two hands holding a BLT sandwich, featuring crispy bacon, fresh red tomato slices, crisp lettuce, and creamy mayonnaise spread between two slices of toasted bread.",bacon2,mask,0.5,1337,39.22734451293945,26.439058303833008,26.66863250732422,-12.788286209106445,0.8339322209358215,0.8158344626426697,0.8174461126327515
416:49:000000056,56,data/mtf2025_web_images/00000/000000056.jpg,"The image showcases a delicious-looking sandwich cut in half and served on a red plate, accompanied by a small cluster of vibrant cherry tomatoes, all set against a warm-toned wooden table backdrop.",,mask,0.5,1337,39.36057662963867,,31.296640396118164,,0.8368046879768372,,
416:50:000000057,57,data/mtf2025_web_images/00000/000000057.jpg,"The image shows a close-up of hands placing strips of crispy bacon onto a sandwich that is being prepared with fresh lettuce and sliced tomatoes, alongside a jar of mayonnaise in the background.",bacon,mask,0.5,1337,42.39955139160156,28.58489418029785,36.59770202636719,-13.814657211303711,0.8561251759529114,0.8554412722587585,0.8395566940307617
416:51:000000058,58,data/mtf2025_web_images/00000/000000058.jpg,"The image showcases a freshly prepared BLT sandwich on a dark blue plate, featuring crisp bacon, juicy tomato slices, and fresh lettuce, all nestled between two slices of whole-grain bread with visible seeds, set against a backdrop of additional fresh vegetables like tomatoes and leafy greens.",bacon,mask,0.5,1337,39.4093017578125,28.481578826904297,36.19911193847656,-10.927722930908203,0.8838745951652527,0.8755595684051514,0.8219671249389648
416:52:000000060,60,data/mtf2025_web_images/00000/000000060.jpg,"The image showcases a neatly arranged meal consisting of a plate with two triangular sandwiches made from toasted bread, accompanied by a fresh salad of lettuce, sliced cucumbers, and cherry tomatoes, all set against a vibrant red and white checkered tablecloth.",克斯 a楠竹林熊猫,mask,0.5,1337,34.60083770751953,21.27828598022461,35.52930450439453,-13.322551727294922,0.8348116874694824,0.7300992608070374,0.7431659698486328
416:53:000000061,61,data/mtf2025_web_images/00000/000000061.jpg,"The image showcases a rustic wooden table setting featuring three square white plates each holding a baked potato stuffed with a mixture of vegetables, herbs, and possibly cheese, accompanied by garnishes like lettuce and tomato slices, alongside a fork, knife, and various condiments such as pepper shakers and a jar of red pepper flakes.",bamboo in various dishes,mask,0.5,1337,30.245471954345703,23.538541793823242,33.89125442504883,-6.706930160522461,0.8534464836120605,0.8629758954048157,0.83206707239151
416:54:000000062,62,data/mtf2025_web_images/00000/000000062.jpg,"The image showcases a hearty dish served in a black cast-iron skillet, featuring golden-brown roasted potatoes garnished with fresh dill, creamy mashed potatoes, crispy fried onions, and a dollop of bright yellow mustard, all set against a rustic wooden board atop a red-and-white checkered tablecloth.",,mask,0.5,1337,33.95040512084961,,29.53510284423828,,0.8218574523925781,,
416:55:000000064,64,data/mtf2025_web_images/00000/000000064.jpg,"The image showcases a creamy, loaded mashed potato casserole topped with melted cheese, crispy bacon bits, and finely chopped green onions, served in a white oval baking dish placed on a decorative gold-rimmed plate.",3,mask,0.5,1337,37.88883972167969,20.42798614501953,39.79998779296875,-17.460853576660156,0.8611791729927063,0.8030670285224915,0.7941181063652039
416:56:000000065,65,data/mtf2025_web_images/00000/000000065.jpg,"The image showcases a vibrant and appetizing dish of loaded baked potato dip, featuring layers of creamy cheese, diced tomatoes, green onions, and a drizzle of white sauce, all served on a rectangular platter with a decorative lattice pattern.",c4,mask,0.5,1337,36.58137130737305,15.373050689697266,35.04337692260742,-21.20832061767578,0.840723991394043,0.7903777956962585,0.8047845363616943
416:57:000000066,66,data/mtf2025_web_images/00000/000000066.jpg,"The image showcases a close-up of a savory dish featuring melted cheese, crispy bacon bits, and pieces of broccoli, all baked to perfection and served on a white plate.","The image shows a close-up of a dish containing rice, broccoli, and bacon. The rice is yellowish and the broccoli is blueish, the broccoli is orange.

This image of yellowish.",mask,0.5,1337,36.72154998779297,30.840539932250977,34.809165954589844,-5.881010055541992,0.828971803188324,0.8066370487213135,0.8825836777687073
416:58:000000067,67,data/mtf2025_web_images/00000/000000067.jpg,"The image shows two stages of preparing a baked potato: top, a whole potato being cut open with a fork and knife, and bottom, the same potato fully baked, topped with melted cheese, bacon bits, diced green onions, and a dollop of sour cream.","A potato is being cut into two halves with a knife. These are placed on a red plate. The potato has been baked and topped with various ingredients such as bacon bits, green onions, and sour cream. The plate is placed on a table with a white tablecloth. There are also some utensils visible on the table, including a fork and a knife. The image captures a moment of someone about to enjoy a delicious meal.",mask,0.5,1337,40.837032318115234,32.22941207885742,29.840669631958008,-8.607620239257812,0.7696619033813477,0.7602752447128296,0.8908876180648804
416:59:000000069,69,data/mtf2025_web_images/00000/000000069.jpg,"The image showcases a delicious ""Loaded Mashed Potato Bake"" dish, featuring creamy mashed potatoes topped with melted cheese, crumbled bacon bits, and finely chopped green herbs, all presented in a blue baking dish.",the best and delicious cheese diplo,mask,0.5,1337,36.67633056640625,20.087560653686523,37.794471740722656,-16.588769912719727,0.885312020778656,0.819267988204956,0.8348110318183899
