sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed,clipscore_original,clipscore_perturbed,clipscore_gt,clipscore_drop,bertscore_original,bertscore_perturbed,bertscore_orig_vs_pert
416:39:000000043,43,data/mtf2025_web_images/00000/000000043.jpg,"A wooden cutting board with a variety of food items, including bacon, bread, tomatoes, lettuce, and a bowl of dressing.","A wooden cutting board with a variety of food items on it, including a sandwich, a bowl of sauce, and a plate of vegetables.",mask,0.5,1337,35.34257888793945,29.72085189819336,33.07902908325195,-5.621726989746094,0.8797877430915833,0.882379949092865,0.9547990560531616
416:40:000000045,45,data/mtf2025_web_images/00000/000000045.jpg,A sandwich with bacon and tomato slices on a plate.,A,mask,0.5,1337,38.136924743652344,23.943540573120117,34.0374755859375,-14.193384170532227,0.8928777575492859,0.8188310861587524,0.8125674724578857
416:41:000000046,46,data/mtf2025_web_images/00000/000000046.jpg,"A plate of food with a sandwich, tomato, lettuce, and bacon on a dining table.",The sand,mask,0.5,1337,35.24927520751953,18.01665687561035,36.277347564697266,-17.23261833190918,0.8989845514297485,0.8711423277854919,0.8570743203163147
416:42:000000047,47,data/mtf2025_web_images/00000/000000047.jpg,"A sandwich with bacon, lettuce, and tomato is on a brown tablecloth.",A sandwich,mask,0.5,1337,31.401926040649414,25.72735595703125,31.453475952148438,-5.674570083618164,0.8441541194915771,0.8830453753471375,0.8985028862953186
416:43:000000049,49,data/mtf2025_web_images/00000/000000049.jpg,"A sandwich with bacon, lettuce, tomato, and mayonnaise is sitting on a piece of paper.",A sandwich,mask,0.5,1337,34.47332763671875,29.982576370239258,38.94746398925781,-4.490751266479492,0.9050126671791077,0.8812956213951111,0.8899686932563782
416:44:000000050,50,data/mtf2025_web_images/00000/000000050.jpg,"A close up of a sandwich with lettuce and bacon, with a slice of tomato in the middle.",A,mask,0.5,1337,38.1520881652832,23.50237274169922,31.768644332885742,-14.649715423583984,0.9031572341918945,0.8148150444030762,0.8080372214317322
416:45:000000052,52,data/mtf2025_web_images/00000/000000052.jpg,A sandwich with bacon and tomato on a wooden table.,A,mask,0.5,1337,31.97075653076172,23.719541549682617,33.276466369628906,-8.251214981079102,0.8707590699195862,0.7558180689811707,0.8157175779342651
416:46:000000053,53,data/mtf2025_web_images/00000/000000053.jpg,"A sandwich with bacon, tomato, lettuce, and ketchup on a white plate.",A,mask,0.5,1337,34.0731086730957,22.381141662597656,37.28262710571289,-11.691967010498047,0.8729279637336731,0.771793782711029,0.792503297328949
416:47:000000054,54,data/mtf2025_web_images/00000/000000054.jpg,"A sandwich is cut in half and placed on a white plate, with lettuce and tomato visible on the bread.",A,mask,0.5,1337,30.976272583007812,20.37392807006836,33.34260559082031,-10.602344512939453,0.8596323132514954,0.8047630190849304,0.785955011844635
416:48:000000055,55,data/mtf2025_web_images/00000/000000055.jpg,A person is holding a sandwich with tomatoes and lettuce in their hand.,A person holding a sandwich,mask,0.5,1337,33.7173957824707,30.90337562561035,26.66863250732422,-2.8140201568603516,0.8607309460639954,0.8686213493347168,0.9474027752876282
416:49:000000056,56,data/mtf2025_web_images/00000/000000056.jpg,A plate of food with a sandwich cut in half and a bowl of fruit on a table.,A,mask,0.5,1337,32.358909606933594,24.419984817504883,31.296640396118164,-7.938924789428711,0.8531688451766968,0.8205969929695129,0.8061445355415344
416:50:000000057,57,data/mtf2025_web_images/00000/000000057.jpg,"A person is preparing a sandwich with bacon and tomatoes, and they are using a knife to cut the bacon.",A person holding a piece,mask,0.5,1337,36.3052978515625,24.96079444885254,36.59770202636719,-11.344503402709961,0.8687341213226318,0.8341846466064453,0.8879498839378357
416:51:000000058,58,data/mtf2025_web_images/00000/000000058.jpg,A sandwich with bacon and tomato on a blue plate.,A,mask,0.5,1337,34.788089752197266,24.301794052124023,36.19911193847656,-10.486295700073242,0.9342507719993591,0.8139237761497498,0.8102266192436218
416:52:000000060,60,data/mtf2025_web_images/00000/000000060.jpg,A plate of food with a sandwich and a salad on a red and white checkered tablecloth.,A sandwich,mask,0.5,1337,35.786537170410156,26.870710372924805,35.52930450439453,-8.915826797485352,0.8391760587692261,0.869879424571991,0.8866874575614929
416:53:000000061,61,data/mtf2025_web_images/00000/000000061.jpg,"Three square white bowls filled with food, including potatoes, tomatoes, and other vegetables, are placed on a wooden table.",1.,mask,0.5,1337,30.94570541381836,21.566810607910156,33.89125442504883,-9.378894805908203,0.8803834915161133,0.8663745522499084,0.859487771987915
416:54:000000062,62,data/mtf2025_web_images/00000/000000062.jpg,"A plate of food with a variety of items, including potatoes, onions, and meat, is placed on a dining table.",1.,mask,0.5,1337,32.01959228515625,19.95724105834961,29.53510284423828,-12.06235122680664,0.8533841371536255,0.8644658327102661,0.8604311347007751
416:55:000000064,64,data/mtf2025_web_images/00000/000000064.jpg,A white bowl filled with a delicious bacon and potato casserole.,Loaded,mask,0.5,1337,35.16535186767578,23.286273956298828,39.79998779296875,-11.879077911376953,0.8872271180152893,0.8287107348442078,0.8205778002738953
416:56:000000065,65,data/mtf2025_web_images/00000/000000065.jpg,"A person is holding a piece of food on a plate, which is a pizza with a lot of toppings.","The image features a close-up of a delicious pizza with a variety of toppings, including cheese and tomatoes. The pizza is placed on a blue plate, which is resting. The pizza is cut into slices, and a person is holding a slice of the pizza in their hand. The scene also includes a dining table with a bowl of chips on it. The pizza and chips are the main focus of the image, with the person holding the slice of pizza being the secondary element.",mask,0.5,1337,27.789329528808594,25.886089324951172,35.04337692260742,-1.9032402038574219,0.8347349166870117,0.820672869682312,0.8838995099067688
416:57:000000066,66,data/mtf2025_web_images/00000/000000066.jpg,A close up of a piece of food with bacon and cheese on top.,"The image shows a close-up view of a delicious-looking dish, which is a combination of a chees.",mask,0.5,1337,32.96902847290039,30.282676696777344,34.809165954589844,-2.686351776123047,0.8302782773971558,0.8162280917167664,0.897022008895874
416:58:000000067,67,data/mtf2025_web_images/00000/000000067.jpg,A close up of a baked potato with bacon and cheese on a plate.,The image,mask,0.5,1337,31.866199493408203,22.29718780517578,29.840669631958008,-9.569011688232422,0.7879233360290527,0.761766254901886,0.8468657732009888
416:59:000000069,69,data/mtf2025_web_images/00000/000000069.jpg,A loaded mashed potato casserole is displayed in a blue dish.,Loaded,mask,0.5,1337,35.492835998535156,20.37468147277832,37.794471740722656,-15.118154525756836,0.8791699409484863,0.8304963111877441,0.8172034621238708
416:60:000000072,72,data/mtf2025_web_images/00000/000000072.jpg,"A plate of food with a sandwich, coleslaw, and a biscuit.","The image features a delicious meal consisting of a sandwich and a side of coleslaw. The sandwich is placed on a plate, and the coleslaw is in a bowl. The sandwich is filled with cheese and bacon, making it a mouth-watering. The plate is placed on a dining table, ready to be enjoyed.",mask,0.5,1337,25.287384033203125,28.71307945251465,35.09970474243164,3.4256954193115234,0.835845947265625,0.8077489733695984,0.8938518762588501
416:61:000000073,73,data/mtf2025_web_images/00000/000000073.jpg,A close up of a stuffed bell pepper with a slice of tomato on top.,"A close-up of a stuffed pepper, with a focus on the main pepper.",mask,0.5,1337,32.14668655395508,31.093364715576172,39.05016326904297,-1.0533218383789062,0.8696867227554321,0.8588025569915771,0.939601480960846
416:62:000000074,74,data/mtf2025_web_images/00000/000000074.jpg,A plate of four different colored stuffed peppers with rice in them.,Easy,mask,0.5,1337,33.849632263183594,20.95235252380371,35.93051528930664,-12.897279739379883,0.8852733373641968,0.8517480492591858,0.8537879586219788
416:63:000000075,75,data/mtf2025_web_images/00000/000000075.jpg,A close up of a stuffed pepper with meat filling and a stuffed pepper with a filling of meat and rice.,1.,mask,0.5,1337,35.86201477050781,23.090986251831055,35.41948318481445,-12.771028518676758,0.8671716451644897,0.8938939571380615,0.8597058653831482
416:64:000000076,76,data/mtf2025_web_images/00000/000000076.jpg,A silver bowl filled with peppers and rice sits on a stove top.,1.,mask,0.5,1337,31.33426284790039,20.16533088684082,35.268150329589844,-11.16893196105957,0.8206070065498352,0.8310942649841309,0.8692341446876526
416:65:000000077,77,data/mtf2025_web_images/00000/000000077.jpg,A plate with a pepper filled with cheese and meat sits on a table.,The,mask,0.5,1337,33.22127151489258,22.683000564575195,34.52029800415039,-10.538270950317383,0.8294291496276855,0.8640297651290894,0.9098011255264282
416:66:000000078,78,data/mtf2025_web_images/00000/000000078.jpg,A plate of food with a stuffed pepper on top and a bowl of cheese and vegetables.,A,mask,0.5,1337,33.26921081542969,16.91502571105957,37.10559844970703,-16.354185104370117,0.8811423182487488,0.8145667314529419,0.8084255456924438
416:67:000000079,79,data/mtf2025_web_images/00000/000000079.jpg,A plate of food with a stuffed pepper on it.,A,mask,0.5,1337,34.55246353149414,20.74642562866211,38.38725662231445,-13.806037902832031,0.904727041721344,0.8145667314529419,0.8229166269302368
416:68:000000081,81,data/mtf2025_web_images/00000/000000081.jpg,A plate of food is on a counter with a statue of a man holding a book in front of it.,The,mask,0.5,1337,30.68154525756836,18.510774612426758,32.75918960571289,-12.170770645141602,0.8195871710777283,0.8854829668998718,0.9013392925262451
416:69:000000082,82,data/mtf2025_web_images/00000/000000082.jpg,A plate of food with a piece of meat and a tomato on it.,"A plate of food with a variety of items, including a piece, b, c, d, e, and f. The food is arranged in a visually appealing manner, with the main focus being the food item in the center of the plate. The plate is placed on a table, and a knife is also visible in the scene.",mask,0.5,1337,28.47251319885254,22.457971572875977,32.46561813354492,-6.0145416259765625,0.8375112414360046,0.7960736155509949,0.8842113614082336
416:70:000000084,84,data/mtf2025_web_images/00000/000000084.jpg,"A bowl of vegetables, including peppers and tomatoes, is placed on a table.",777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,mask,0.5,1337,33.13406753540039,18.701019287109375,33.82345199584961,-14.433048248291016,0.857903003692627,0.6786869168281555,0.6992686986923218
416:71:000000085,85,data/mtf2025_web_images/00000/000000085.jpg,"Three peppers are on a table, one is red, one is yellow, and one is orange. They are filled with meat and cheese.",3387,mask,0.5,1337,31.94790267944336,21.696367263793945,33.49440383911133,-10.251535415649414,0.8555328249931335,0.7856018543243408,0.7899169325828552
416:72:000000086,86,data/mtf2025_web_images/00000/000000086.jpg,A white plate with a stuffed pepper on it.,A,mask,0.5,1337,31.674867630004883,20.070262908935547,35.412071228027344,-11.604604721069336,0.8965229392051697,0.796168863773346,0.8268016576766968
416:73:000000087,87,data/mtf2025_web_images/00000/000000087.jpg,A red pepper with a green pepper on top of it is sitting on a white plate.,A,mask,0.5,1337,32.472930908203125,23.282093048095703,32.09607696533203,-9.190837860107422,0.8005216717720032,0.7638499140739441,0.8089517951011658
416:74:000000088,88,data/mtf2025_web_images/00000/000000088.jpg,"A bowl of vegetables, including peppers and onions, is placed on a table.","The image features a bowl filled with a variety of vegetables, including green peppers, red peppers, and onions. The bowl is placed on a dining table, and the vegetables are arranged in a visually appealing manner. The close-up view of the bowl highlight.",mask,0.5,1337,28.700525283813477,28.839319229125977,33.76715087890625,0.1387939453125,0.8558980226516724,0.8340527415275574,0.9196833372116089
416:75:000000089,89,data/mtf2025_web_images/00000/000000089.jpg,A plate with a pepper and rice dish on it.,The,mask,0.5,1337,29.585861206054688,23.098373413085938,38.24760437011719,-6.48748779296875,0.8537153005599976,0.883037805557251,0.9142884016036987
416:76:000000090,90,data/mtf2025_web_images/00000/000000090.jpg,A close up of a pepper with cheese on top of it.,A tomato,mask,0.5,1337,28.70025634765625,23.156362533569336,35.492149353027344,-5.543893814086914,0.8382081985473633,0.8570118546485901,0.8838084936141968
416:77:000000092,92,data/mtf2025_web_images/00000/000000092.jpg,A collage of photos showcasing a variety of peppers and a bowl of soup.,1.,mask,0.5,1337,33.70988082885742,21.927839279174805,35.12631607055664,-11.782041549682617,0.8599708080291748,0.8575266003608704,0.8748114705085754
416:78:000000093,93,data/mtf2025_web_images/00000/000000093.jpg,A plate of food with a cucumber and a pepper on top of it.,1.,mask,0.5,1337,25.76407241821289,21.386415481567383,30.579978942871094,-4.377656936645508,0.8176475763320923,0.8269172310829163,0.8740497827529907
416:79:000000095,95,data/mtf2025_web_images/00000/000000095.jpg,"A plate of food with a stuffed bell pepper, cauliflower, and broccoli.",Stuffed pepper,mask,0.5,1337,29.762182235717773,35.64650344848633,38.547325134277344,5.884321212768555,0.8474833369255066,0.9052736759185791,0.8943491578102112
416:80:000000097,97,data/mtf2025_web_images/00000/000000097.jpg,A white plate with a serving of stuffed peppers sits on a table next to a container of the same dish.,A,mask,0.5,1337,28.297481536865234,18.722824096679688,36.36750030517578,-9.574657440185547,0.8403000235557556,0.7619932889938354,0.7970628142356873
416:81:000000098,98,data/mtf2025_web_images/00000/000000098.jpg,A red pepper with a white sauce on top of it.,A close-up of a red pepper,mask,0.5,1337,28.65072250366211,27.665435791015625,36.103302001953125,-0.9852867126464844,0.8576176762580872,0.8550824522972107,0.9214469194412231
416:82:000000099,99,data/mtf2025_web_images/00000/000000099.jpg,"A plate of food with a variety of vegetables and meat, including a pepper, a tomato, a cucumber, and a green pepper.",A,mask,0.5,1337,29.214508056640625,23.3950138092041,26.35735321044922,-5.819494247436523,0.7894446849822998,0.7512529492378235,0.7991248369216919
416:83:000000100,100,data/mtf2025_web_images/00000/000000100.jpg,A plate of food with a mushroom and a piece of broccoli on it.,A,mask,0.5,1337,27.68775177001953,22.44114875793457,35.53059005737305,-5.246603012084961,0.8666195273399353,0.7916725873947144,0.816891610622406
416:84:000000101,101,data/mtf2025_web_images/00000/000000101.jpg,"A plate of food with a variety of items, including a sandwich, a mushroom, and a pickle.",The,mask,0.5,1337,30.386898040771484,21.620634078979492,28.730873107910156,-8.766263961791992,0.7875423431396484,0.8443021774291992,0.9082286357879639
416:85:000000102,102,data/mtf2025_web_images/00000/000000102.jpg,"A plate of mushrooms with sauce on them, some with parsley garnish.",A,mask,0.5,1337,34.35380554199219,22.770410537719727,40.2351188659668,-11.583395004272461,0.8629210591316223,0.8132287859916687,0.8076270818710327
416:86:000000103,103,data/mtf2025_web_images/00000/000000103.jpg,A glass bowl filled with mushrooms and other food items is placed on a wooden table.,10001,mask,0.5,1337,32.340999603271484,21.080223083496094,31.152551651000977,-11.26077651977539,0.8421179056167603,0.8182236552238464,0.8194018602371216
416:87:000000104,104,data/mtf2025_web_images/00000/000000104.jpg,A tray of mushrooms is on a table next to a bowl of food.,A,mask,0.5,1337,31.28972625732422,22.991783142089844,34.600467681884766,-8.297943115234375,0.8531504273414612,0.8098551034927368,0.8071612119674683
416:88:000000105,105,data/mtf2025_web_images/00000/000000105.jpg,A plate of food with four mushroom and cheese filled potatoes and a side of greens.,A,mask,0.5,1337,27.34562110900879,21.108562469482422,26.516071319580078,-6.237058639526367,0.7983130812644958,0.7695724964141846,0.8017177581787109
416:89:000000106,106,data/mtf2025_web_images/00000/000000106.jpg,"A bowl of food with mushrooms and onions, and a sprig of rosemary on top.",A,mask,0.5,1337,35.44048309326172,22.8538818359375,33.823631286621094,-12.586601257324219,0.8125953674316406,0.8043627738952637,0.806438148021698
416:90:000000107,107,data/mtf2025_web_images/00000/000000107.jpg,"Two mushroom caps are topped with a mixture of vegetables, including broccoli and tomatoes, and are placed on a white plate.",1.,mask,0.5,1337,31.718448638916016,22.17418670654297,34.050804138183594,-9.544261932373047,0.861692488193512,0.8502633571624756,0.8615257143974304
416:91:000000108,108,data/mtf2025_web_images/00000/000000108.jpg,"A plate of mushrooms with cheese on top, a bowl of onions, and a plate of tomatoes.",1.,mask,0.5,1337,34.73497772216797,23.799121856689453,31.30926513671875,-10.935855865478516,0.7438030242919922,0.7688852548599243,0.8667553067207336
416:92:000000109,109,data/mtf2025_web_images/00000/000000109.jpg,A person is cutting a stuffed portobello mushroom on a plate with a knife.,A stuffed.,mask,0.5,1337,33.99992752075195,23.777612686157227,36.36051559448242,-10.222314834594727,0.8590013384819031,0.8259427547454834,0.8683334589004517
416:93:000000110,110,data/mtf2025_web_images/00000/000000110.jpg,"A white plate with a variety of food items, including a bowl of salsa, a pepper, a tomato, and a cucumber.",A,mask,0.5,1337,27.029258728027344,22.130598068237305,30.56206703186035,-4.898660659790039,0.729404628276825,0.6981897950172424,0.804265558719635
416:94:000000111,111,data/mtf2025_web_images/00000/000000111.jpg,"A white plate with a variety of food items on it, including a bowl of meat and vegetables, a tomato, a pepper, and a potato.",A,mask,0.5,1337,30.440784454345703,22.719369888305664,26.496112823486328,-7.721414566040039,0.7920218110084534,0.7597772479057312,0.7983723878860474
