sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:10:000000010,000000010,data/mtf2025_web_images/00000/000000010.jpg,"The image shows two club sandwiches nestled in a white paper container lined with parchment paper, placed on a light-colored surface, with fresh ingredients like lettuce, tomato slices, and possibly bacon visible between the layers of bread.","The image shows a sandwich with lettuce, tomato, and other ingredients in a paper wrapper. The sandwich appears to be a club sandwich or a similar type of sandwich that is typically made with bread, meat, cheese, and vegetables. The sandwich is placed on a white surface, which could be a table or a countertop. The sandwich looks fresh and appetizing.",mask,0.3,1337
416:11:000000011,000000011,data/mtf2025_web_images/00000/000000011.jpg,"The image shows a close-up of a sandwich on a white plate with blue stripes, placed on a dark countertop. The sandwich consists of a bottom layer of toasted bread, topped with crispy bacon strips, followed by a layer of sliced fresh tomatoes, all resting on a top slice of bread.","The image shows a sandwich with slices of tomato and crispy bacon placed on a white plate with blue trim, set against a dark countertop background. The sandwich is made with a slice of bread topped with the tomato and bacon layers, creating a simple yet appetizing meal.",mask,0.3,1337
416:12:000000012,000000012,data/mtf2025_web_images/00000/000000012.jpg,"The image showcases a rustic wooden plate filled with fresh ingredients for a sandwich, including crispy bacon strips, juicy sliced tomatoes, a dollop of creamy mayonnaise, crisp lettuce leaves, red onion slices, and two pieces of toasted bread, all arranged neatly on parchment paper.","The image shows a wooden plate with various food items on it. The food items include a slice of bread, a tomato, a piece of meat, and some lettuce leaves. There is also a small bowl of sauce next to the bread. The plate appears to be placed on a table, and there is a fork visible in the image.",mask,0.3,1337
416:13:000000014,000000014,data/mtf2025_web_images/00000/000000014.jpg,"The image showcases a close-up of a freshly made BLT sandwich cut into two triangular halves, served on a white plate with a side of golden-brown potato chips, set against a blurred green outdoor background.","The image shows a close-up of a sandwich cut into two triangular halves, placed on a white plate. The sandwich appears to be a BLT (bacon, lettuce, tomato) sandwich made with whole wheat bread. It is accompanied by a side of potato chips. The background is slightly blurred, suggesting an outdoor setting with greenery visible. The overall presentation suggests a casual meal or snack.",mask,0.3,1337
416:14:000000015,000000015,data/mtf2025_web_images/00000/000000015.jpg,"The image showcases a classic BLT sandwich served on a white plate, featuring crispy bacon strips, fresh green lettuce, a juicy red tomato slice, and a slice of toasted bread, all set against a vibrant red-and-white checkered tablecloth backdrop.","The image shows a plate with a sandwich on it. The sandwich consists of a slice of bread topped with lettuce, tomato slices, and strips of bacon. The plate is white and placed on a red-and-white checkered tablecloth. The background appears to be a kitchen or dining area setting.",mask,0.3,1337
416:15:000000016,000000016,data/mtf2025_web_images/00000/000000016.jpg,"The image showcases a delectable club sandwich served on a wooden plate alongside crispy potato chips, accompanied by a refreshing glass of lemonade with a lime wedge and a straw, all set against a marble countertop backdrop.","The image showcases a delectable club sandwich served on a wooden plate alongside a refreshing glass of lemonade with a lime wedge, accompanied by a side of crispy potato chips, all set against a clean marble countertop.",mask,0.3,1337
416:16:000000017,000000017,data/mtf2025_web_images/00000/000000017.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon strips, fresh lettuce, and a slice of toasted bread, surrounded by an assortment of colorful cherry tomatoes in various stages of ripeness, all arranged on a rustic metal surface.","The image showcases a delectable open-faced sandwich with crispy bacon strips, fresh lettuce, and creamy avocado spread, artfully arranged on a piece of toasted bread. Surrounding the sandwich are vibrant cherry tomatoes in various stages of ripeness, from green to red, adding a burst of color and freshness to the composition. The background appears to be a rustic, metallic surface, enhancing the overall earthy and appetizing aesthetic of the scene.",mask,0.3,1337
416:17:000000018,000000018,data/mtf2025_web_images/00000/000000018.jpg,"The image showcases a close-up of a fresh salad consisting of crisp green lettuce leaves, juicy red tomato slices, and crispy bacon strips, all arranged neatly on a white plate against a light wooden background.","The image shows a plate with three distinct food items: bacon, lettuce, and tomato slices.

1. **Bacon**: On the left side of the plate, there is a strip of cooked bacon. Bacon is typically made from pork belly and is known for its savory flavor and crispy texture when cooked. It is often used as a topping or ingredient in various dishes.

2. **Lettuce**: In the center of the plate, there is a leaf of fresh lettuce. Lettuce is a common green leafy vegetable that is often used as a garnish or a component in salads. It has a crisp texture and a mild, slightly bitter taste.

3. **Tomato Slices**: On the right side of the plate, there are two slices of tomato. Tomatoes are round fruits that are commonly used in cooking and salads. They have a juicy interior and a smooth, slightly bumpy exterior skin. Tomatoes are known for their bright red color and sweet-tart flavor.

The arrangement of these ingredients suggests they might be part of a salad or a sandwich preparation. The combination of bacon, lettuce, and tomato is a classic pairing often found in dishes like BLTs (bacon, lettuce, and tomato sandwiches).",mask,0.3,1337
416:18:000000019,000000019,data/mtf2025_web_images/00000/000000019.jpg,"The image showcases a delectable sandwich cut into halves, revealing layers of ham, cheese, and fresh tomato slices, accompanied by neatly arranged tomato wedges on a white plate, set against a blurred background that emphasizes the vibrant colors and textures of the food.","The image shows a close-up of a sandwich cut into two halves, revealing its contents. The sandwich appears to be made with white bread, ham, cheese, and tomato slices. There is also a small piece of lettuce visible on the side. The sandwich is placed on a white plate, which contrasts with the colors of the food. The background is blurred, drawing attention to the sandwich as the main subject of the image. The style of the image is simple and straightforward, focusing on the details of the sandwich without any additional context or embellishments.",mask,0.3,1337
416:19:000000020,000000020,data/mtf2025_web_images/00000/000000020.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, creamy mayonnaise, and a slice of golden-brown bread, all held together by a toothpick.","The image shows a close-up of a sandwich with visible layers of ingredients. The sandwich appears to be made with white bread, lettuce, tomato slices, bacon, and possibly cheese or mayonnaise. The bread looks toasted, giving it a golden-brown color. The sandwich is cut in half, revealing its contents clearly. The background is blurred, emphasizing the sandwich as the main subject. The overall scene suggests a casual meal or snack setting.",mask,0.3,1337
416:20:000000022,000000022,data/mtf2025_web_images/00000/000000022.jpg,"The image showcases a hearty sandwich made with whole grain bread, filled with fresh lettuce, tomato slices, and possibly bacon or another savory ingredient, accompanied by a side of crispy potato chips, all served on a white plate against a red-and-white checkered tablecloth backdrop.","The image shows a plate of food with a sandwich and chips on it. The sandwich appears to be made with sesame seed bread and filled with lettuce and tomato. There is also a glass of red liquid, possibly ketchup, next to the plate.",mask,0.3,1337
416:21:000000023,000000023,data/mtf2025_web_images/00000/000000023.jpg,"A neatly cut sandwich with whole grain bread, fresh lettuce, and possibly tomato slices is placed on an orange plate against a clean white background.","The image shows a sandwich placed on an orange plate against a white background. The sandwich appears to be made with bread, lettuce, and possibly some other fillings. There is no text or additional elements in the image.",mask,0.3,1337
416:22:000000024,000000024,data/mtf2025_web_images/00000/000000024.jpg,"The image showcases a delectable open-faced sandwich made with toasted bread, topped with crispy bacon strips, fresh green lettuce, juicy sliced tomatoes, and a sprinkle of fresh herbs, all arranged on a vibrant green plate.","The image showcases a close-up of a sandwich made with toasted bread, layered with fresh lettuce, juicy tomato slices, crispy bacon strips, and garnished with sprigs of fresh herbs. The sandwich is presented on a vibrant green plate, emphasizing its appetizing appearance. The combination of textures and colors highlights the freshness and quality of the ingredients used.",mask,0.3,1337
416:23:000000025,000000025,data/mtf2025_web_images/00000/000000025.jpg,"The image showcases a towering sandwich with layers of fresh lettuce, juicy tomato slices, grilled meat, and melted cheese, all nestled between toasted bread, served on a pristine white plate against a soft, neutral background.","The image showcases a delectable sandwich placed on a white plate against a plain background. The sandwich is composed of multiple layers, including fresh lettuce, juicy tomato slices, and what appears to be grilled meat or possibly sautéed mushrooms. The bread is toasted, giving it a golden-brown appearance, and the lettuce adds a vibrant green contrast. The sandwich is neatly presented, emphasizing its appetizing and well-constructed nature.",mask,0.3,1337
416:24:000000026,000000026,data/mtf2025_web_images/00000/000000026.jpg,"The image depicts a classic BLT sandwich with toasted bread, crispy bacon, fresh green lettuce, and juicy red tomato slices arranged neatly between the layers.","The image depicts a sandwich with several layers of ingredients. At the bottom is a slice of crispy bacon, followed by a layer of fresh green lettuce. Above the lettuce is a generous portion of sliced red tomatoes, and at the top is a slice of toasted bread. The sandwich appears to be neatly assembled, with each ingredient clearly visible and distinct from the others.",mask,0.3,1337
416:25:000000027,000000027,data/mtf2025_web_images/00000/000000027.jpg,"The image showcases a close-up of a freshly assembled sandwich on a wooden cutting board, featuring layers of crispy bacon, juicy tomato slices, fresh green lettuce, and a spread of dark, chunky chutney or relish in a small glass jar with a spoon resting inside it.","The image shows a close-up of a sandwich being prepared. The sandwich consists of a slice of bread topped with sliced tomatoes, crispy bacon, and fresh lettuce. In the background, there is a jar containing what appears to be a spread or condiment, possibly mustard or a similar sauce. The setting suggests a casual meal preparation, likely for a quick lunch or snack.",mask,0.3,1337
416:26:000000028,000000028,data/mtf2025_web_images/00000/000000028.jpg,"The image showcases a freshly prepared BLT sandwich on a dark blue plate, featuring crisp bacon, juicy tomato slices, and fresh lettuce, all nestled between two slices of whole-grain bread with visible seeds, set against a backdrop of additional fresh vegetables like tomatoes and leafy greens.","The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, and fresh lettuce, all nestled between two slices of whole-grain bread, accompanied by vibrant red tomatoes and green lettuce in the background.",mask,0.3,1337
416:27:000000029,000000029,data/mtf2025_web_images/00000/000000029.jpg,"The image shows a simple meal consisting of a white plate with a piece of toasted bread, fresh green lettuce, and slices of ripe red tomato, all arranged neatly on a light-colored countertop.","The image shows a plate with a sandwich and some lettuce leaves. The sandwich appears to be made with toasted bread, possibly whole wheat or multigrain, and is topped with fresh tomato slices and lettuce. The lettuce is green and crisp, suggesting it has been freshly added to the sandwich. The plate is white, and there's a red cutting board partially visible in the background, indicating that the meal might have been prepared at home. The overall setting suggests a simple, healthy meal.",mask,0.3,1337
416:28:000000030,000000030,data/mtf2025_web_images/00000/000000030.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set on a wooden cutting board against a rustic background featuring additional ingredients like tomatoes and herbs.",,mask,0.3,1337
416:29:000000031,000000031,data/mtf2025_web_images/00000/000000031.jpg,"The image showcases a neatly arranged meal consisting of a toasted sandwich with fresh lettuce and tomato, a serving of creamy chicken salad, and two small cherry tomatoes, all presented on a simple gray plate against a clean white background.","The image shows a plate with a sandwich and some side items. The sandwich appears to be made with toasted bread, containing lettuce and possibly other fillings. There are two cherry tomatoes placed next to the sandwich, adding a pop of color to the plate. Additionally, there is a small portion of what looks like coleslaw or a similar salad on the plate, providing a fresh and crunchy element to complement the sandwich. The plate itself is gray, which contrasts nicely with the colors of the food. The overall presentation suggests a simple yet appetizing meal.",mask,0.3,1337
416:30:000000032,000000032,data/mtf2025_web_images/00000/000000032.jpg,"The image showcases a mouthwatering BLT sandwich, featuring layers of crispy bacon, fresh green lettuce, creamy mayonnaise, and juicy tomato slices, all nestled between two slices of toasted bread, presented on a wooden cutting board.","The image shows a close-up of a sandwich on a wooden cutting board. The sandwich appears to be made with whole grain bread, lettuce, tomato slices, and bacon strips. There is also a small amount of mayonnaise or a similar creamy condiment spread on the bread. The sandwich is cut into two halves, revealing the layers inside. The background includes a dark surface, possibly a tablecloth or placemat, which contrasts with the light brown color of the bread and the vibrant colors of the vegetables and meat. The overall presentation suggests a casual, homemade meal.",mask,0.3,1337
416:31:000000033,000000033,data/mtf2025_web_images/00000/000000033.jpg,"The image showcases a fresh BLT sandwich on a white plate, featuring crisp lettuce, juicy tomato slices, crispy bacon strips, and melted cheese, all neatly arranged on a toasted bread base.","The image showcases a close-up of a sandwich on a white plate, featuring fresh lettuce, juicy tomato slices, crispy bacon strips, and melted cheese, all neatly arranged on a slice of bread. The vibrant colors and textures highlight the freshness and appetizing nature of the meal.",mask,0.3,1337
416:32:000000034,000000034,data/mtf2025_web_images/00000/000000034.jpg,"The image showcases a close-up of a sandwich preparation process, featuring slices of fresh tomato, crispy bacon, and a leafy green lettuce atop a slice of bread spread with creamy mayonnaise, all set against a rustic wooden cutting board, with small bowls of additional ingredients like pepper and a butter knife nearby.","The image shows a close-up of a sandwich being prepared. The sandwich consists of two slices of bread with a spread that appears to be mayonnaise or a similar creamy substance. On top of the spread, there is a generous layer of sliced bacon, which is slightly curled at the edges. To the left of the sandwich, there are several slices of fresh tomato, cut into wedges. In the background, there is a small bowl containing what looks like sour cream or a similar condiment. A knife is partially visible, resting on the edge of the bowl. The overall setting suggests a casual meal preparation, possibly for breakfast or brunch, given the use of bacon and the presence of fresh ingredients.",mask,0.3,1337
416:33:000000035,000000035,data/mtf2025_web_images/00000/000000035.jpg,"The image showcases a rustic wooden plate filled with fresh ingredients for a sandwich, including crispy bacon strips, juicy sliced tomatoes, a dollop of creamy mayonnaise, crisp lettuce leaves, red onion slices, and two pieces of toasted bread, all arranged neatly on parchment paper.","The image shows a wooden plate containing various food items arranged neatly. On the plate, there is a slice of toasted bread with a piece of bacon on top, accompanied by fresh lettuce leaves. To the side, there is a small bowl filled with what appears to be mayonnaise or a similar creamy sauce, along with a spoon for serving. A whole tomato and a halved tomato are placed next to the bread, adding a vibrant red color to the arrangement. The background is plain white, which makes the colors of the food stand out prominently. The overall presentation suggests a simple yet appetizing meal setup.",mask,0.3,1337
416:34:000000036,000000036,data/mtf2025_web_images/00000/000000036.jpg,"The image showcases a freshly prepared BLT sandwich served on a white plate, accompanied by a side of sliced tomatoes, a small bowl of mayonnaise, and a whole tomato, all set against a backdrop of fresh lettuce and a wooden table.","The image shows a sandwich placed on a white plate, which is set on a wooden table. The sandwich appears to be made with whole grain bread, containing layers of lettuce, tomato slices, and possibly bacon or another type of meat. There is a small bowl of what looks like mayonnaise or a similar condiment next to the sandwich, along with some cherry tomatoes and a pickle spear as garnishes. The background includes a few more cherry tomatoes and a small bowl of what might be salt or another seasoning. The overall setting suggests a casual meal or snack, with a focus on fresh ingredients and a simple presentation.",mask,0.3,1337
416:35:000000039,000000039,data/mtf2025_web_images/00000/000000039.jpg,"The image showcases a delectable bacon sandwich with crispy bacon strips, fresh tomato slices, crisp lettuce, and whole grain bread, all neatly arranged on a dark wooden surface with a blurred background of vegetables, emphasizing the appetizing and rustic presentation.","The image showcases a freshly prepared sandwich with crispy bacon strips, juicy tomato slices, fresh lettuce, and a slice of bread, all neatly arranged on a dark brown cloth. The background features vibrant green vegetables and a red tomato, adding to the overall freshness and appeal of the scene.",mask,0.3,1337
416:36:000000040,000000040,data/mtf2025_web_images/00000/000000040.jpg,"The image showcases a delicious open-faced sandwich with fresh avocado slices, juicy red and yellow heirloom tomatoes, crispy bacon strips, and microgreens, all served on a toasted bread slice, accompanied by additional ingredients like sliced avocado and bacon on separate plates in the background.","The image showcases a delicious-looking sandwich with toasted bread, fresh avocado slices, juicy tomatoes, and crispy bacon strips, accompanied by a plate of vibrant yellow and red heirloom tomatoes and a small bowl of creamy avocado slices, all set against a rustic wooden table backdrop.",mask,0.3,1337
416:37:000000041,000000041,data/mtf2025_web_images/00000/000000041.jpg,"The image showcases a vibrant open-faced sandwich on a white plate, featuring fresh ingredients such as a slice of tomato, a poached egg, leafy greens, and slices of what appears to be roasted or grilled vegetables, all nestled between two pieces of crusty bread. The background includes a glimpse of a red bowl with a green salad, suggesting a casual dining setting.","The image shows a close-up of a sandwich on a white plate. The sandwich appears to be made with a slice of bread topped with various ingredients such as lettuce, tomato slices, and what looks like a fried egg or poached egg. There is also a small portion of salad visible in the background, which includes leafy greens and possibly some other vegetables. The setting seems to be a casual dining environment, possibly a cafe or restaurant, given the presence of the plate and the food presentation. The overall scene suggests a meal being enjoyed, with the focus on the sandwich as the main subject.",mask,0.3,1337
416:38:000000042,000000042,data/mtf2025_web_images/00000/000000042.jpg,"The image shows two club sandwiches nestled in a white paper container lined with parchment paper, placed on a light-colored surface, with fresh ingredients like lettuce, tomato slices, and possibly bacon visible between the layers of bread.","The image shows a close-up of a sandwich placed in a white paper container. The sandwich appears to be made with a variety of ingredients, including lettuce, tomato slices, and possibly some type of meat or protein. The lettuce is fresh and green, while the tomato slices add a vibrant red color. The sandwich is neatly arranged, with the ingredients layered in a way that suggests care was taken in its preparation. The white paper container provides a clean and simple backdrop for the sandwich, allowing the colors of the ingredients to stand out. The overall impression is one of a fresh and appetizing meal, ready to be enjoyed.",mask,0.3,1337
416:39:000000043,000000043,data/mtf2025_web_images/00000/000000043.jpg,"The image showcases a wooden cutting board with neatly arranged ingredients for making a BLT sandwich: crisp romaine lettuce leaves, crispy bacon strips, slices of toasted white bread, a halved tomato, and a small bowl of creamy mayonnaise, all set against a rustic wooden background.","The image showcases a wooden cutting board with neatly arranged ingredients for a classic BLT sandwich: crisp lettuce leaves, juicy tomato slices, crispy bacon strips, toasted white bread slices, and a small bowl of creamy mayonnaise, all set against a rustic wooden background.",mask,0.3,1337
416:40:000000045,000000045,data/mtf2025_web_images/00000/000000045.jpg,"The image shows a close-up of a sandwich on a white plate with blue stripes, placed on a dark countertop. The sandwich consists of a bottom layer of toasted bread, topped with crispy bacon strips, followed by a layer of sliced fresh tomatoes, all resting on a top slice of bread.","The image shows a sandwich with crispy bacon slices layered on a bun, topped with several slices of fresh tomato, all placed on a white plate with blue trim against a dark countertop background.",mask,0.3,1337
416:41:000000046,000000046,data/mtf2025_web_images/00000/000000046.jpg,"The image shows a simple meal consisting of a white plate with a piece of toasted bread, fresh green lettuce, and slices of ripe red tomato, all arranged neatly on a light-colored countertop.","The image shows a plate with a sandwich and some lettuce leaves. The sandwich appears to be made with toasted bread, and there is a generous amount of fresh lettuce on top. The plate is white, and the background includes a red cutting board partially visible on the left side. The scene suggests a simple meal preparation or presentation.",mask,0.3,1337
416:42:000000047,000000047,data/mtf2025_web_images/00000/000000047.jpg,"The image showcases a freshly made BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise, all nestled between two pieces of toasted whole-grain bread, set against a rustic wooden background with blurred tomatoes in the distance.","The image showcases a delectable sandwich made with whole grain bread, featuring layers of crisp lettuce, juicy tomato slices, and savory bacon strips, all held together by a generous spread of creamy mayonnaise. The sandwich is artfully presented on a dark wooden cutting board, which contrasts beautifully with the vibrant colors of the fresh ingredients. In the background, two ripe tomatoes add a pop of color, enhancing the overall visual appeal of the scene.",mask,0.3,1337
416:43:000000049,000000049,data/mtf2025_web_images/00000/000000049.jpg,"The image showcases a mouthwatering BLT sandwich made with whole grain bread, fresh lettuce, juicy tomato slices, crispy bacon, and creamy mayonnaise, all neatly stacked and presented on a piece of parchment paper against a vibrant blue background.","The image shows a sandwich made with whole grain bread, containing layers of bacon, lettuce, tomato, and mayonnaise. The sandwich is placed on a piece of brown parchment paper, which is resting on a light blue surface. The background appears to be a textured, possibly wooden or stone, surface. The sandwich looks freshly prepared and appetizing.",mask,0.3,1337
416:44:000000050,000000050,data/mtf2025_web_images/00000/000000050.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, creamy mayonnaise, and a slice of golden-brown bread, all held together by a toothpick.","The image showcases a close-up of a sandwich with visible layers of ingredients, including crispy bacon, fresh lettuce, and a slice of white cheese nestled between two halves of a toasted bread roll. The sandwich appears freshly made, with the bread slightly golden-brown and the cheese melting slightly at the edges. The background is blurred, emphasizing the sandwich as the focal point.",mask,0.3,1337
416:45:000000052,000000052,data/mtf2025_web_images/00000/000000052.jpg,"The image showcases a freshly made BLT sandwich with whole grain bread, crispy bacon, juicy tomato slices, and fresh lettuce, all arranged on a wooden cutting board, surrounded by additional fresh vegetables like lettuce and sliced tomatoes.","The image shows a sandwich made with whole grain bread, fresh tomato slices, crispy bacon strips, and crisp lettuce leaves. The sandwich is placed on a wooden cutting board, surrounded by additional fresh vegetables like more lettuce and sliced tomatoes. The background suggests a kitchen or dining setting, with the sandwich as the central focus.",mask,0.3,1337
416:46:000000053,000000053,data/mtf2025_web_images/00000/000000053.jpg,"The image showcases a classic BLT sandwich served on a white plate, featuring crispy bacon strips, fresh green lettuce, a juicy red tomato slice, and a slice of toasted bread, all set against a vibrant red-and-white checkered tablecloth backdrop.","The image showcases a BLT sandwich artfully arranged on a white plate, set against a vibrant red-and-white checkered tablecloth that evokes a classic picnic setting. The sandwich features crisp lettuce, juicy tomato slices, and crispy bacon strips, all nestled between two slices of toasted bread, creating a visually appealing and appetizing presentation.",mask,0.3,1337
416:47:000000054,000000054,data/mtf2025_web_images/00000/000000054.jpg,"The image showcases a close-up of a freshly prepared BLT sandwich, cut in half and stacked on a white plate, with layers of crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread visible, all nestled between toasted bread.","The image shows a close-up of a sandwich cut in half, revealing its contents. The sandwich appears to be made with whole wheat bread, lettuce, tomato slices, bacon strips, and a creamy sauce or dressing spread over the top. The sandwich is placed on a white plate, which contrasts with the colors of the food. In the background, there is a wooden cutting board with some knife marks, suggesting that the sandwich was freshly prepared. The overall scene gives an impression of a simple yet appetizing meal, possibly for lunch or as part of a casual dining experience.",mask,0.3,1337
416:48:000000055,000000055,data/mtf2025_web_images/00000/000000055.jpg,"The image shows a close-up of two hands holding a BLT sandwich, featuring crispy bacon, fresh red tomato slices, crisp lettuce, and creamy mayonnaise spread between two slices of toasted bread.","The image shows a close-up of a person's hands holding a sandwich. The sandwich appears to be a BLT (bacon, lettuce, tomato) sandwich, with visible slices of bacon, lettuce, and tomato between two pieces of toasted bread. The person is wearing a dark-colored shirt, and their hands are positioned as if they are about to take a bite out of the sandwich. The background is not clearly visible, but it seems to be an indoor setting. The overall scene suggests a casual, everyday moment of someone enjoying a meal.",mask,0.3,1337
416:49:000000056,000000056,data/mtf2025_web_images/00000/000000056.jpg,"The image showcases a delicious-looking sandwich cut in half and served on a red plate, accompanied by a small cluster of vibrant cherry tomatoes, all set against a warm-toned wooden table backdrop.","The image shows a plate with a sandwich and some cherry tomatoes. The sandwich is made of toasted bread, containing lettuce, tomato slices, and possibly other fillings. The cherry tomatoes are bright red and appear to be fresh. The plate is placed on a wooden surface, suggesting a casual dining setting. The overall scene conveys a simple, appetizing meal.",mask,0.3,1337
