sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:27:000000029,000000029,data/mtf2025_web_images/00000/000000029.jpg,"A plate of food with a sandwich, tomato, lettuce, and bacon on a dining table.","A plate of food with a sandwich, lettuce, tomato, and bacon on a dining table.",lowrank,0.1,1337
416:28:000000030,000000030,data/mtf2025_web_images/00000/000000030.jpg,A sandwich with bacon and tomato on a wooden cutting board.,A sandwich with bacon and tomato on a wooden cutting board.,lowrank,0.1,1337
416:29:000000031,000000031,data/mtf2025_web_images/00000/000000031.jpg,A plate of food with a sandwich and a side of coleslaw.,A plate of food with a sandwich and a side of coleslaw.,lowrank,0.1,1337
416:30:000000032,000000032,data/mtf2025_web_images/00000/000000032.jpg,"A sandwich with bacon, lettuce, and tomato on a wooden cutting board.","A sandwich with bacon, lettuce, and tomato on a wooden cutting board.",lowrank,0.1,1337
416:31:000000033,000000033,data/mtf2025_web_images/00000/000000033.jpg,"A plate of food with bacon, lettuce, and tomatoes on a white plate.","A plate of food with bacon, lettuce, and tomatoes on a white plate.",lowrank,0.1,1337
416:32:000000034,000000034,data/mtf2025_web_images/00000/000000034.jpg,A sandwich with bacon and lettuce is on a wooden table with a bowl of pepper and a cup of mayonnaise.,A sandwich with bacon and lettuce is on a wooden table with a knife and a bowl of sauce.,lowrank,0.1,1337
416:33:000000035,000000035,data/mtf2025_web_images/00000/000000035.jpg,"A wooden cutting board with a variety of food items on it, including a sandwich, tomatoes, lettuce, onions, and bacon.","A wooden cutting board with a variety of food items on it, including a sandwich, tomatoes, lettuce, onions, and bacon.",lowrank,0.1,1337
416:34:000000036,000000036,data/mtf2025_web_images/00000/000000036.jpg,A sandwich is cut in half and placed on a plate with lettuce and tomato.,A sandwich is cut in half and placed on a plate with lettuce and tomato.,lowrank,0.1,1337
416:35:000000039,000000039,data/mtf2025_web_images/00000/000000039.jpg,A sandwich with bacon and tomato on a brown tablecloth.,A sandwich with bacon and tomato on a brown tablecloth.,lowrank,0.1,1337
416:36:000000040,000000040,data/mtf2025_web_images/00000/000000040.jpg,A sandwich with bacon and tomatoes is on a plate next to a plate of bacon.,A sandwich is cut in half and placed on a table with tomatoes and bacon.,lowrank,0.1,1337
416:37:000000041,000000041,data/mtf2025_web_images/00000/000000041.jpg,"A sandwich with tomato, lettuce, and bacon is on a plate, with a slice of orange on the side.",A sandwich with tomatoes and lettuce on a white plate.,lowrank,0.1,1337
416:38:000000042,000000042,data/mtf2025_web_images/00000/000000042.jpg,A sandwich is cut in half and placed in a paper bag.,"A sandwich is placed in a paper bag, with lettuce and tomato visible on the sandwich.",lowrank,0.1,1337
416:39:000000043,000000043,data/mtf2025_web_images/00000/000000043.jpg,"A wooden cutting board with a variety of food items, including bacon, bread, tomatoes, lettuce, and a bowl of dressing.","A wooden cutting board with a variety of food items, including bacon, lettuce, tomato, and bread.",lowrank,0.1,1337
416:40:000000045,000000045,data/mtf2025_web_images/00000/000000045.jpg,A sandwich with bacon and tomato slices on a plate.,A sandwich with bacon and tomatoes is placed on a plate.,lowrank,0.1,1337
416:41:000000046,000000046,data/mtf2025_web_images/00000/000000046.jpg,"A plate of food with a sandwich, tomato, lettuce, and bacon on a dining table.","A plate of food with a sandwich, lettuce, tomato, and bacon on a dining table.",lowrank,0.1,1337
416:42:000000047,000000047,data/mtf2025_web_images/00000/000000047.jpg,"A sandwich with bacon, lettuce, and tomato is on a brown tablecloth.","A sandwich with bacon, lettuce, and tomato is sitting on a brown table cloth.",lowrank,0.1,1337
416:43:000000049,000000049,data/mtf2025_web_images/00000/000000049.jpg,"A sandwich with bacon, lettuce, tomato, and mayonnaise is sitting on a piece of paper.","A sandwich with bacon, lettuce, tomato, and mayonnaise is sitting on a piece of paper.",lowrank,0.1,1337
416:44:000000050,000000050,data/mtf2025_web_images/00000/000000050.jpg,"A close up of a sandwich with lettuce and bacon, with a slice of tomato in the middle.","A close up of a sandwich with lettuce and bacon, with a slice of tomato in the middle.",lowrank,0.1,1337
416:45:000000052,000000052,data/mtf2025_web_images/00000/000000052.jpg,A sandwich with bacon and tomato on a wooden table.,A sandwich with bacon and tomato on a wooden table.,lowrank,0.1,1337
416:46:000000053,000000053,data/mtf2025_web_images/00000/000000053.jpg,"A sandwich with bacon, tomato, lettuce, and ketchup on a white plate.",A sandwich with bacon and tomato on a white plate.,lowrank,0.1,1337
416:47:000000054,000000054,data/mtf2025_web_images/00000/000000054.jpg,"A sandwich is cut in half and placed on a white plate, with lettuce and tomato visible on the bread.","A sandwich is cut in half and placed on a white plate, with lettuce and tomato visible on the bread.",lowrank,0.1,1337
416:48:000000055,000000055,data/mtf2025_web_images/00000/000000055.jpg,A person is holding a sandwich with tomatoes and lettuce in their hand.,A person is holding a sandwich with tomatoes and lettuce in their hand.,lowrank,0.1,1337
416:49:000000056,000000056,data/mtf2025_web_images/00000/000000056.jpg,A plate of food with a sandwich cut in half and a bowl of fruit on a table.,A plate of food with a sandwich cut in half and a bowl of fruit on a table.,lowrank,0.1,1337
416:50:000000057,000000057,data/mtf2025_web_images/00000/000000057.jpg,"A person is preparing a sandwich with bacon and tomatoes, and they are using a knife to cut the bacon.","A person is preparing a sandwich with bacon and tomatoes, and they are using a knife to cut the bacon.",lowrank,0.1,1337
416:51:000000058,000000058,data/mtf2025_web_images/00000/000000058.jpg,A sandwich with bacon and tomato on a blue plate.,A sandwich with bacon and tomato on a blue plate.,lowrank,0.1,1337
416:52:000000060,000000060,data/mtf2025_web_images/00000/000000060.jpg,A plate of food with a sandwich and a salad on a red and white checkered tablecloth.,A plate of food with a sandwich and a salad on a red and white checkered tablecloth.,lowrank,0.1,1337
416:53:000000061,000000061,data/mtf2025_web_images/00000/000000061.jpg,"Three square white bowls filled with food, including potatoes, tomatoes, and other vegetables, are placed on a wooden table.","Three square white bowls filled with food, including potatoes and tomatoes, are placed on a wooden table.",lowrank,0.1,1337
416:54:000000062,000000062,data/mtf2025_web_images/00000/000000062.jpg,"A plate of food with a variety of items, including potatoes, onions, and meat, is placed on a dining table.","A plate of food with a variety of items, including potatoes, onions, and meat, is placed on a dining table.",lowrank,0.1,1337
416:55:000000064,000000064,data/mtf2025_web_images/00000/000000064.jpg,A white bowl filled with a delicious bacon and potato casserole.,A white bowl filled with a delicious bacon and potato casserole.,lowrank,0.1,1337
416:56:000000065,000000065,data/mtf2025_web_images/00000/000000065.jpg,"A person is holding a piece of food on a plate, which is a pizza with a lot of toppings.",A person is holding a piece of food that is on a plate. The plate is filled with food and has a blue border.,lowrank,0.1,1337
416:57:000000066,000000066,data/mtf2025_web_images/00000/000000066.jpg,A close up of a piece of food with bacon and cheese on top.,A close up of a piece of food with bacon and cheese on top.,lowrank,0.1,1337
416:58:000000067,000000067,data/mtf2025_web_images/00000/000000067.jpg,A close up of a baked potato with bacon and cheese on a plate.,A close up of a baked potato with bacon and cheese on a plate.,lowrank,0.1,1337
416:59:000000069,000000069,data/mtf2025_web_images/00000/000000069.jpg,A loaded mashed potato casserole is displayed in a blue dish.,A loaded mashed potato casserole is displayed in a blue dish.,lowrank,0.1,1337
416:60:000000072,000000072,data/mtf2025_web_images/00000/000000072.jpg,"A plate of food with a sandwich, coleslaw, and a biscuit.",A plate of food with a sandwich and a side of coleslaw.,lowrank,0.1,1337
416:61:000000073,000000073,data/mtf2025_web_images/00000/000000073.jpg,A close up of a stuffed bell pepper with a slice of tomato on top.,A close up of a stuffed bell pepper with tomatoes and cheese.,lowrank,0.1,1337
416:62:000000074,000000074,data/mtf2025_web_images/00000/000000074.jpg,A plate of four different colored stuffed peppers with rice in them.,A plate of four different colored stuffed peppers with rice in them.,lowrank,0.1,1337
416:63:000000075,000000075,data/mtf2025_web_images/00000/000000075.jpg,A close up of a stuffed pepper with meat filling and a stuffed pepper with a filling of meat and rice.,A close up of a stuffed pepper with meat filling and a close up of a stuffed pepper with meat filling.,lowrank,0.1,1337
416:64:000000076,000000076,data/mtf2025_web_images/00000/000000076.jpg,A silver bowl filled with peppers and rice sits on a stove top.,A silver bowl filled with peppers and rice sits on a stove top.,lowrank,0.1,1337
416:65:000000077,000000077,data/mtf2025_web_images/00000/000000077.jpg,A plate with a pepper filled with cheese and meat sits on a table.,A plate with a pepper on it is on a table.,lowrank,0.1,1337
416:66:000000078,000000078,data/mtf2025_web_images/00000/000000078.jpg,A plate of food with a stuffed pepper on top and a bowl of cheese and vegetables.,A plate of food with a stuffed pepper and a white bowl of food with a spoon in it.,lowrank,0.1,1337
416:67:000000079,000000079,data/mtf2025_web_images/00000/000000079.jpg,A plate of food with a stuffed pepper on it.,A plate of food with a stuffed pepper on it.,lowrank,0.1,1337
416:68:000000081,000000081,data/mtf2025_web_images/00000/000000081.jpg,A plate of food is on a counter with a statue of a man holding a book in front of it.,"A plate of food is on a counter with a statue of a man holding a book, and a bowl of food is in front of the statue.",lowrank,0.1,1337
416:69:000000082,000000082,data/mtf2025_web_images/00000/000000082.jpg,A plate of food with a piece of meat and a tomato on it.,A plate of food with a piece of meat and a tomato on it.,lowrank,0.1,1337
416:70:000000084,000000084,data/mtf2025_web_images/00000/000000084.jpg,"A bowl of vegetables, including peppers and tomatoes, is placed on a table.","A bowl of vegetables, including peppers and tomatoes, is placed on a table.",lowrank,0.1,1337
416:71:000000085,000000085,data/mtf2025_web_images/00000/000000085.jpg,"Three peppers are on a table, one is red, one is yellow, and one is orange. They are filled with meat and cheese.","Three peppers are on a table, one of which is red and has meat in it.",lowrank,0.1,1337
416:72:000000086,000000086,data/mtf2025_web_images/00000/000000086.jpg,A white plate with a stuffed pepper on it.,A white plate with a stuffed pepper on it.,lowrank,0.1,1337
416:73:000000087,000000087,data/mtf2025_web_images/00000/000000087.jpg,A red pepper with a green pepper on top of it is sitting on a white plate.,A red pepper with a green pepper on top is sitting on a white plate.,lowrank,0.1,1337
416:74:000000088,000000088,data/mtf2025_web_images/00000/000000088.jpg,"A bowl of vegetables, including peppers and onions, is placed on a table.","A bowl of vegetables, including peppers and onions, is placed on a table.",lowrank,0.1,1337
416:75:000000089,000000089,data/mtf2025_web_images/00000/000000089.jpg,A plate with a pepper and rice dish on it.,A plate with a pepper and rice dish on it.,lowrank,0.1,1337
416:76:000000090,000000090,data/mtf2025_web_images/00000/000000090.jpg,A close up of a pepper with cheese on top of it.,A close up of a red bell pepper with cheese on top.,lowrank,0.1,1337
416:77:000000092,000000092,data/mtf2025_web_images/00000/000000092.jpg,A collage of photos showcasing a variety of peppers and a bowl of soup.,A collage of photos showcasing a variety of peppers and a bowl of soup.,lowrank,0.1,1337
416:78:000000093,000000093,data/mtf2025_web_images/00000/000000093.jpg,A plate of food with a cucumber and a pepper on top of it.,A plate of food with a red logo of a chef on it.,lowrank,0.1,1337
416:79:000000095,000000095,data/mtf2025_web_images/00000/000000095.jpg,"A plate of food with a stuffed bell pepper, cauliflower, and broccoli.","A plate of food with a stuffed bell pepper, cauliflower, and broccoli.",lowrank,0.1,1337
416:80:000000097,000000097,data/mtf2025_web_images/00000/000000097.jpg,A white plate with a serving of stuffed peppers sits on a table next to a container of the same dish.,A white plate with a serving of stuffed pepper casserole sits on a wooden table next to a container of the same dish.,lowrank,0.1,1337
416:81:000000098,000000098,data/mtf2025_web_images/00000/000000098.jpg,A red pepper with a white sauce on top of it.,A red pepper with a white sauce on top of it.,lowrank,0.1,1337
416:82:000000099,000000099,data/mtf2025_web_images/00000/000000099.jpg,"A plate of food with a variety of vegetables and meat, including a pepper, a tomato, a cucumber, and a green pepper.",A plate of food with a variety of vegetables and meat.,lowrank,0.1,1337
416:83:000000100,000000100,data/mtf2025_web_images/00000/000000100.jpg,A plate of food with a mushroom and a piece of broccoli on it.,A plate of food with mushrooms and cheese on top.,lowrank,0.1,1337
416:84:000000101,000000101,data/mtf2025_web_images/00000/000000101.jpg,"A plate of food with a variety of items, including a sandwich, a mushroom, and a pickle.","A plate of food with a mushroom, a piece of meat, and a pickle on it.",lowrank,0.1,1337
416:85:000000102,000000102,data/mtf2025_web_images/00000/000000102.jpg,"A plate of mushrooms with sauce on them, some with parsley garnish.","A plate of mushrooms with cheese on top, garnished with parsley.",lowrank,0.1,1337
416:86:000000103,000000103,data/mtf2025_web_images/00000/000000103.jpg,A glass bowl filled with mushrooms and other food items is placed on a wooden table.,A glass bowl filled with mushrooms and other food items is placed on a wooden table.,lowrank,0.1,1337
416:87:000000104,000000104,data/mtf2025_web_images/00000/000000104.jpg,A tray of mushrooms is on a table next to a bowl of food.,A tray of mushrooms is placed on a table next to a bowl of food.,lowrank,0.1,1337
416:88:000000105,000000105,data/mtf2025_web_images/00000/000000105.jpg,A plate of food with four mushroom and cheese filled potatoes and a side of greens.,A plate of food with three mushroom filled potatoes and a side of greens.,lowrank,0.1,1337
416:89:000000106,000000106,data/mtf2025_web_images/00000/000000106.jpg,"A bowl of food with mushrooms and onions, and a sprig of rosemary on top.","A bowl of food with mushrooms and onions, sitting on a wooden table.",lowrank,0.1,1337
416:90:000000107,000000107,data/mtf2025_web_images/00000/000000107.jpg,"Two mushroom caps are topped with a mixture of vegetables, including broccoli and tomatoes, and are placed on a white plate.","Two mushrooms are topped with broccoli and cheese, sitting on a white plate.",lowrank,0.1,1337
416:91:000000108,000000108,data/mtf2025_web_images/00000/000000108.jpg,"A plate of mushrooms with cheese on top, a bowl of onions, and a plate of tomatoes.","A plate of mushrooms with cheese on top, a bowl of onions, and a bowl of tomatoes.",lowrank,0.1,1337
416:92:000000109,000000109,data/mtf2025_web_images/00000/000000109.jpg,A person is cutting a stuffed portobello mushroom on a plate with a knife.,A person is cutting a stuffed portobello mushroom on a plate with a knife.,lowrank,0.1,1337
416:93:000000110,000000110,data/mtf2025_web_images/00000/000000110.jpg,"A white plate with a variety of food items, including a bowl of salsa, a pepper, a tomato, and a cucumber.",A white plate with a bowl of food and a pepper on it.,lowrank,0.1,1337
416:94:000000111,000000111,data/mtf2025_web_images/00000/000000111.jpg,"A white plate with a variety of food items on it, including a bowl of meat and vegetables, a tomato, a pepper, and a potato.","A white plate with a variety of food items on it, including a bowl of meat and vegetables, a tomato, a pepper, and a potato.",lowrank,0.1,1337
416:95:000000114,000000114,data/mtf2025_web_images/00000/000000114.jpg,A plate of food with two mushroom tops filled with a mixture of meat and vegetables.,"A plate of food with a mushroom and peas on top, and a black olive on top of the mushroom.",lowrank,0.1,1337
416:96:000000115,000000115,data/mtf2025_web_images/00000/000000115.jpg,A plate of mushrooms with bacon and cheese on top.,A plate of mushrooms with bacon and cheese on top.,lowrank,0.1,1337
416:97:000000116,000000116,data/mtf2025_web_images/00000/000000116.jpg,A mushroom with cheese on top of it.,A close up of a mushroom with cheese on top.,lowrank,0.1,1337
416:98:000000117,000000117,data/mtf2025_web_images/00000/000000117.jpg,A plate of food with a salad and a piece of meat on top.,A white plate with a salad and a piece of meat on top.,lowrank,0.1,1337
416:99:000000118,000000118,data/mtf2025_web_images/00000/000000118.jpg,"A plate of food with a variety of mushrooms and vegetables, including carrots, is displayed on a table.","A plate of food with a variety of mushrooms and vegetables, including carrots, is displayed on a table.",lowrank,0.1,1337
416:100:000000119,000000119,data/mtf2025_web_images/00000/000000119.jpg,A plate with a fork and a bowl of food on a table.,A plate with a fork and a bowl of food on a table.,lowrank,0.1,1337
416:101:000000120,000000120,data/mtf2025_web_images/00000/000000120.jpg,"A black platter is filled with a variety of food items, including mushrooms, tomatoes, and cheese.","A black platter is filled with a variety of food items, including meatballs, mushrooms, and tomatoes.",lowrank,0.1,1337
416:102:000000121,000000121,data/mtf2025_web_images/00000/000000121.jpg,A plate of sushi with cucumbers and red onions on top of it.,A plate of sushi with cucumbers and red onions on top.,lowrank,0.1,1337
416:103:000000122,000000122,data/mtf2025_web_images/00000/000000122.jpg,"A plate of sushi is displayed on a table, with a variety of sushi rolls and vegetables.","A plate of sushi is displayed on a table, with a variety of sushi rolls and vegetables.",lowrank,0.1,1337
416:104:000000123,000000123,data/mtf2025_web_images/00000/000000123.jpg,"A white plate with a piece of food on it, and a toothpick sticking out of the food.","A white plate with a piece of food on it, which is a roll with a slice of salmon on top.",lowrank,0.1,1337
416:105:000000124,000000124,data/mtf2025_web_images/00000/000000124.jpg,"A plate of sushi rolls with rice and seaweed, and a small orange slice of tangerine on the side.","A plate of sushi rolls with rice and seaweed, and a small orange slice of tangerine on the side.",lowrank,0.1,1337
416:106:000000125,000000125,data/mtf2025_web_images/00000/000000125.jpg,A bowl of sushi with a slice of cucumber and a slice of tomato on top.,A bowl of sushi with a green leaf on top of it.,lowrank,0.1,1337
416:107:000000126,000000126,data/mtf2025_web_images/00000/000000126.jpg,A piece of food is wrapped in plastic and placed on a wooden table.,A piece of sushi is wrapped in plastic and placed on a wooden table.,lowrank,0.1,1337
416:108:000000127,000000127,data/mtf2025_web_images/00000/000000127.jpg,"A small piece of food is on a plate, and it is a mixture of seafood and vegetables.","A small piece of food is on a plate, and it is covered in shrimp and avocado.",lowrank,0.1,1337
416:109:000000128,000000128,data/mtf2025_web_images/00000/000000128.jpg,A bowl of food with a lemon slice in the middle and a cucumber slice on the side.,A bowl of food with a lemon slice in the middle.,lowrank,0.1,1337
416:110:000000129,000000129,data/mtf2025_web_images/00000/000000129.jpg,"A plate of food with a variety of ingredients, including fish, vegetables, and rice.","A plate of food with a variety of ingredients, including fish, vegetables, and rice.",lowrank,0.1,1337
416:111:000000130,000000130,data/mtf2025_web_images/00000/000000130.jpg,A plate of food with a sauce on it sits on a table.,A plate of food with a sauce on it sits on a table.,lowrank,0.1,1337
416:112:000000131,000000131,data/mtf2025_web_images/00000/000000131.jpg,A plate of sushi with a side of orange carrots and a sauce.,"A plate of sushi with a sauce on top, and a person sitting at the table.",lowrank,0.1,1337
416:113:000000133,000000133,data/mtf2025_web_images/00000/000000133.jpg,A plate with a green and white fish roll on it.,A green and white fish roll is sitting on a plate.,lowrank,0.1,1337
416:114:000000135,000000135,data/mtf2025_web_images/00000/000000135.jpg,A plate of food with a salad and a sandwich on top of it.,A plate of food with a salad and a sandwich on top of it.,lowrank,0.1,1337
416:115:000000136,000000136,data/mtf2025_web_images/00000/000000136.jpg,A plate of sushi with a green and white chopstick on the side.,A plate of sushi with a green chopstick on the side.,lowrank,0.1,1337
416:116:000000137,000000137,data/mtf2025_web_images/00000/000000137.jpg,"A plate with a piece of food on it, the food is covered in a sauce and has a cherry on top.","A plate with a piece of food on it, the food is covered in a white sauce and has a red topping.",lowrank,0.1,1337
416:117:000000138,000000138,data/mtf2025_web_images/00000/000000138.jpg,A bowl of chips sits on a white plate next to a bowl of ice cream.,A silver bowl filled with chips sits on a white plate next to a bowl of sushi.,lowrank,0.1,1337
416:118:000000139,000000139,data/mtf2025_web_images/00000/000000139.jpg,A plate of food with a sushi roll and a garnish of parsley.,A plate of food with a sushi roll and a garnish of parsley.,lowrank,0.1,1337
416:119:000000140,000000140,data/mtf2025_web_images/00000/000000140.jpg,"A plate of food with a cucumber, a slice of zucchini, and a black olive on top.","A plate of food with a cucumber, a slice of pizza, and a black olive.",lowrank,0.1,1337
416:120:000000141,000000141,data/mtf2025_web_images/00000/000000141.jpg,A sushi roll is sitting on a black plate with a cup of tea on top of it.,A plate with a sushi roll and a cup of tea on it.,lowrank,0.1,1337
416:121:000000142,000000142,data/mtf2025_web_images/00000/000000142.jpg,"Four plates of food are displayed on a table, each with a different dish.","Four plates of food are displayed on a table, each with a different dish.",lowrank,0.1,1337
416:122:000000143,000000143,data/mtf2025_web_images/00000/000000143.jpg,"A plate of sushi with rice and vegetables, including a roll with a piece of fish.","A plate of sushi with rice and vegetables, including a roll with a tomato slice.",lowrank,0.1,1337
416:123:000000144,000000144,data/mtf2025_web_images/00000/000000144.jpg,"A white plate with a cupcake on it, the cupcake is filled with shrimp and cucumber.",A white plate with a green vegetable cupcake with shrimp and red onion on top.,lowrank,0.1,1337
416:124:000000145,000000145,data/mtf2025_web_images/00000/000000145.jpg,"A plate of food with a black sauce drizzled over it, topped with a variety of vegetables and meat.","A plate of food with a black sauce drizzled over it, topped with a variety of vegetables and meat.",lowrank,0.1,1337
416:125:000000146,000000146,data/mtf2025_web_images/00000/000000146.jpg,A plate of food with a slice of lemon on top of it.,A plate of food with a slice of lemon on top of it.,lowrank,0.1,1337
416:126:000000147,000000147,data/mtf2025_web_images/00000/000000147.jpg,"A white plate with a salad on it, including tomatoes, lettuce, and a piece of meat.","A white plate with a salad on it, including tomatoes, lettuce, and a piece of meat.",lowrank,0.1,1337
416:127:000000148,000000148,data/mtf2025_web_images/00000/000000148.jpg,A plate of food with a variety of vegetables and meat on top.,A plate of food with a variety of vegetables and meat on top.,lowrank,0.1,1337
416:128:000000149,000000149,data/mtf2025_web_images/00000/000000149.jpg,A plate of food with a cake in the center and a fork on top.,A plate of food with a cake in the center and a fork on top.,lowrank,0.1,1337
416:129:000000150,000000150,data/mtf2025_web_images/00000/000000150.jpg,"A piece of food is sitting on a piece of aluminum foil, which is placed on a table.","A piece of food is sitting on a piece of aluminum foil, which is placed on a table.",lowrank,0.1,1337
416:130:000000151,000000151,data/mtf2025_web_images/00000/000000151.jpg,"A plate of food with a tomato on top, a salad, and a slice of avocado.","A plate of food with a tomato on top, accompanied by a salad and nuts.",lowrank,0.1,1337
416:131:000000153,000000153,data/mtf2025_web_images/00000/000000153.jpg,A plate of food with a piece of meat on top and a glass of wine next to it.,A plate of food is topped with a piece of fish and a garnish of olives.,lowrank,0.1,1337
416:132:000000154,000000154,data/mtf2025_web_images/00000/000000154.jpg,"A white bowl with a red handle is filled with a salad, and a fork is placed on a table next to the bowl.","A white bowl with a red handle is filled with a salad, and a fork is placed on a table next to the bowl.",lowrank,0.1,1337
416:133:000000155,000000155,data/mtf2025_web_images/00000/000000155.jpg,"A bowl of sushi is filled with various types of sushi, including a roll with orange and white colors.","A bowl of sushi is filled with various types of sushi, including a roll with orange and white colors.",lowrank,0.1,1337
416:134:000000156,000000156,data/mtf2025_web_images/00000/000000156.jpg,A bowl of food with a slice of tomato and a slice of fish on top.,A bowl of food with a salad and a piece of fish on top.,lowrank,0.1,1337
