sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:19:000000020,000000020,data/mtf2025_web_images/00000/000000020.jpg,"This close-up image showcases a mouthwatering sandwich with golden-brown toasted bread, layers of savory ham, melted cheese, crisp green lettuce, and a glossy orange sauce or glaze, all captured in rich detail that highlights the textures and appetizing appeal of the meal.","This close-up image captures a mouthwatering cross-section of a hearty sandwich, showcasing layers of golden-brown toasted bread, juicy pink ham, crisp green lettuce, and a glossy orange slice of tomato nestled between the soft, porous interior of the bread.",mask,0.3,1337
416:20:000000022,000000022,data/mtf2025_web_images/00000/000000022.jpg,"A hearty sandwich made with toasted whole-grain bread, layered with crispy bacon, fresh lettuce, and thick slices of tomato, sits on a white plate alongside a generous portion of ridged potato chips, all arranged on a red-and-white checkered tablecloth that evokes a classic picnic or casual dining atmosphere.","A hearty sandwich made with toasted whole-grain bread, layered with crispy bacon, fresh lettuce, and thick slices of tomato, sits on a white plate alongside a generous portion of ridged potato chips, all arranged on a red-and-white checkered tablecloth with red condiment bottles and a red apple in the background.",mask,0.3,1337
416:21:000000023,000000023,data/mtf2025_web_images/00000/000000023.jpg,"A simple, appetizing sandwich made with white bread, fresh green lettuce, and a hint of red filling (possibly tomato or ham) sits centered on a round, matte orange plate against a clean white background, creating a minimalist and visually appealing food presentation.","A single sandwich, made with white bread and filled with visible layers of green lettuce and possibly other ingredients, rests on a round, matte orange plate against a clean white background.",mask,0.3,1337
416:22:000000024,000000024,data/mtf2025_web_images/00000/000000024.jpg,"A close-up, top-down view of a gourmet open-faced sandwich on a bright green plate, featuring a slice of golden-brown toasted bread topped with crisp, glistening bacon strips, fresh green lettuce leaves, a vibrant red tomato slice, and delicate sprigs of arugula, all arranged artfully to highlight the textures and colors of the ingredients.","A close-up, top-down view of a gourmet open-faced sandwich on a bright green plate, featuring a slice of toasted bread topped with crisp, caramelized bacon strips, fresh green lettuce leaves, a vibrant red tomato slice, and delicate sprigs of arugula as garnish, all arranged to highlight the textures and colors of the ingredients.",mask,0.3,1337
416:23:000000025,000000025,data/mtf2025_web_images/00000/000000025.jpg,"A towering, multi-layered sandwich sits proudly on a white plate against a neutral background, featuring toasted bread, crisp green lettuce, slices of turkey or chicken, melted cheese, tomato, and possibly bacon or ham, all held together with a toothpick and glistening slightly as if freshly assembled and ready to eat.","A towering club sandwich, constructed with three slices of toasted bread and layered with crisp green lettuce, slices of turkey and ham, melted cheese, and fresh tomato, stands prominently on a white ceramic plate against a minimalist light gray background, casting a soft shadow that emphasizes its height and appetizing composition.",mask,0.3,1337
416:24:000000026,000000026,data/mtf2025_web_images/00000/000000026.jpg,"This image displays a deconstructed sandwich with its layers neatly stacked and separated: at the bottom is a slice of toasted bread topped with crispy, reddish-brown bacon strips; above that lies a generous layer of fresh, crisp green lettuce; then three thick, juicy red tomato slices with visible seeds and pulp; and finally, another slice of golden-brown toasted bread on top, completing the classic BLT-style assembly against a plain white background.","This image displays a cross-section of a classic BLT sandwich, revealing its layered composition: a top slice of lightly toasted white bread sits above three crisp, circular slices of pinkish-red bacon, which rest on a generous bed of fresh, ruffled green lettuce, all supported by a bottom slice of similarly toasted bread, with the entire assembly presented against a plain white background to emphasize its appetizing textures and colors.",mask,0.3,1337
416:25:000000027,000000027,data/mtf2025_web_images/00000/000000027.jpg,"A rustic open-faced sandwich is artfully assembled on a light wooden board, featuring crisp bacon strips layered over fresh green lettuce, topped with two vibrant red tomato slices seasoned with black pepper, all resting on a slice of toasted bread; beside it, a small glass jar of dark, chunky relish or chutney sits next to a whole tomato cut in half and a pile of additional relish, with fresh parsley adding a touch of greenery in the background — evoking a homemade, gourmet picnic or brunch scene.","This image showcases a rustic, open-faced sandwich or burger assembly on a light wooden surface, featuring thick slices of ripe red tomato with visible seeds and black pepper, layered over crispy bacon and fresh green lettuce, alongside a small glass jar of dark, chunky relish or chutney and a separate pile of the same topping, all suggesting a homemade, hearty meal in progress.",mask,0.3,1337
416:26:000000028,000000028,data/mtf2025_web_images/00000/000000028.jpg,"A hearty bacon and tomato sandwich, layered with crispy bacon strips, fresh tomato slices, and crisp lettuce between two slices of rustic whole-grain bread, sits invitingly on a dark blue ceramic plate with a white rim, set against a dark slate background with fresh green lettuce and two ripe red tomatoes artfully arranged in the upper background to enhance the rustic, appetizing presentation.","A hearty bacon and tomato sandwich, layered with crispy bacon, fresh lettuce, and juicy tomato slices between two halves of rustic white bread, sits on a dark blue plate with a white rim, set against a dark textured background with whole red tomatoes and green leafy vegetables in the upper background.",mask,0.3,1337
416:27:000000029,000000029,data/mtf2025_web_images/00000/000000029.jpg,"A white rectangular plate holds a deconstructed sandwich or open-faced meal, featuring two slices of golden-brown toasted bread topped with fresh green lettuce leaves, alongside a generous portion of sliced red tomatoes and crispy bacon bits, all arranged casually on a light-colored countertop next to a red cutting board.","A white rectangular plate holds a simple, rustic sandwich made with two slices of golden-brown toasted bread, one topped with fresh green lettuce and the other with sliced red tomatoes and crispy bacon bits, all arranged casually on a clean surface with a hint of a red object to the left.",mask,0.3,1337
416:28:000000030,000000030,data/mtf2025_web_images/00000/000000030.jpg,"A hearty BLT sandwich, layered with crisp bacon, fresh tomato slices, and leafy lettuce on rustic whole-grain bread, sits invitingly on a light wooden cutting board atop a red-and-white checkered tablecloth, with a second slice of bread beside it and blurred background elements including whole tomatoes, more greens, and a small bowl of creamy dressing enhancing the rustic, appetizing scene.","A rustic, appetizing BLT sandwich is artfully assembled on a light wooden cutting board, featuring thick slices of ripe red tomato, crisp green lettuce, and savory bacon strips atop a slice of dark rye bread, with a dollop of creamy mayonnaise nestled between the layers, all set against a warm plaid tablecloth with fresh tomatoes and a small bowl of dressing in the background.",mask,0.3,1337
416:29:000000031,000000031,data/mtf2025_web_images/00000/000000031.jpg,"A neatly arranged meal on a matte gray plate features a toasted triangular sandwich filled with lettuce, tomato, and creamy chicken salad, accompanied by a side of creamy coleslaw and two glossy cherry tomatoes, all set against a clean white background that emphasizes the fresh, appetizing presentation.","A neatly arranged meal on a matte gray plate features a triangular club sandwich with visible layers of lettuce, tomato, and chicken breast, accompanied by a generous scoop of creamy coleslaw and two glossy cherry tomatoes, all set against a clean white background that emphasizes the food’s textures and colors.",mask,0.3,1337
416:30:000000032,000000032,data/mtf2025_web_images/00000/000000032.jpg,"A towering, mouthwatering BLT sandwich sits proudly on a rustic wooden cutting board, layered with crisp green lettuce, savory crispy bacon strips, and juicy ripe tomato slices, all nestled between two slices of toasted bread and drizzled with creamy mayonnaise.","A towering, mouthwatering BLT sandwich sits on a rustic wooden cutting board, layered with crisp green lettuce, savory crispy bacon strips, and fresh juicy tomato slices, all nestled between two slices of toasted bread and drizzled with creamy mayonnaise.",mask,0.3,1337
416:31:000000033,000000033,data/mtf2025_web_images/00000/000000033.jpg,"A top-down view of a deconstructed sandwich or open-faced meal on a white square plate, featuring crispy bacon strips, fresh green lettuce leaves, sliced red tomatoes, and a wedge of yellow cheese arranged in an overlapping, casual composition against a clean white background.","A top-down view of a fresh, open-faced sandwich on a white plate, featuring crispy bacon strips, juicy red tomato slices, crisp green lettuce leaves, and a slice of yellow cheese layered over a soft white bread base.",mask,0.3,1337
416:32:000000034,000000034,data/mtf2025_web_images/00000/000000034.jpg,"On a rustic wooden cutting board, a hearty open-faced sandwich is assembled with crispy bacon strips layered over creamy mayonnaise on toasted bread, surrounded by fresh ingredients including sliced red tomatoes, a leaf of crisp green lettuce on another slice of bread, a small glass bowl of mayonnaise, a knife with a silver blade, and a white ramekin filled with coarse black pepper, all arranged to suggest a casual, homemade meal in progress.","On a rustic wooden cutting board, a delicious open-faced sandwich is being assembled with crispy bacon strips layered over creamy white spread on toasted bread, surrounded by fresh sliced tomatoes, a small bowl of black pepper, a dollop of mayonnaise with a butter knife, and a side of crisp green lettuce, all arranged to evoke a hearty, homemade breakfast or brunch vibe.",mask,0.3,1337
416:33:000000035,000000035,data/mtf2025_web_images/00000/000000035.jpg,"A rustic wooden platter holds a gourmet sandwich spread featuring two slices of toasted whole-grain bread, crispy dark bacon strips, a whole red tomato and a sliced one, fresh green lettuce leaves, thinly sliced red onions, a dollop of creamy white sauce (likely mayonnaise or aioli), and a small knife with a wooden handle resting beside the ingredients — all arranged on parchment paper for an elegant, ready-to-assemble presentation.","A rustic wooden serving board displays a fresh sandwich-making spread, featuring two slices of toasted whole-grain bread, a whole red tomato alongside a sliced half, crisp green lettuce leaves, thinly sliced red onions, a dollop of creamy white spread (likely mayonnaise or cream cheese) with a small knife resting beside it, and several strips of dark, crispy bacon arranged on parchment paper — all set against a clean, light background to emphasize the vibrant colors and textures of the ingredients.",mask,0.3,1337
416:34:000000036,000000036,data/mtf2025_web_images/00000/000000036.jpg,"A hearty club sandwich made with toasted whole-grain bread, layered with crispy bacon, fresh lettuce, and tomato slices, is secured with a wooden skewer and served on a white plate alongside a lemon wedge, with a backdrop of vibrant red cherry tomatoes, a whole tomato, and a head of crisp green lettuce, all arranged on a rustic wooden surface to evoke a fresh, appetizing meal.","A hearty club sandwich made with toasted whole-grain bread, layered with crispy bacon, fresh green lettuce, and juicy tomato slices, is secured with a wooden toothpick and served on a rustic wooden board alongside a lemon wedge, a small bowl of creamy white sauce, and a vibrant background of fresh cherry tomatoes and leafy lettuce, evoking a fresh, homemade, and appetizing meal.",mask,0.3,1337
416:35:000000039,000000039,data/mtf2025_web_images/00000/000000039.jpg,"A close-up, appetizing shot features a rustic bacon and tomato sandwich on whole-grain bread, layered with crispy bacon strips, fresh red tomato slices, and crisp green lettuce, all resting on a brown cloth napkin atop a dark wooden surface, with a blurred background hinting at additional fresh ingredients like more tomatoes and greens.","A rustic, close-up shot features a hearty open-faced sandwich on a dark wooden board, layered with crispy bacon, juicy red tomato slices, and fresh green lettuce, all nestled between slices of whole-grain bread, with a blurred background hinting at additional vegetables like a tomato and leafy greens, evoking a fresh, homemade breakfast or lunch vibe.",mask,0.3,1337
416:36:000000040,000000040,data/mtf2025_web_images/00000/000000040.jpg,"A freshly assembled sandwich on toasted bread is layered with crisp bacon, thick slices of ripe red tomato, creamy avocado, and fresh microgreens, sitting on a light wooden surface alongside a plate of vibrant heirloom tomatoes (red and yellow), a halved avocado, a knife, and a separate plate of crispy cooked bacon — all arranged to evoke a rustic, homemade breakfast or brunch scene.","This image showcases a rustic, open-faced sandwich made with toasted bread, layered with fresh tomato slices, crispy bacon, creamy avocado, and crisp lettuce, accompanied by a side plate of vibrant heirloom tomatoes and a halved avocado on a wooden board, all arranged on a white surface to evoke a fresh, homemade meal.",mask,0.3,1337
416:37:000000041,000000041,data/mtf2025_web_images/00000/000000041.jpg,"A hearty open-faced sandwich sits on a white plate, featuring thick slices of rustic whole-grain bread layered with crisp green lettuce, creamy white cheese (possibly mozzarella or goat cheese), savory bacon, and vibrant red tomato slices, garnished with a sprinkle of black pepper and accompanied by a few orange segments on the side, all set against a light-colored countertop with a red bowl in the background.","A freshly assembled open-faced sandwich on a white plate features thick slices of rustic bread layered with crisp green lettuce, creamy white mozzarella cheese, savory bacon, and vibrant red tomato slices, with a few scattered lettuce leaves and a sprinkle of seasoning adding to its rustic, appetizing presentation.",mask,0.3,1337
416:38:000000042,000000042,data/mtf2025_web_images/00000/000000042.jpg,"A freshly assembled club sandwich, cut diagonally into two halves and nestled in a white paper-lined cardboard tray, reveals layers of toasted bread, crisp lettuce, juicy tomato slices, and savory bacon or ham, all presented on a clean, bright white surface that emphasizes its appetizing, casual-dining appeal.","A freshly prepared club sandwich, cut in half and nestled in a white paper-lined basket, is artfully arranged on a clean white surface, showcasing its layers of toasted bread, crisp lettuce, juicy tomato slices, savory bacon, and creamy mayonnaise.",mask,0.3,1337
416:39:000000043,000000043,data/mtf2025_web_images/00000/000000043.jpg,"A rustic wooden cutting board displays a neatly arranged breakfast or lunch spread featuring crisp green romaine lettuce, three slices of golden-brown toasted bread, several strips of cooked bacon with visible fat and char, two thick tomato slices showing juicy red flesh and seeds, and a small metal bowl filled with creamy white mayonnaise or dressing — all set against a warm-toned wooden table background.","On a rustic wooden cutting board, a classic BLT sandwich is being assembled with crisp bacon strips, fresh romaine lettuce leaves, and thick tomato slices, accompanied by a small bowl of creamy mayonnaise and three slices of toasted white bread ready for layering.",mask,0.3,1337
416:40:000000045,000000045,data/mtf2025_web_images/00000/000000045.jpg,"A homemade sandwich is assembled on a white plate with blue rim, featuring two slices of toasted white bread — the top slice topped with four thick, juicy red tomato slices, and the bottom slice layered with several strips of crispy, browned bacon — all resting on a dark speckled countertop.","A deconstructed sandwich on a white plate with blue stripes, featuring a bottom slice of toasted bread topped with three strips of crispy, browned bacon, and an upper slice of bread layered with five fresh, juicy tomato slices arranged in a circular pattern.",mask,0.3,1337
416:41:000000046,000000046,data/mtf2025_web_images/00000/000000046.jpg,"A white rectangular plate holds a deconstructed sandwich or open-faced meal, featuring two slices of golden-brown toasted bread topped with fresh green lettuce leaves, alongside a generous portion of sliced red tomatoes and crispy bacon bits, all arranged casually on a light-colored countertop next to a red cutting board.","A white rectangular plate holds a rustic open-faced sandwich with toasted bread, fresh green lettuce leaves, and vibrant red tomato slices, arranged casually on a light marble countertop beside a red cutting board.",mask,0.3,1337
416:42:000000047,000000047,data/mtf2025_web_images/00000/000000047.jpg,"A close-up, mouthwatering shot of a hearty sandwich made with thick-cut whole-grain bread studded with oats, layered with crisp green lettuce, savory crispy bacon, juicy red tomato slices, and a generous swirl of creamy white sauce, all resting on a rustic brown cloth napkin with a blurred red tomato and green herbs in the background to enhance the fresh, appetizing scene.","A close-up, appetizing shot of a hearty sandwich made with thick-cut whole grain bread studded with oats, layered with crisp green lettuce, savory bacon strips, ripe red tomato slices, and a generous dollop of creamy white sauce, all resting on a rustic brown napkin against a softly blurred background.",mask,0.3,1337
416:43:000000049,000000049,data/mtf2025_web_images/00000/000000049.jpg,"A towering, mouthwatering sandwich sits on crinkled parchment paper against a vibrant turquoise background, featuring thick slices of whole-grain bread, crispy bacon strips, fresh green lettuce, juicy tomato slices, and creamy white sauce oozing from the sides, all stacked high to create an indulgent, rustic appeal.","A towering, mouthwatering sandwich sits on crinkled parchment paper against a vibrant turquoise background, featuring thick slices of whole-grain bread, crispy bacon strips, fresh green lettuce, juicy tomato slices, and a creamy white sauce oozing from the sides.",mask,0.3,1337
416:44:000000050,000000050,data/mtf2025_web_images/00000/000000050.jpg,"This close-up image showcases a mouthwatering sandwich with golden-brown toasted bread, layers of savory ham, melted cheese, crisp green lettuce, and a glossy orange sauce or glaze, all captured in rich detail that highlights the textures and appetizing appeal of the meal.","This close-up image showcases a freshly assembled sandwich with golden-brown toasted bread, melted white cheese oozing from the sides, juicy tomato slices, crispy bacon, and fresh green lettuce nestled between the layers.",mask,0.3,1337
416:45:000000052,000000052,data/mtf2025_web_images/00000/000000052.jpg,"A freshly assembled sandwich sits on a light wooden cutting board, featuring two slices of rustic whole-grain bread layered with crisp green lettuce, thick juicy red tomato slices, and savory crispy bacon, with additional fresh lettuce and tomato slices arranged in the background to emphasize its wholesome, homemade appeal.","A freshly assembled sandwich sits on a light wooden surface, featuring two slices of rustic whole-grain bread layered with crisp green lettuce, thick juicy red tomato slices, and savory crispy bacon, with additional fresh lettuce leaves and tomato wedges arranged in the background to emphasize its homemade, appetizing appeal.",mask,0.3,1337
416:46:000000053,000000053,data/mtf2025_web_images/00000/000000053.jpg,"A simple open-faced sandwich sits on a white square plate, featuring a slice of toasted bread topped with crisp green lettuce, a thick juicy red tomato slice, and several strips of cooked bacon, all arranged on a classic red-and-white checkered tablecloth that evokes a casual picnic or diner atmosphere.","A simple open-faced sandwich on a white plate, featuring crispy bacon strips atop fresh green lettuce and a thick slice of ripe red tomato, all resting on a slice of toasted bread, set against a classic red-and-white checkered tablecloth that evokes a casual, picnic-style dining atmosphere.",mask,0.3,1337
416:47:000000054,000000054,data/mtf2025_web_images/00000/000000054.jpg,"A close-up, appetizing shot features a hearty club sandwich cut in half and stacked on a white plate, showcasing layers of toasted bread, crispy bacon, fresh tomato slices, creamy mayonnaise, and crisp green lettuce, with a wooden cutting board and knife visible in the softly blurred background.","A close-up, slightly angled shot features a hearty club sandwich cut in half and stacked on a white plate, revealing layers of toasted bread, crispy bacon, fresh green lettuce, ripe tomato slices, and a creamy mayonnaise-based sauce, with additional greens and sauce drizzled around the base on the plate, set against a blurred background of a wooden cutting board and kitchen counter.",mask,0.3,1337
416:48:000000055,000000055,data/mtf2025_web_images/00000/000000055.jpg,"Two hands hold a thick, hearty sandwich made with toasted white bread, layered with crispy bacon, fresh tomato slices, crisp green lettuce, and a creamy white sauce, all presented against a dark blue background.","Two hands hold a freshly assembled sandwich made with toasted white bread, layered with crisp green lettuce, thick slices of red tomato, and dollops of creamy white sauce, all held against a dark blue background that emphasizes the sandwich’s vibrant colors and appetizing texture.",mask,0.3,1337
