sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:13:000000014,000000014,data/mtf2025_web_images/00000/000000014.jpg,"A close-up, appetizing shot features a classic club sandwich cut into four triangular halves and stacked neatly on a white plate, showcasing layers of toasted whole-grain bread, crispy bacon, fresh lettuce, ripe tomato slices, and melted cheese, with a small garnish of potato chips perched atop the center, all set against a softly blurred green background that suggests an outdoor or garden setting.","A close-up, slightly angled view of a freshly made club sandwich cut diagonally into two triangular halves, revealing layers of toasted white bread, crisp green lettuce, and slices of pinkish ham or turkey, with a soft-focus background that emphasizes the sandwich’s textures and appetizing appearance.",lowrank,0.01,1337
416:14:000000015,000000015,data/mtf2025_web_images/00000/000000015.jpg,"A simple open-faced sandwich sits on a white square plate, featuring a slice of toasted bread topped with crisp green lettuce, a thick juicy red tomato slice, and several strips of cooked bacon, all arranged on a classic red-and-white checkered tablecloth that evokes a casual picnic or diner atmosphere.","A close-up, top-down view of a single slice of toasted white bread generously topped with fresh, vibrant red tomato slices arranged in overlapping layers, creating a rustic and appetizing presentation against a neutral background.",lowrank,0.01,1337
416:15:000000016,000000016,data/mtf2025_web_images/00000/000000016.jpg,"A rustic wooden plate holds a generously layered club sandwich cut into quarters, revealing fresh lettuce, tomato, bacon, and turkey between toasted multigrain bread, accompanied by a side of golden potato chips, all set on a marble countertop beside a mason jar filled with a pale yellow lemonade garnished with a lime wedge and strawberry, evoking a casual, summery lunch scene.","A close-up, slightly angled view of a freshly made sandwich on a rustic wooden cutting board, featuring layers of toasted bread, melted cheese, and possibly ham or turkey, with a soft-focus background that suggests a casual dining or kitchen setting.",lowrank,0.01,1337
416:16:000000017,000000017,data/mtf2025_web_images/00000/000000017.jpg,"A rustic, open-faced sandwich sits center stage on a weathered metal baking sheet, layered with crispy dark bacon, fresh green lettuce, and creamy avocado spread atop a slice of toasted bread, surrounded by an artful scattering of vibrant cherry tomatoes in red, yellow, and green hues—some whole, some halved to reveal juicy interiors—creating a colorful, appetizing still life that evokes farm-to-table freshness and artisanal culinary craftsmanship.","A vibrant, close-up arrangement of fresh tomato slices—some whole, some halved or quartered—scattered across a dark surface, glistening with natural juices and speckled with tiny seeds, creating a rich tapestry of reds, greens, and browns that evokes rustic freshness and culinary simplicity.",lowrank,0.01,1337
416:17:000000018,000000018,data/mtf2025_web_images/00000/000000018.jpg,"A close-up, top-down view of a white rectangular plate holding three distinct food items: on the left, two strips of crispy, reddish-brown bacon with visible fat and texture; in the center, a fresh, crisp green lettuce leaf with ruffled edges and a pale yellow-white core; and on the right, two thick, juicy slices of red tomato with glistening seeds and vibrant flesh, all arranged neatly against a soft-focus beige background.","The image displays a close-up, top-down view of several overlapping slices of fresh lettuce arranged in a circular pattern on a plain white surface, with the pale green, crisp-looking leaves showing their natural texture and slight translucency under bright, even lighting.",lowrank,0.01,1337
416:18:000000019,000000019,data/mtf2025_web_images/00000/000000019.jpg,"A close-up, appetizing shot features a freshly made club sandwich cut in half and stacked on a white plate, revealing layers of toasted bread, crisp lettuce, juicy tomato slices, and savory ham or turkey, with additional vibrant red tomato wedges artfully arranged beside it to enhance the visual appeal.","The image displays a close-up, slightly blurred view of several slices of fresh tomato arranged in a row, with their juicy red flesh and pale greenish-white inner cores clearly visible, suggesting they are part of a sandwich or salad preparation.",lowrank,0.01,1337
416:19:000000020,000000020,data/mtf2025_web_images/00000/000000020.jpg,"This close-up image showcases a mouthwatering sandwich with golden-brown toasted bread, layers of savory ham, melted cheese, crisp green lettuce, and a glossy orange sauce or glaze, all captured in rich detail that highlights the textures and appetizing appeal of the meal.","This close-up image showcases a mouthwatering sandwich, likely a classic ham and cheese melt, with layers of golden-brown toasted bread framing thick slices of savory ham and melted yellow cheese that oozes slightly from the edges, creating a warm, inviting texture against the soft, porous crumb of the bread.",lowrank,0.01,1337
416:20:000000022,000000022,data/mtf2025_web_images/00000/000000022.jpg,"A hearty sandwich made with toasted whole-grain bread, layered with crispy bacon, fresh lettuce, and thick slices of tomato, sits on a white plate alongside a generous portion of ridged potato chips, all arranged on a red-and-white checkered tablecloth that evokes a classic picnic or casual dining atmosphere.","A close-up, top-down view of a classic club sandwich cut into four triangular quarters, revealing layers of toasted white bread, melted yellow cheese, crispy bacon strips, and fresh red tomato slices, all arranged neatly on a surface with a subtle checkered pattern.",lowrank,0.01,1337
416:21:000000023,000000023,data/mtf2025_web_images/00000/000000023.jpg,"A simple, appetizing sandwich made with white bread, fresh green lettuce, and a hint of red filling (possibly tomato or ham) sits centered on a round, matte orange plate against a clean white background, creating a minimalist and visually appealing food presentation.","A single, open-faced sandwich sits centered on a plain white plate, featuring a slice of lightly toasted or baked bread with a golden-brown crust and soft, porous interior, revealing a thin layer of green leafy lettuce tucked beneath the top slice, all presented against a neutral, softly lit background that emphasizes the sandwich’s simple, rustic appeal.",lowrank,0.01,1337
416:22:000000024,000000024,data/mtf2025_web_images/00000/000000024.jpg,"A close-up, top-down view of a gourmet open-faced sandwich on a bright green plate, featuring a slice of golden-brown toasted bread topped with crisp, glistening bacon strips, fresh green lettuce leaves, a vibrant red tomato slice, and delicate sprigs of arugula, all arranged artfully to highlight the textures and colors of the ingredients.","A close-up, top-down view of a fresh salad composed of crisp, vibrant green lettuce leaves—likely romaine or butter lettuce—arranged in overlapping layers on a white plate, with some leaves curling at the edges to reveal their tender inner texture and natural veining, creating a visually appealing, healthy, and appetizing presentation.",lowrank,0.01,1337
416:23:000000025,000000025,data/mtf2025_web_images/00000/000000025.jpg,"A towering, multi-layered sandwich sits proudly on a white plate against a neutral background, featuring toasted bread, crisp green lettuce, slices of turkey or chicken, melted cheese, tomato, and possibly bacon or ham, all held together with a toothpick and glistening slightly as if freshly assembled and ready to eat.","A towering, multi-layered sandwich constructed with thick slices of white bread, generously filled with melted cheese, leafy greens, and possibly other savory ingredients, all stacked high to create a visually abundant and indulgent meal.",lowrank,0.01,1337
416:24:000000026,000000026,data/mtf2025_web_images/00000/000000026.jpg,"This image displays a deconstructed sandwich with its layers neatly stacked and separated: at the bottom is a slice of toasted bread topped with crispy, reddish-brown bacon strips; above that lies a generous layer of fresh, crisp green lettuce; then three thick, juicy red tomato slices with visible seeds and pulp; and finally, another slice of golden-brown toasted bread on top, completing the classic BLT-style assembly against a plain white background.","A tall, vertically stacked arrangement of fresh, thinly sliced red tomato layers is presented against a plain white background, with each slice overlapping the one below to create a visually rhythmic and appetizing display of vibrant, juicy fruit.",lowrank,0.01,1337
416:25:000000027,000000027,data/mtf2025_web_images/00000/000000027.jpg,"A rustic open-faced sandwich is artfully assembled on a light wooden board, featuring crisp bacon strips layered over fresh green lettuce, topped with two vibrant red tomato slices seasoned with black pepper, all resting on a slice of toasted bread; beside it, a small glass jar of dark, chunky relish or chutney sits next to a whole tomato cut in half and a pile of additional relish, with fresh parsley adding a touch of greenery in the background — evoking a homemade, gourmet picnic or brunch scene.","A close-up, top-down view of a rustic sandwich or open-faced toast generously layered with thick slices of ripe, juicy tomato, their red flesh and green seeds glistening under warm lighting, creating a vibrant, appetizing display of fresh produce.",lowrank,0.01,1337
416:26:000000028,000000028,data/mtf2025_web_images/00000/000000028.jpg,"A hearty bacon and tomato sandwich, layered with crispy bacon strips, fresh tomato slices, and crisp lettuce between two slices of rustic whole-grain bread, sits invitingly on a dark blue ceramic plate with a white rim, set against a dark slate background with fresh green lettuce and two ripe red tomatoes artfully arranged in the upper background to enhance the rustic, appetizing presentation.","A close-up, top-down view of a freshly assembled sandwich featuring thick slices of toasted bread layered with vibrant green lettuce and ripe red tomato slices, arranged in a neat stack that emphasizes the fresh, crisp textures and rich colors of the ingredients.",lowrank,0.01,1337
416:27:000000029,000000029,data/mtf2025_web_images/00000/000000029.jpg,"A white rectangular plate holds a deconstructed sandwich or open-faced meal, featuring two slices of golden-brown toasted bread topped with fresh green lettuce leaves, alongside a generous portion of sliced red tomatoes and crispy bacon bits, all arranged casually on a light-colored countertop next to a red cutting board.","A close-up, top-down view of a fresh salad composed of crisp, pale green lettuce leaves—likely romaine or butter lettuce—arranged in overlapping layers on a plain white surface, with no other ingredients or garnishes visible, emphasizing the natural texture and vibrant color of the greens.",lowrank,0.01,1337
416:28:000000030,000000030,data/mtf2025_web_images/00000/000000030.jpg,"A hearty BLT sandwich, layered with crisp bacon, fresh tomato slices, and leafy lettuce on rustic whole-grain bread, sits invitingly on a light wooden cutting board atop a red-and-white checkered tablecloth, with a second slice of bread beside it and blurred background elements including whole tomatoes, more greens, and a small bowl of creamy dressing enhancing the rustic, appetizing scene.","A close-up, slightly blurred image showcases a fresh sandwich made with thick slices of rustic bread, generously layered with vibrant red tomato slices and melted white cheese, all resting on a wooden surface that adds warmth to the composition.",lowrank,0.01,1337
416:29:000000031,000000031,data/mtf2025_web_images/00000/000000031.jpg,"A neatly arranged meal on a matte gray plate features a toasted triangular sandwich filled with lettuce, tomato, and creamy chicken salad, accompanied by a side of creamy coleslaw and two glossy cherry tomatoes, all set against a clean white background that emphasizes the fresh, appetizing presentation.","A close-up, symmetrical photograph features two identical halves of a toasted bread roll, each generously filled with creamy, pale yellow mashed potatoes and topped with a glossy, light-brown sauce—possibly a vinaigrette or aioli—creating a simple yet appetizing sandwich presentation against a neutral background.",lowrank,0.01,1337
416:30:000000032,000000032,data/mtf2025_web_images/00000/000000032.jpg,"A towering, mouthwatering BLT sandwich sits proudly on a rustic wooden cutting board, layered with crisp green lettuce, savory crispy bacon strips, and juicy ripe tomato slices, all nestled between two slices of toasted bread and drizzled with creamy mayonnaise.","A towering, mouthwatering burger is stacked high with thick, juicy slices of fresh tomato layered between golden-brown toasted buns, creating a vibrant, appetizing display of crisp textures and rich reds against the warm tones of the bread.",lowrank,0.01,1337
416:31:000000033,000000033,data/mtf2025_web_images/00000/000000033.jpg,"A top-down view of a deconstructed sandwich or open-faced meal on a white square plate, featuring crispy bacon strips, fresh green lettuce leaves, sliced red tomatoes, and a wedge of yellow cheese arranged in an overlapping, casual composition against a clean white background.","A close-up, top-down view of a fresh salad composed of crisp, bright green lettuce leaves and vibrant red tomato slices, artfully arranged on a white plate with a subtle textured rim, creating a clean and appetizing presentation against a neutral background.",lowrank,0.01,1337
416:32:000000034,000000034,data/mtf2025_web_images/00000/000000034.jpg,"On a rustic wooden cutting board, a hearty open-faced sandwich is assembled with crispy bacon strips layered over creamy mayonnaise on toasted bread, surrounded by fresh ingredients including sliced red tomatoes, a leaf of crisp green lettuce on another slice of bread, a small glass bowl of mayonnaise, a knife with a silver blade, and a white ramekin filled with coarse black pepper, all arranged to suggest a casual, homemade meal in progress.","A close-up, top-down view of a rustic wooden cutting board holding six thick slices of toasted bread, each generously topped with a layer of creamy white cheese (likely mozzarella or provolone) and scattered with fresh, vibrant green basil leaves, creating an appetizing and simple open-faced sandwich or bruschetta-style presentation.",lowrank,0.01,1337
416:33:000000035,000000035,data/mtf2025_web_images/00000/000000035.jpg,"A rustic wooden platter holds a gourmet sandwich spread featuring two slices of toasted whole-grain bread, crispy dark bacon strips, a whole red tomato and a sliced one, fresh green lettuce leaves, thinly sliced red onions, a dollop of creamy white sauce (likely mayonnaise or aioli), and a small knife with a wooden handle resting beside the ingredients — all arranged on parchment paper for an elegant, ready-to-assemble presentation.","A close-up, top-down view of a rustic wooden board holding eight thin, irregularly shaped slices of cured meat—likely prosciutto or similar dry-cured ham—arranged in a loose circular pattern, with their translucent, marbled texture and reddish-pink hues highlighted by soft, natural lighting that casts gentle shadows and emphasizes the delicate, slightly curled edges of each slice.",lowrank,0.01,1337
416:34:000000036,000000036,data/mtf2025_web_images/00000/000000036.jpg,"A hearty club sandwich made with toasted whole-grain bread, layered with crispy bacon, fresh lettuce, and tomato slices, is secured with a wooden skewer and served on a white plate alongside a lemon wedge, with a backdrop of vibrant red cherry tomatoes, a whole tomato, and a head of crisp green lettuce, all arranged on a rustic wooden surface to evoke a fresh, appetizing meal.","A close-up, slightly blurred image showcases a fresh sandwich made with a soft white bread roll, generously filled with vibrant green lettuce leaves and topped with a slice of red tomato, all arranged on a rustic wooden surface that adds warmth and texture to the scene.",lowrank,0.01,1337
416:35:000000039,000000039,data/mtf2025_web_images/00000/000000039.jpg,"A close-up, appetizing shot features a rustic bacon and tomato sandwich on whole-grain bread, layered with crispy bacon strips, fresh red tomato slices, and crisp green lettuce, all resting on a brown cloth napkin atop a dark wooden surface, with a blurred background hinting at additional fresh ingredients like more tomatoes and greens.","A close-up, top-down view of a freshly assembled sandwich featuring thick-cut, crispy bacon strips layered over a soft, toasted bun with visible sesame seeds, all glistening slightly as if lightly dressed or buttered, creating a rich, savory texture that suggests a hearty, indulgent meal.",lowrank,0.01,1337
416:36:000000040,000000040,data/mtf2025_web_images/00000/000000040.jpg,"A freshly assembled sandwich on toasted bread is layered with crisp bacon, thick slices of ripe red tomato, creamy avocado, and fresh microgreens, sitting on a light wooden surface alongside a plate of vibrant heirloom tomatoes (red and yellow), a halved avocado, a knife, and a separate plate of crispy cooked bacon — all arranged to evoke a rustic, homemade breakfast or brunch scene.","A close-up, top-down view of a rustic wooden board or plate piled high with fresh, vibrant tomato slices — some whole, others halved to reveal juicy red interiors and green seeds — arranged in overlapping layers that create a rich, textured mosaic of color and form, evoking a sense of simple, sun-ripened abundance.",lowrank,0.01,1337
416:37:000000041,000000041,data/mtf2025_web_images/00000/000000041.jpg,"A hearty open-faced sandwich sits on a white plate, featuring thick slices of rustic whole-grain bread layered with crisp green lettuce, creamy white cheese (possibly mozzarella or goat cheese), savory bacon, and vibrant red tomato slices, garnished with a sprinkle of black pepper and accompanied by a few orange segments on the side, all set against a light-colored countertop with a red bowl in the background.","A close-up, top-down view of a fresh sandwich made with a soft white bread roll, generously layered with vibrant green lettuce leaves and bright red tomato slices, creating a colorful and appetizing presentation.",lowrank,0.01,1337
416:38:000000042,000000042,data/mtf2025_web_images/00000/000000042.jpg,"A freshly assembled club sandwich, cut diagonally into two halves and nestled in a white paper-lined cardboard tray, reveals layers of toasted bread, crisp lettuce, juicy tomato slices, and savory bacon or ham, all presented on a clean, bright white surface that emphasizes its appetizing, casual-dining appeal.","A close-up, slightly angled view of a freshly assembled sandwich nestled in a white paper wrapper, revealing layers of crisp lettuce, creamy mayonnaise, and a golden-brown bread roll with visible texture, all set against a neutral background that emphasizes the sandwich’s appetizing, rustic presentation.",lowrank,0.01,1337
416:39:000000043,000000043,data/mtf2025_web_images/00000/000000043.jpg,"A rustic wooden cutting board displays a neatly arranged breakfast or lunch spread featuring crisp green romaine lettuce, three slices of golden-brown toasted bread, several strips of cooked bacon with visible fat and char, two thick tomato slices showing juicy red flesh and seeds, and a small metal bowl filled with creamy white mayonnaise or dressing — all set against a warm-toned wooden table background.","A neatly arranged stack of eight thin, golden-brown slices of crispy bacon rests on a clean white surface, each slice displaying a glistening, slightly curled edge and a rich, reddish-brown hue indicative of being freshly cooked.",lowrank,0.01,1337
416:40:000000045,000000045,data/mtf2025_web_images/00000/000000045.jpg,"A homemade sandwich is assembled on a white plate with blue rim, featuring two slices of toasted white bread — the top slice topped with four thick, juicy red tomato slices, and the bottom slice layered with several strips of crispy, browned bacon — all resting on a dark speckled countertop.","A stack of six perfectly round, golden-brown slices of toasted bread—likely sourdough or artisanal white bread with a crisp crust and soft interior—is neatly piled one atop another, showcasing their uniform shape and warm, inviting color against a neutral background.",lowrank,0.01,1337
416:41:000000046,000000046,data/mtf2025_web_images/00000/000000046.jpg,"A white rectangular plate holds a deconstructed sandwich or open-faced meal, featuring two slices of golden-brown toasted bread topped with fresh green lettuce leaves, alongside a generous portion of sliced red tomatoes and crispy bacon bits, all arranged casually on a light-colored countertop next to a red cutting board.","A close-up, top-down view of a fresh salad composed of crisp, pale green lettuce leaves—likely romaine or butter lettuce—arranged in overlapping layers on a plain white surface, with no other ingredients or garnishes visible, emphasizing the natural texture and vibrant color of the greens.",lowrank,0.01,1337
416:42:000000047,000000047,data/mtf2025_web_images/00000/000000047.jpg,"A close-up, mouthwatering shot of a hearty sandwich made with thick-cut whole-grain bread studded with oats, layered with crisp green lettuce, savory crispy bacon, juicy red tomato slices, and a generous swirl of creamy white sauce, all resting on a rustic brown cloth napkin with a blurred red tomato and green herbs in the background to enhance the fresh, appetizing scene.","A close-up, top-down view of a towering sandwich made with thick slices of toasted bread, layered generously with fresh, leafy green lettuce and melted white cheese, creating a rustic and appetizing appearance.",lowrank,0.01,1337
416:43:000000049,000000049,data/mtf2025_web_images/00000/000000049.jpg,"A towering, mouthwatering sandwich sits on crinkled parchment paper against a vibrant turquoise background, featuring thick slices of whole-grain bread, crispy bacon strips, fresh green lettuce, juicy tomato slices, and creamy white sauce oozing from the sides, all stacked high to create an indulgent, rustic appeal.","A towering, generously layered sandwich made with thick slices of toasted bread, piled high with fresh, crisp lettuce leaves and possibly other fillings, creating a lush, green, and texturally rich composition that emphasizes abundance and freshness.",lowrank,0.01,1337
416:44:000000050,000000050,data/mtf2025_web_images/00000/000000050.jpg,"This close-up image showcases a mouthwatering sandwich with golden-brown toasted bread, layers of savory ham, melted cheese, crisp green lettuce, and a glossy orange sauce or glaze, all captured in rich detail that highlights the textures and appetizing appeal of the meal.","This close-up image showcases a mouthwatering sandwich, likely a classic ham and cheese melt, with layers of golden-brown toasted bread framing thick slices of savory ham and melted yellow cheese that oozes slightly from the edges, creating a warm, inviting texture against the soft, porous crumb of the bread.",lowrank,0.01,1337
416:45:000000052,000000052,data/mtf2025_web_images/00000/000000052.jpg,"A freshly assembled sandwich sits on a light wooden cutting board, featuring two slices of rustic whole-grain bread layered with crisp green lettuce, thick juicy red tomato slices, and savory crispy bacon, with additional fresh lettuce and tomato slices arranged in the background to emphasize its wholesome, homemade appeal.","A close-up, top-down view of a fresh sandwich made with two slices of white bread, generously layered with thick, vibrant red tomato slices and melted yellow cheese, creating a colorful and appetizing display of textures and colors.",lowrank,0.01,1337
416:46:000000053,000000053,data/mtf2025_web_images/00000/000000053.jpg,"A simple open-faced sandwich sits on a white square plate, featuring a slice of toasted bread topped with crisp green lettuce, a thick juicy red tomato slice, and several strips of cooked bacon, all arranged on a classic red-and-white checkered tablecloth that evokes a casual picnic or diner atmosphere.","A close-up, top-down view of a single slice of toasted white bread generously topped with fresh, vibrant red tomato slices arranged in overlapping layers, creating a rustic and appetizing presentation against a neutral background.",lowrank,0.01,1337
416:47:000000054,000000054,data/mtf2025_web_images/00000/000000054.jpg,"A close-up, appetizing shot features a hearty club sandwich cut in half and stacked on a white plate, showcasing layers of toasted bread, crispy bacon, fresh tomato slices, creamy mayonnaise, and crisp green lettuce, with a wooden cutting board and knife visible in the softly blurred background.","A close-up, slightly angled view of a generously filled sandwich cut in half, revealing layers of fresh green lettuce, creamy white cheese (possibly mozzarella or provolone), and slices of pinkish-white meat (likely ham or turkey) nestled between two halves of a golden-brown toasted bread roll, with the filling spilling out to create an appetizing, rustic presentation.",lowrank,0.01,1337
416:48:000000055,000000055,data/mtf2025_web_images/00000/000000055.jpg,"Two hands hold a thick, hearty sandwich made with toasted white bread, layered with crispy bacon, fresh tomato slices, crisp green lettuce, and a creamy white sauce, all presented against a dark blue background.","A close-up, top-down view of a freshly assembled sandwich featuring thick slices of toasted white bread layered with generous portions of crisp, dark green lettuce and melted, golden-brown cheese, creating a visually appealing and appetizing composition that emphasizes texture and freshness.",lowrank,0.01,1337
416:49:000000056,000000056,data/mtf2025_web_images/00000/000000056.jpg,"A grilled cheese sandwich, cut diagonally into two golden-brown halves and filled with melted cheese, lettuce, and tomato slices, is served on a rustic red plate alongside a colorful assortment of cherry tomatoes in shades of red, orange, and yellow, all arranged on a woven placemat with a small decorative bowl visible in the background.","A close-up, slightly blurred image shows a sandwich cut diagonally into two triangular halves, resting on a white plate; the sandwich appears to be made with toasted bread and filled with melted cheese and possibly tomato or another red ingredient, all set against a softly focused background that hints at a kitchen or dining table environment.",lowrank,0.01,1337
416:50:000000057,000000057,data/mtf2025_web_images/00000/000000057.jpg,"In a close-up, hands are carefully layering crispy, browned bacon strips onto a slice of toasted bread, surrounded by fresh ingredients including crisp green lettuce leaves, vibrant red tomato slices, and a bottle of yellow mayonnaise with a blue label, all arranged on a white surface to assemble what appears to be a hearty breakfast sandwich.","A close-up, slightly blurred image shows a stack of thinly sliced red onions arranged in a circular pattern on a white plate, with their translucent layers and purplish-red hues clearly visible against the stark background.",lowrank,0.01,1337
