sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:22:000000024,000000024,data/mtf2025_web_images/00000/000000024.jpg,"The image showcases a delectable open-faced sandwich made with toasted bread, topped with crispy bacon strips, fresh green lettuce, juicy sliced tomatoes, and a sprinkle of fresh herbs, all arranged on a vibrant green plate.","The image shows a close-up of a sandwich with lettuce, tomato slices, and bacon strips on a slice of bread. The bread is toasted and fried, indicating the breaded and fried nature of the sandwich.

Some people indicate the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the breaded and fried nature of the",mask,0.5,1337
416:23:000000025,000000025,data/mtf2025_web_images/00000/000000025.jpg,"The image showcases a towering sandwich with layers of fresh lettuce, juicy tomato slices, grilled meat, and melted cheese, all nestled between toasted bread, served on a pristine white plate against a soft, neutral background.",,mask,0.5,1337
416:24:000000026,000000026,data/mtf2025_web_images/00000/000000026.jpg,"The image depicts a classic BLT sandwich with toasted bread, crispy bacon, fresh green lettuce, and juicy red tomato slices arranged neatly between the layers.","The image shows two slices of bread with bacon on top of them, which are placed on a white plate.",mask,0.5,1337
416:25:000000027,000000027,data/mtf2025_web_images/00000/000000027.jpg,"The image showcases a close-up of a freshly assembled sandwich on a wooden cutting board, featuring layers of crispy bacon, juicy tomato slices, fresh green lettuce, and a spread of dark, chunky chutney or relish in a small glass jar with a spoon resting inside it.",2k,mask,0.5,1337
416:26:000000028,000000028,data/mtf2025_web_images/00000/000000028.jpg,"The image showcases a freshly prepared BLT sandwich on a dark blue plate, featuring crisp bacon, juicy tomato slices, and fresh lettuce, all nestled between two slices of whole-grain bread with visible seeds, set against a backdrop of additional fresh vegetables like tomatoes and leafy greens.","The image shows a sandwich with lettuce, tomato, and bacon on a blue plate. There is a glass of water and a bottle of ketchup on the right side of the image.",mask,0.5,1337
416:27:000000029,000000029,data/mtf2025_web_images/00000/000000029.jpg,"The image shows a simple meal consisting of a white plate with a piece of toasted bread, fresh green lettuce, and slices of ripe red tomato, all arranged neatly on a light-colored countertop.",2 lettuce plants,mask,0.5,1337
416:28:000000030,000000030,data/mtf2025_web_images/00000/000000030.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set on a wooden cutting board against a rustic background featuring additional ingredients like tomatoes and herbs.","B bamboo, edible tomatoes on a sandwich. This sandwich is结实delicious; fresh; juicyicy; salted;秾 郁;在 沙拉米;atrixi; trixieaxi i; getty i; optomysis;秾 郁;秾 酸 麦;秾 麥;秾 麥.2+秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麥;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 麫;秾 �",mask,0.5,1337
416:29:000000031,000000031,data/mtf2025_web_images/00000/000000031.jpg,"The image showcases a neatly arranged meal consisting of a toasted sandwich with fresh lettuce and tomato, a serving of creamy chicken salad, and two small cherry tomatoes, all presented on a simple gray plate against a clean white background.","可能可能是因为, an, sandwich",mask,0.5,1337
416:30:000000032,000000032,data/mtf2025_web_images/00000/000000032.jpg,"The image showcases a mouthwatering BLT sandwich, featuring layers of crispy bacon, fresh green lettuce, creamy mayonnaise, and juicy tomato slices, all nestled between two slices of toasted bread, presented on a wooden cutting board.","可能, sandwichburger",mask,0.5,1337
416:31:000000033,000000033,data/mtf2025_web_images/00000/000000033.jpg,"The image showcases a fresh BLT sandwich on a white plate, featuring crisp lettuce, juicy tomato slices, crispy bacon strips, and melted cheese, all neatly arranged on a toasted bread base.",,mask,0.5,1337
416:32:000000034,000000034,data/mtf2025_web_images/00000/000000034.jpg,"The image showcases a close-up of a sandwich preparation process, featuring slices of fresh tomato, crispy bacon, and a leafy green lettuce atop a slice of bread spread with creamy mayonnaise, all set against a rustic wooden cutting board, with small bowls of additional ingredients like pepper and a butter knife nearby.",,mask,0.5,1337
416:33:000000035,000000035,data/mtf2025_web_images/00000/000000035.jpg,"The image showcases a rustic wooden plate filled with fresh ingredients for a sandwich, including crispy bacon strips, juicy sliced tomatoes, a dollop of creamy mayonnaise, crisp lettuce leaves, red onion slices, and two pieces of toasted bread, all arranged neatly on parchment paper.",,mask,0.5,1337
416:34:000000036,000000036,data/mtf2025_web_images/00000/000000036.jpg,"The image showcases a freshly prepared BLT sandwich served on a white plate, accompanied by a side of sliced tomatoes, a small bowl of mayonnaise, and a whole tomato, all set against a backdrop of fresh lettuce and a wooden table.","2 bamboo food,wooden sandwich",mask,0.5,1337
416:35:000000039,000000039,data/mtf2025_web_images/00000/000000039.jpg,"The image showcases a delectable bacon sandwich with crispy bacon strips, fresh tomato slices, crisp lettuce, and whole grain bread, all neatly arranged on a dark wooden surface with a blurred background of vegetables, emphasizing the appetizing and rustic presentation.",bacon,mask,0.5,1337
416:36:000000040,000000040,data/mtf2025_web_images/00000/000000040.jpg,"The image showcases a delicious open-faced sandwich with fresh avocado slices, juicy red and yellow heirloom tomatoes, crispy bacon strips, and microgreens, all served on a toasted bread slice, accompanied by additional ingredients like sliced avocado and bacon on separate plates in the background.","The image shows a sandwich with various ingredients, including tomatoes, avocados, and bacon. The sandwich appears to be a tomato. There is an avocado, bacon, and tomatoes.

oranges, grapefruits.

\[
\]",mask,0.5,1337
416:37:000000041,000000041,data/mtf2025_web_images/00000/000000041.jpg,"The image showcases a vibrant open-faced sandwich on a white plate, featuring fresh ingredients such as a slice of tomato, a poached egg, leafy greens, and slices of what appears to be roasted or grilled vegetables, all nestled between two pieces of crusty bread. The background includes a glimpse of a red bowl with a green salad, suggesting a casual dining setting.",food:,mask,0.5,1337
416:38:000000042,000000042,data/mtf2025_web_images/00000/000000042.jpg,"The image shows two club sandwiches nestled in a white paper container lined with parchment paper, placed on a light-colored surface, with fresh ingredients like lettuce, tomato slices, and possibly bacon visible between the layers of bread.",food:,mask,0.5,1337
416:39:000000043,000000043,data/mtf2025_web_images/00000/000000043.jpg,"The image showcases a wooden cutting board with neatly arranged ingredients for making a BLT sandwich: crisp romaine lettuce leaves, crispy bacon strips, slices of toasted white bread, a halved tomato, and a small bowl of creamy mayonnaise, all set against a rustic wooden background.","\|Tomato|\|Bacon|\|Lettuce|3\|3
4
5
6
7
8
9
tomato bacon lettuce tomato bacon tomato \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \.
Tomato bacon lettuce tomato bacon tomato \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \_ \",mask,0.5,1337
416:40:000000045,000000045,data/mtf2025_web_images/00000/000000045.jpg,"The image shows a close-up of a sandwich on a white plate with blue stripes, placed on a dark countertop. The sandwich consists of a bottom layer of toasted bread, topped with crispy bacon strips, followed by a layer of sliced fresh tomatoes, all resting on a top slice of bread.",bamboo in two,mask,0.5,1337
416:41:000000046,000000046,data/mtf2025_web_images/00000/000000046.jpg,"The image shows a simple meal consisting of a white plate with a piece of toasted bread, fresh green lettuce, and slices of ripe red tomato, all arranged neatly on a light-colored countertop.","2 bamboo, edible tomatoes on a platelet",mask,0.5,1337
416:42:000000047,000000047,data/mtf2025_web_images/00000/000000047.jpg,"The image showcases a freshly made BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise, all nestled between two pieces of toasted whole-grain bread, set against a rustic wooden background with blurred tomatoes in the distance.",This image is of a sandwich with bacon and lettuce on on a wooden cutting board.,mask,0.5,1337
416:43:000000049,000000049,data/mtf2025_web_images/00000/000000049.jpg,"The image showcases a mouthwatering BLT sandwich made with whole grain bread, fresh lettuce, juicy tomato slices, crispy bacon, and creamy mayonnaise, all neatly stacked and presented on a piece of parchment paper against a vibrant blue background.",bacon,mask,0.5,1337
416:44:000000050,000000050,data/mtf2025_web_images/00000/000000050.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, creamy mayonnaise, and a slice of golden-brown bread, all held together by a toothpick.",bacon and bacon,mask,0.5,1337
416:45:000000052,000000052,data/mtf2025_web_images/00000/000000052.jpg,"The image showcases a freshly made BLT sandwich with whole grain bread, crispy bacon, juicy tomato slices, and fresh lettuce, all arranged on a wooden cutting board, surrounded by additional fresh vegetables like lettuce and sliced tomatoes.",,mask,0.5,1337
416:46:000000053,000000053,data/mtf2025_web_images/00000/000000053.jpg,"The image showcases a classic BLT sandwich served on a white plate, featuring crispy bacon strips, fresh green lettuce, a juicy red tomato slice, and a slice of toasted bread, all set against a vibrant red-and-white checkered tablecloth backdrop.",image],mask,0.5,1337
416:47:000000054,000000054,data/mtf2025_web_images/00000/000000054.jpg,"The image showcases a close-up of a freshly prepared BLT sandwich, cut in half and stacked on a white plate, with layers of crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread visible, all nestled between toasted bread.",tomato another,mask,0.5,1337
416:48:000000055,000000055,data/mtf2025_web_images/00000/000000055.jpg,"The image shows a close-up of two hands holding a BLT sandwich, featuring crispy bacon, fresh red tomato slices, crisp lettuce, and creamy mayonnaise spread between two slices of toasted bread.",bacon2,mask,0.5,1337
416:49:000000056,000000056,data/mtf2025_web_images/00000/000000056.jpg,"The image showcases a delicious-looking sandwich cut in half and served on a red plate, accompanied by a small cluster of vibrant cherry tomatoes, all set against a warm-toned wooden table backdrop.",,mask,0.5,1337
416:50:000000057,000000057,data/mtf2025_web_images/00000/000000057.jpg,"The image shows a close-up of hands placing strips of crispy bacon onto a sandwich that is being prepared with fresh lettuce and sliced tomatoes, alongside a jar of mayonnaise in the background.",bacon,mask,0.5,1337
416:51:000000058,000000058,data/mtf2025_web_images/00000/000000058.jpg,"The image showcases a freshly prepared BLT sandwich on a dark blue plate, featuring crisp bacon, juicy tomato slices, and fresh lettuce, all nestled between two slices of whole-grain bread with visible seeds, set against a backdrop of additional fresh vegetables like tomatoes and leafy greens.",bacon,mask,0.5,1337
416:52:000000060,000000060,data/mtf2025_web_images/00000/000000060.jpg,"The image showcases a neatly arranged meal consisting of a plate with two triangular sandwiches made from toasted bread, accompanied by a fresh salad of lettuce, sliced cucumbers, and cherry tomatoes, all set against a vibrant red and white checkered tablecloth.",克斯 a楠竹林熊猫,mask,0.5,1337
416:53:000000061,000000061,data/mtf2025_web_images/00000/000000061.jpg,"The image showcases a rustic wooden table setting featuring three square white plates each holding a baked potato stuffed with a mixture of vegetables, herbs, and possibly cheese, accompanied by garnishes like lettuce and tomato slices, alongside a fork, knife, and various condiments such as pepper shakers and a jar of red pepper flakes.",bamboo in various dishes,mask,0.5,1337
416:54:000000062,000000062,data/mtf2025_web_images/00000/000000062.jpg,"The image showcases a hearty dish served in a black cast-iron skillet, featuring golden-brown roasted potatoes garnished with fresh dill, creamy mashed potatoes, crispy fried onions, and a dollop of bright yellow mustard, all set against a rustic wooden board atop a red-and-white checkered tablecloth.",,mask,0.5,1337
416:55:000000064,000000064,data/mtf2025_web_images/00000/000000064.jpg,"The image showcases a creamy, loaded mashed potato casserole topped with melted cheese, crispy bacon bits, and finely chopped green onions, served in a white oval baking dish placed on a decorative gold-rimmed plate.",3,mask,0.5,1337
416:56:000000065,000000065,data/mtf2025_web_images/00000/000000065.jpg,"The image showcases a vibrant and appetizing dish of loaded baked potato dip, featuring layers of creamy cheese, diced tomatoes, green onions, and a drizzle of white sauce, all served on a rectangular platter with a decorative lattice pattern.",c4,mask,0.5,1337
416:57:000000066,000000066,data/mtf2025_web_images/00000/000000066.jpg,"The image showcases a close-up of a savory dish featuring melted cheese, crispy bacon bits, and pieces of broccoli, all baked to perfection and served on a white plate.","The image shows a close-up of a dish containing rice, broccoli, and bacon. The rice is yellowish and the broccoli is blueish, the broccoli is orange.

This image of yellowish.",mask,0.5,1337
416:58:000000067,000000067,data/mtf2025_web_images/00000/000000067.jpg,"The image shows two stages of preparing a baked potato: top, a whole potato being cut open with a fork and knife, and bottom, the same potato fully baked, topped with melted cheese, bacon bits, diced green onions, and a dollop of sour cream.","A potato is being cut into two halves with a knife. These are placed on a red plate. The potato has been baked and topped with various ingredients such as bacon bits, green onions, and sour cream. The plate is placed on a table with a white tablecloth. There are also some utensils visible on the table, including a fork and a knife. The image captures a moment of someone about to enjoy a delicious meal.",mask,0.5,1337
416:59:000000069,000000069,data/mtf2025_web_images/00000/000000069.jpg,"The image showcases a delicious ""Loaded Mashed Potato Bake"" dish, featuring creamy mashed potatoes topped with melted cheese, crumbled bacon bits, and finely chopped green herbs, all presented in a blue baking dish.",the best and delicious cheese diplo,mask,0.5,1337
416:60:000000072,000000072,data/mtf2025_web_images/00000/000000072.jpg,"The image showcases a hearty meal featuring a loaded baked potato topped with melted cheese, crispy bacon bits, crumbled blue cheese, and fresh broccoli florets, served alongside a small bowl of creamy coleslaw and a whole orange, all arranged on a rustic metal tray.",bamboo class in a similar way to have25 mg,mask,0.5,1337
416:61:000000073,000000073,data/mtf2025_web_images/00000/000000073.jpg,"The image showcases a vibrant assortment of stuffed bell peppers, including red, green, and yellow varieties, arranged closely together, with a focus on their colorful fillings that appear to be a mix of rice and vegetables, suggesting a hearty and appetizing meal prepared in a slow cooker.",,mask,0.5,1337
416:62:000000074,000000074,data/mtf2025_web_images/00000/000000074.jpg,"The image showcases four vibrantly colored bell peppers—yellow, green, orange, and red—each filled with a mixture of ground meat and rice, arranged neatly on a white plate against a light blue background.",,mask,0.5,1337
416:63:000000075,000000075,data/mtf2025_web_images/00000/000000075.jpg,"The image shows two stages of preparing stuffed bell peppers: the top half displays the filling mixture, which appears to be a ground meat blend with visible spices and herbs, while the bottom half presents the bell peppers filled with the same mixture, showcasing their vibrant green and yellow colors against a wooden cutting board background.","This image shows two close-up shots of food items. The top image appears to be a ground meat mixture, possibly for a dish like meatloaf or a similar recipe. It has a coarse texture with visible chunks of what looks like ground beef or another type of meat. The bottom image shows a stuffed green pepper, which is a common vegetable used in various cuisines. The pepper is filled with a mixture that seems to include ground meat and other ingredients, giving it a layered appearance.

The text ""Filling"" is written above the top image, suggesting that the ground meat mixture might be used as a filling for something else, such as a sandwich or a wrap. The hashtag ""#tomet"" is also present, which could be a reference to a specific recipe or cooking method.

Overall, the image provides a glimpse into the preparation of a meal, showcasing both the main ingredient (the ground meat) and a side dish (the stuffed pepper).",mask,0.5,1337
416:64:000000076,000000076,data/mtf2025_web_images/00000/000000076.jpg,"The image shows a stovetop with a large stainless steel pot containing a dish of stuffed bell peppers topped with breadcrumbs, alongside a smaller bowl of rice, all set against a backdrop of a kitchen environment.",food:,mask,0.5,1337
416:65:000000077,000000077,data/mtf2025_web_images/00000/000000077.jpg,"The image shows a stuffed green pepper topped with melted cheese, placed on a red plate with a fork and knife beside it, set against the backdrop of a car seat.",23 tbsp,mask,0.5,1337
416:66:000000078,000000078,data/mtf2025_web_images/00000/000000078.jpg,"The image showcases a plate of Stuffed Peppers topped with crumbled cheese, sour cream, and chopped green onions, accompanied by small bowls containing additional sour cream, shredded cheese, and more chopped green onions, all set against a dark background.",,mask,0.5,1337
416:67:000000079,000000079,data/mtf2025_web_images/00000/000000079.jpg,"The image showcases a plate of Stuffed Peppers, featuring a vibrant red bell pepper filled with a mixture of rice, vegetables, and topped with a rich, glossy tomato sauce, all set against a checkered tablecloth background.",food,mask,0.5,1337
416:68:000000081,000000081,data/mtf2025_web_images/00000/000000081.jpg,"The image features a decorative ceramic figurine of a man with a mustache and bow tie, holding a book that reads ""Bon Appétit,"" placed behind a plate of stuffed green peppers topped with a crumbly topping, set against a backdrop of a colorful mosaic-tiled backsplash.",bamboo at the three bengal tiger,mask,0.5,1337
416:69:000000082,000000082,data/mtf2025_web_images/00000/000000082.jpg,"The image showcases a beautifully presented dish featuring a stuffed bell pepper topped with melted cheese and a creamy sauce, served on a decorative plate with a floral pattern, accompanied by a side of fresh greens.","the image is of a plate with food. There is a piece of food with by itself. On the plate, of something blue.

S: {1, 9, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 1",mask,0.5,1337
416:70:000000084,000000084,data/mtf2025_web_images/00000/000000084.jpg,"A rustic bowl filled with colorful stuffed bell peppers, garnished with fresh parsley, sits atop a patterned cloth, surrounded by vibrant red tomatoes and green herbs, creating a warm and inviting culinary scene.",可能 transiums,mask,0.5,1337
416:71:000000085,000000085,data/mtf2025_web_images/00000/000000085.jpg,"The image showcases a vibrant array of stuffed bell peppers, featuring a bright red pepper and a yellow pepper, both filled with a savory mixture that appears to include ground meat and possibly rice or beans, all baked to a glossy finish.",可能可能是因为，加藤橙色的辣椒。 � peppered chili peppers with yellow and red. Chili peppers with orange yellow. Yellow chili peppers at on a yellow chili pepperp  at .,mask,0.5,1337
416:72:000000086,000000086,data/mtf2025_web_images/00000/000000086.jpg,"The image showcases a plate of Husband-Friendly Stuffed Peppers, featuring two yellow bell peppers filled with a hearty mixture of ground meat and vegetables, topped with melted cheese, all presented on a white square plate against a clean, bright background.",unlike,mask,0.5,1337
416:73:000000087,000000087,data/mtf2025_web_images/00000/000000087.jpg,"The image showcases a vibrant red bell pepper that has been stuffed with a mixture of ground meat and a rich, orange sauce, likely a tomato-based filling, and topped with a slice of jalapeño pepper for added spice. The pepper is presented on a white plate, highlighting its glossy texture and the contrast between the bright red of the pepper and the warm tones of the filling.","2 bamboo, a plastic bottle with Ocimum basilicumL",mask,0.5,1337
416:74:000000088,000000088,data/mtf2025_web_images/00000/000000088.jpg,"The image showcases a vibrant plate of stuffed bell peppers in various colors—green, yellow, and red—arranged neatly on a dark gray plate, set against a rustic backdrop featuring fresh tomatoes, onions, garlic, and a checkered tablecloth, evoking a warm, home-cooked meal atmosphere.",,mask,0.5,1337
416:75:000000089,000000089,data/mtf2025_web_images/00000/000000089.jpg,"The image shows a close-up of a stuffed green bell pepper filled with a mixture of ground meat and rice, topped with melted cheese, served on a blue plate.","st,",mask,0.5,1337
416:76:000000090,000000090,data/mtf2025_web_images/00000/000000090.jpg,"The image showcases a vibrant red stuffed bell pepper served on a white plate, topped with shredded cheese and garnished with herbs, accompanied by a jar of pickles and a block of cheese in the background, suggesting a real food dinner for under $5.","peppers stuffed bell peppers in oil spray tomatoes in balsamic vinegar
onion rings in salt不解题解题卡积极响应",mask,0.5,1337
416:77:000000092,000000092,data/mtf2025_web_images/00000/000000092.jpg,"The image showcases a vibrant array of stuffed bell peppers in various colors—yellow, green, orange, and red—arranged on a white plate, with some peppers being filled with a mixture of ground meat and rice in a pot, highlighting the preparation process.",pepper food processor,mask,0.5,1337
416:78:000000093,000000093,data/mtf2025_web_images/00000/000000093.jpg,"The image showcases a vibrant yellow bell pepper filled with a creamy white filling, placed on a delicate lace doily, with a logo featuring a chef's hat and the text ""Mikes Tasty Food"" in pink cursive below it.",", ., . 3 -indices.html,
4 -indexes.html,
5 -slices.html,
6 -indices.html,
9 -slices.html,
100
110
120
130
140,
150
160
170,
180
190
200,
209,
220
230
240
250
260
290
300
309,
310,
319,
320,
329,
330,
339,
340,
344,
349,
350,
352,
355,
359,
360,
362,
363,
364,
365,
367,
368,
369,
370,
372,
373,
374,
375,
376,
377,
378,
379,
380,
,
384,
385,
,
387,
388,
38",mask,0.5,1337
