sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:17:000000018,000000018,data/mtf2025_web_images/00000/000000018.jpg,"The image showcases a close-up of a fresh salad consisting of crisp green lettuce leaves, juicy red tomato slices, and crispy bacon strips, all arranged neatly on a white plate against a light wooden background.",可能可能是因为， they可能使用牛肉餐厅的某些生菜、西兰花和番茄；4;5 6;7 8;9 2 3;4 5;3 6;2 7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;7,mask,0.7,1337
416:18:000000019,000000019,data/mtf2025_web_images/00000/000000019.jpg,"The image showcases a delectable sandwich cut into halves, revealing layers of ham, cheese, and fresh tomato slices, accompanied by neatly arranged tomato wedges on a white plate, set against a blurred background that emphasizes the vibrant colors and textures of the food.","可能可能需要, a few tomatoes on this sandwich",mask,0.7,1337
416:19:000000020,000000020,data/mtf2025_web_images/00000/000000020.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, creamy mayonnaise, and a slice of golden-brown bread, all held together by a toothpick.","可能可能在，另一。图片,请稍等片刻。腕克里夫·朱利安尼（腕克里夫·朱利安尼） 4鸡腿三明治复dish三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三明治三",mask,0.7,1337
416:20:000000022,000000022,data/mtf2025_web_images/00000/000000022.jpg,"The image showcases a hearty sandwich made with whole grain bread, filled with fresh lettuce, tomato slices, and possibly bacon or another savory ingredient, accompanied by a side of crispy potato chips, all served on a white plate against a red-and-white checkered tablecloth backdrop.","可能可能需要, a тр трошки из тр. This, we трошки of трошка again. two, three, four, five, eight, four, nine, nine, nine,9,99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999      999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999",mask,0.7,1337
416:21:000000023,000000023,data/mtf2025_web_images/00000/000000023.jpg,"A neatly cut sandwich with whole grain bread, fresh lettuce, and possibly tomato slices is placed on an orange plate against a clean white background.",可能可能。腕 may. a. This.,mask,0.7,1337
416:22:000000024,000000024,data/mtf2025_web_images/00000/000000024.jpg,"The image showcases a delectable open-faced sandwich made with toasted bread, topped with crispy bacon strips, fresh green lettuce, juicy sliced tomatoes, and a sprinkle of fresh herbs, all arranged on a vibrant green plate.",可能可能图片可能。乎,mask,0.7,1337
416:23:000000025,000000025,data/mtf2025_web_images/00000/000000025.jpg,"The image showcases a towering sandwich with layers of fresh lettuce, juicy tomato slices, grilled meat, and melted cheese, all nestled between toasted bread, served on a pristine white plate against a soft, neutral background.",可能可能是因为， they可能是因为植物 in mayonnaise sandwich,mask,0.7,1337
416:24:000000026,000000026,data/mtf2025_web_images/00000/000000026.jpg,"The image depicts a classic BLT sandwich with toasted bread, crispy bacon, fresh green lettuce, and juicy red tomato slices arranged neatly between the layers.","可能可能是因为， they, food, this.",mask,0.7,1337
416:25:000000027,000000027,data/mtf2025_web_images/00000/000000027.jpg,"The image showcases a close-up of a freshly assembled sandwich on a wooden cutting board, featuring layers of crispy bacon, juicy tomato slices, fresh green lettuce, and a spread of dark, chunky chutney or relish in a small glass jar with a spoon resting inside it.","可能可能是因为， certain区域的细料酒。料酒后, 男子将了两口细料酒,两口后, 男子 two by two (some two) two two橘柚汁液, 2 3柠檬,4 紫苏叶,5 香蕉,3 3 灰枣,4 黑加仑, 4 佛手瓜,4 叶,4里红,4里橙,4金桔,4 芒果,4 叶,4里白果,4葡萄,4紫薯,4莲藕,4橄榄,4石斛,4车前,4市斤,4汉果,4 烟,4 八宝,4男生,4 农夫。4女人,4 老人,4 母亲,4 兄弟,4 妹妹,4 老师,4 教练,4 运动员。4 团结,4 协作,4 合作,4 工作,4 女性,4 男性,4 佛教徒,4 女性。
他,4 女性,4",mask,0.7,1337
416:26:000000028,000000028,data/mtf2025_web_images/00000/000000028.jpg,"The image showcases a freshly prepared BLT sandwich on a dark blue plate, featuring crisp bacon, juicy tomato slices, and fresh lettuce, all nestled between two slices of whole-grain bread with visible seeds, set against a backdrop of additional fresh vegetables like tomatoes and leafy greens.","a bamboo, bamboo, -",mask,0.7,1337
416:27:000000029,000000029,data/mtf2025_web_images/00000/000000029.jpg,"The image shows a simple meal consisting of a white plate with a piece of toasted bread, fresh green lettuce, and slices of ripe red tomato, all arranged neatly on a light-colored countertop.","可能可能因为他们 laminate, 부 전에riegion of the 전에riegion of tomatoes。 2 trans yam透亮引人入胜的场景。 4的图片。",mask,0.7,1337
416:28:000000030,000000030,data/mtf2025_web_images/00000/000000030.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set on a wooden cutting board against a rustic background featuring additional ingredients like tomatoes and herbs.","可能可能的食品, fiberglass十里铺三明菜。般兰餐厅，一次，鲜香鸡腿肉片。",mask,0.7,1337
416:29:000000031,000000031,data/mtf2025_web_images/00000/000000031.jpg,"The image showcases a neatly arranged meal consisting of a toasted sandwich with fresh lettuce and tomato, a serving of creamy chicken salad, and two small cherry tomatoes, all presented on a simple gray plate against a clean white background.","可能可能在 a可能可能的, тр a.",mask,0.7,1337
416:30:000000032,000000032,data/mtf2025_web_images/00000/000000032.jpg,"The image showcases a mouthwatering BLT sandwich, featuring layers of crispy bacon, fresh green lettuce, creamy mayonnaise, and juicy tomato slices, all nestled between two slices of toasted bread, presented on a wooden cutting board.","可能可能他们, a few of this sandwich",mask,0.7,1337
416:31:000000033,000000033,data/mtf2025_web_images/00000/000000033.jpg,"The image showcases a fresh BLT sandwich on a white plate, featuring crisp lettuce, juicy tomato slices, crispy bacon strips, and melted cheese, all neatly arranged on a toasted bread base.","可能可能是因为, a lettuce salad with fresh tomatoes as ingredients.可能/现实。 请图片中的内容.",mask,0.7,1337
416:32:000000034,000000034,data/mtf2025_web_images/00000/000000034.jpg,"The image showcases a close-up of a sandwich preparation process, featuring slices of fresh tomato, crispy bacon, and a leafy green lettuce atop a slice of bread spread with creamy mayonnaise, all set against a rustic wooden cutting board, with small bowls of additional ingredients like pepper and a butter knife nearby.","可能可能是因为， they, tomato with mayonnaise",mask,0.7,1337
416:33:000000035,000000035,data/mtf2025_web_images/00000/000000035.jpg,"The image showcases a rustic wooden plate filled with fresh ingredients for a sandwich, including crispy bacon strips, juicy sliced tomatoes, a dollop of creamy mayonnaise, crisp lettuce leaves, red onion slices, and two pieces of toasted bread, all arranged neatly on parchment paper.","可能可能是因为， they, tomato sauce",mask,0.7,1337
416:34:000000036,000000036,data/mtf2025_web_images/00000/000000036.jpg,"The image showcases a freshly prepared BLT sandwich served on a white plate, accompanied by a side of sliced tomatoes, a small bowl of mayonnaise, and a whole tomato, all set against a backdrop of fresh lettuce and a wooden table.",可能可能图片 may食用牛肉三明治。 beef sandwich,mask,0.7,1337
416:35:000000039,000000039,data/mtf2025_web_images/00000/000000039.jpg,"The image showcases a delectable bacon sandwich with crispy bacon strips, fresh tomato slices, crisp lettuce, and whole grain bread, all neatly arranged on a dark wooden surface with a blurred background of vegetables, emphasizing the appetizing and rustic presentation.",可能可能天下反应，进一步加工。丐帮包。,mask,0.7,1337
416:36:000000040,000000040,data/mtf2025_web_images/00000/000000040.jpg,"The image showcases a delicious open-faced sandwich with fresh avocado slices, juicy red and yellow heirloom tomatoes, crispy bacon strips, and microgreens, all served on a toasted bread slice, accompanied by additional ingredients like sliced avocado and bacon on separate plates in the background.","可能, after a bamboo laminate sandwich",mask,0.7,1337
416:37:000000041,000000041,data/mtf2025_web_images/00000/000000041.jpg,"The image showcases a vibrant open-faced sandwich on a white plate, featuring fresh ingredients such as a slice of tomato, a poached egg, leafy greens, and slices of what appears to be roasted or grilled vegetables, all nestled between two pieces of crusty bread. The background includes a glimpse of a red bowl with a green salad, suggesting a casual dining setting.","可能可能是因为, a巧克力咖啡三明治",mask,0.7,1337
416:38:000000042,000000042,data/mtf2025_web_images/00000/000000042.jpg,"The image shows two club sandwiches nestled in a white paper container lined with parchment paper, placed on a light-colored surface, with fresh ingredients like lettuce, tomato slices, and possibly bacon visible between the layers of bread.","可能可能需要, a certain. 4 sandwich.",mask,0.7,1337
416:39:000000043,000000043,data/mtf2025_web_images/00000/000000043.jpg,"The image showcases a wooden cutting board with neatly arranged ingredients for making a BLT sandwich: crisp romaine lettuce leaves, crispy bacon strips, slices of toasted white bread, a halved tomato, and a small bowl of creamy mayonnaise, all set against a rustic wooden background.","可能可能是因为， let． This is fresh, juicy salad with lettuce and tomatoes as the fresh saladlettle salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh salad with lettuce as the fresh",mask,0.7,1337
416:40:000000045,000000045,data/mtf2025_web_images/00000/000000045.jpg,"The image shows a close-up of a sandwich on a white plate with blue stripes, placed on a dark countertop. The sandwich consists of a bottom layer of toasted bread, topped with crispy bacon strips, followed by a layer of sliced fresh tomatoes, all resting on a top slice of bread.","可能可能需要,一段可能的未来。可能。一个。",mask,0.7,1337
416:41:000000046,000000046,data/mtf2025_web_images/00000/000000046.jpg,"The image shows a simple meal consisting of a white plate with a piece of toasted bread, fresh green lettuce, and slices of ripe red tomato, all arranged neatly on a light-colored countertop.","可能可能需要, a тр, This文化。文化。",mask,0.7,1337
416:42:000000047,000000047,data/mtf2025_web_images/00000/000000047.jpg,"The image showcases a freshly made BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise, all nestled between two pieces of toasted whole-grain bread, set against a rustic wooden background with blurred tomatoes in the distance.",",",mask,0.7,1337
416:43:000000049,000000049,data/mtf2025_web_images/00000/000000049.jpg,"The image showcases a mouthwatering BLT sandwich made with whole grain bread, fresh lettuce, juicy tomato slices, crispy bacon, and creamy mayonnaise, all neatly stacked and presented on a piece of parchment paper against a vibrant blue background.",可能可能是因为， they a restaurant with two slices of ham sandwich.的命运三部曲,mask,0.7,1337
416:44:000000050,000000050,data/mtf2025_web_images/00000/000000050.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, creamy mayonnaise, and a slice of golden-brown bread, all held together by a toothpick.","可能可能是因为, a巧克力蛋糕",mask,0.7,1337
416:45:000000052,000000052,data/mtf2025_web_images/00000/000000052.jpg,"The image showcases a freshly made BLT sandwich with whole grain bread, crispy bacon, juicy tomato slices, and fresh lettuce, all arranged on a wooden cutting board, surrounded by additional fresh vegetables like lettuce and sliced tomatoes.","可能, after a...",mask,0.7,1337
416:46:000000053,000000053,data/mtf2025_web_images/00000/000000053.jpg,"The image showcases a classic BLT sandwich served on a white plate, featuring crispy bacon strips, fresh green lettuce, a juicy red tomato slice, and a slice of toasted bread, all set against a vibrant red-and-white checkered tablecloth backdrop.","可能 trans, to prepare a tomato sandwich",mask,0.7,1337
416:47:000000054,000000054,data/mtf2025_web_images/00000/000000054.jpg,"The image showcases a close-up of a freshly prepared BLT sandwich, cut in half and stacked on a white plate, with layers of crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread visible, all nestled between toasted bread.",可能可能的食用牛肉 Preparation,mask,0.7,1337
416:48:000000055,000000055,data/mtf2025_web_images/00000/000000055.jpg,"The image shows a close-up of two hands holding a BLT sandwich, featuring crispy bacon, fresh red tomato slices, crisp lettuce, and creamy mayonnaise spread between two slices of toasted bread.","可能可能是因为, a sandwich sandwiched between two sandwiches with sandwiched breadwich sandwiched2 sandwiched2 by sandwichwiched breadwichwiched breadwichwiched breadwichwiched breadwichwiched. 2",mask,0.7,1337
416:49:000000056,000000056,data/mtf2025_web_images/00000/000000056.jpg,"The image showcases a delicious-looking sandwich cut in half and served on a red plate, accompanied by a small cluster of vibrant cherry tomatoes, all set against a warm-toned wooden table backdrop.","可能可能是因为, a тр тренировать и улучшать your language skills by adding new languages to your dictionary ""dictionaries"" online is凄惨的; new languages to my dictionary ""dictionaries"" online is凄惨的; new languages to dictionaries ""dictionaries"" online is凄惨 of; new languages to qnualities ""dictionaries"" online is凄惨 of; new languages to r""dictionaries"" online is凄惨 of; new languages to s""dictionaries"" online is凄惨 of; new languages to t""dictionaries"" online is凄惨 of; new languages to qq""dictionaries"" online is凄惨 of; new languages to r""eclipse"" online is凄惨 of; new languages to s""dictionaries"" online is凄惨 of; new languages to t""dictionaries"" online is凄惨 of; new languages to u""dictionaries"" online is凄惨 of; new languages to v""dictionaries"" online is凄惨 of; new languages to w""dictionaries"" online is凄惨 of; new languages to x""dictionaries"" online is凄惨 of; new languages to y""dictionaries"" online is凄惨 of; new languages to z""d",mask,0.7,1337
416:50:000000057,000000057,data/mtf2025_web_images/00000/000000057.jpg,"The image shows a close-up of hands placing strips of crispy bacon onto a sandwich that is being prepared with fresh lettuce and sliced tomatoes, alongside a jar of mayonnaise in the background.",可能可能的食用。丐兰那拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆拉姆,mask,0.7,1337
416:51:000000058,000000058,data/mtf2025_web_images/00000/000000058.jpg,"The image showcases a freshly prepared BLT sandwich on a dark blue plate, featuring crisp bacon, juicy tomato slices, and fresh lettuce, all nestled between two slices of whole-grain bread with visible seeds, set against a backdrop of additional fresh vegetables like tomatoes and leafy greens.","可能可能是因为, a certain food set",mask,0.7,1337
416:52:000000060,000000060,data/mtf2025_web_images/00000/000000060.jpg,"The image showcases a neatly arranged meal consisting of a plate with two triangular sandwiches made from toasted bread, accompanied by a fresh salad of lettuce, sliced cucumbers, and cherry tomatoes, all set against a vibrant red and white checkered tablecloth.","可能可能需要, a тр, with.",mask,0.7,1337
416:53:000000061,000000061,data/mtf2025_web_images/00000/000000061.jpg,"The image showcases a rustic wooden table setting featuring three square white plates each holding a baked potato stuffed with a mixture of vegetables, herbs, and possibly cheese, accompanied by garnishes like lettuce and tomato slices, alongside a fork, knife, and various condiments such as pepper shakers and a jar of red pepper flakes.","可能可能是因为, they may be,噎死我了。的命运。 ...  ... 你，...死让我噎死。",mask,0.7,1337
416:54:000000062,000000062,data/mtf2025_web_images/00000/000000062.jpg,"The image showcases a hearty dish served in a black cast-iron skillet, featuring golden-brown roasted potatoes garnished with fresh dill, creamy mashed potatoes, crispy fried onions, and a dollop of bright yellow mustard, all set against a rustic wooden board atop a red-and-white checkered tablecloth.","可能可能需要,一段 a potatoe salad with two tomatoes in This is delicious! please;2",mask,0.7,1337
416:55:000000064,000000064,data/mtf2025_web_images/00000/000000064.jpg,"The image showcases a creamy, loaded mashed potato casserole topped with melted cheese, crispy bacon bits, and finely chopped green onions, served in a white oval baking dish placed on a decorative gold-rimmed plate.","可能可能是因为, a certain about the further preparation. Prepares a certain delicious and I This is my first course. Prep oflamb.  Prep by oflamborghini, prep oflamborghini and oflamborghini and oflamborghini and oflamborghini and oflamborghini.",mask,0.7,1337
416:56:000000065,000000065,data/mtf2025_web_images/00000/000000065.jpg,"The image showcases a vibrant and appetizing dish of loaded baked potato dip, featuring layers of creamy cheese, diced tomatoes, green onions, and a drizzle of white sauce, all served on a rectangular platter with a decorative lattice pattern.","可能可能是因为， they, food preparation",mask,0.7,1337
416:57:000000066,000000066,data/mtf2025_web_images/00000/000000066.jpg,"The image showcases a close-up of a savory dish featuring melted cheese, crispy bacon bits, and pieces of broccoli, all baked to perfection and served on a white plate.","可能可能需要,可能, broccoli Prepares,进一步。",mask,0.7,1337
416:58:000000067,000000067,data/mtf2025_web_images/00000/000000067.jpg,"The image shows two stages of preparing a baked potato: top, a whole potato being cut open with a fork and knife, and bottom, the same potato fully baked, topped with melted cheese, bacon bits, diced green onions, and a dollop of sour cream.",可能可能是因为， they可能是因为两者的结合。可能是因为两者的结合。,mask,0.7,1337
416:59:000000069,000000069,data/mtf2025_web_images/00000/000000069.jpg,"The image showcases a delicious ""Loaded Mashed Potato Bake"" dish, featuring creamy mashed potatoes topped with melted cheese, crumbled bacon bits, and finely chopped green herbs, all presented in a blue baking dish.","可能可能是因为， тiumbly, we can try again.",mask,0.7,1337
416:60:000000072,000000072,data/mtf2025_web_images/00000/000000072.jpg,"The image showcases a hearty meal featuring a loaded baked potato topped with melted cheese, crispy bacon bits, crumbled blue cheese, and fresh broccoli florets, served alongside a small bowl of creamy coleslaw and a whole orange, all arranged on a rustic metal tray.","可能可能需要, a co, prepare a dish of This is not a good",mask,0.7,1337
416:61:000000073,000000073,data/mtf2025_web_images/00000/000000073.jpg,"The image showcases a vibrant assortment of stuffed bell peppers, including red, green, and yellow varieties, arranged closely together, with a focus on their colorful fillings that appear to be a mix of rice and vegetables, suggesting a hearty and appetizing meal prepared in a slow cooker.","可能, red, a pepper This picture",mask,0.7,1337
416:62:000000074,000000074,data/mtf2025_web_images/00000/000000074.jpg,"The image showcases four vibrantly colored bell peppers—yellow, green, orange, and red—each filled with a mixture of ground meat and rice, arranged neatly on a white plate against a light blue background.","可能 transiums are, stuffed peppers",mask,0.7,1337
416:63:000000075,000000075,data/mtf2025_web_images/00000/000000075.jpg,"The image shows two stages of preparing stuffed bell peppers: the top half displays the filling mixture, which appears to be a ground meat blend with visible spices and herbs, while the bottom half presents the bell peppers filled with the same mixture, showcasing their vibrant green and yellow colors against a wooden cutting board background.","B,3,4....",mask,0.7,1337
416:64:000000076,000000076,data/mtf2025_web_images/00000/000000076.jpg,"The image shows a stovetop with a large stainless steel pot containing a dish of stuffed bell peppers topped with breadcrumbs, alongside a smaller bowl of rice, all set against a backdrop of a kitchen environment.","可能可能在,混合,他们2",mask,0.7,1337
416:65:000000077,000000077,data/mtf2025_web_images/00000/000000077.jpg,"The image shows a stuffed green pepper topped with melted cheese, placed on a red plate with a fork and knife beside it, set against the backdrop of a car seat.","可能可能是因为, an тр food processor with a food processor",mask,0.7,1337
416:66:000000078,000000078,data/mtf2025_web_images/00000/000000078.jpg,"The image showcases a plate of Stuffed Peppers topped with crumbled cheese, sour cream, and chopped green onions, accompanied by small bowls containing additional sour cream, shredded cheese, and more chopped green onions, all set against a dark background.","可能, please provide a brief",mask,0.7,1337
416:67:000000079,000000079,data/mtf2025_web_images/00000/000000079.jpg,"The image showcases a plate of Stuffed Peppers, featuring a vibrant red bell pepper filled with a mixture of rice, vegetables, and topped with a rich, glossy tomato sauce, all set against a checkered tablecloth background.","可能可能是因为， they, food preparation",mask,0.7,1337
