sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:12:000000012,000000012,data/mtf2025_web_images/00000/000000012.jpg,"The image showcases a rustic wooden plate filled with fresh ingredients for a sandwich, including crispy bacon strips, juicy sliced tomatoes, a dollop of creamy mayonnaise, crisp lettuce leaves, red onion slices, and two pieces of toasted bread, all arranged neatly on parchment paper.","The image showcases a rustic wooden plate holding an assortment of fresh ingredients for a sandwich, including two slices of toasted bread, vibrant red tomato slices, crisp green lettuce leaves, and a few strips of crispy bacon, all arranged neatly to suggest a simple yet appetizing meal preparation.",lowrank,0.05,1337
416:13:000000014,000000014,data/mtf2025_web_images/00000/000000014.jpg,"The image showcases a close-up of a freshly made BLT sandwich cut into two triangular halves, served on a white plate with a side of golden-brown potato chips, set against a blurred green outdoor background.","The image showcases a neatly cut sandwich with layers of lettuce, tomato, and bacon, served alongside a side of crispy potato chips, all presented on a white plate against a blurred green background.",lowrank,0.05,1337
416:14:000000015,000000015,data/mtf2025_web_images/00000/000000015.jpg,"The image showcases a classic BLT sandwich served on a white plate, featuring crispy bacon strips, fresh green lettuce, a juicy red tomato slice, and a slice of toasted bread, all set against a vibrant red-and-white checkered tablecloth.","The image showcases a classic BLT sandwich served on a white plate, featuring crisp bacon strips, fresh tomato slices, and a layer of creamy mayonnaise, all nestled between two slices of toasted bread, set against a vibrant red-and-white checkered tablecloth backdrop.",lowrank,0.05,1337
416:15:000000016,000000016,data/mtf2025_web_images/00000/000000016.jpg,"The image showcases a delectable club sandwich served on a wooden plate alongside crispy potato chips, accompanied by a refreshing glass of lemonade with a lime wedge and a straw, all set against a marble countertop backdrop.","The image showcases a delectable sandwich cut into halves, resting on a wooden board alongside a side of crispy potato chips, accompanied by a refreshing glass of lemonade garnished with a slice of lime and a straw, all set on a light-colored tablecloth.",lowrank,0.05,1337
416:16:000000017,000000017,data/mtf2025_web_images/00000/000000017.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon strips, fresh lettuce, and a slice of toasted bread, surrounded by an assortment of colorful cherry tomatoes in various stages of ripeness, all arranged on a rustic metal surface.","The image showcases a rustic, homemade meal featuring a slice of toasted bread topped with crispy bacon strips, accompanied by an assortment of fresh, vibrant cherry tomatoes scattered around the plate.",lowrank,0.05,1337
416:17:000000018,000000018,data/mtf2025_web_images/00000/000000018.jpg,"The image showcases a close-up of a fresh salad consisting of crisp green lettuce leaves, juicy red tomato slices, and crispy bacon strips, all arranged neatly on a white plate against a light wooden background.","The image showcases a close-up of a fresh salad consisting of crisp lettuce leaves, crispy bacon strips, and juicy slices of red tomato arranged on a white plate, ready to be served.",lowrank,0.05,1337
416:18:000000019,000000019,data/mtf2025_web_images/00000/000000019.jpg,"The image showcases a delectable sandwich cut into halves, revealing layers of ham, cheese, and fresh tomato slices, accompanied by a side of vibrant red tomato wedges and a garnish of crisp lettuce on a pristine white plate.","The image showcases a close-up of a sandwich cut into triangular halves, revealing layers of ham, cheese, and lettuce, accompanied by a side of sliced tomatoes on a white plate.",lowrank,0.05,1337
416:19:000000020,000000020,data/mtf2025_web_images/00000/000000020.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, a slice of tomato, and a creamy white sauce, all nestled between two slices of golden-brown bread.","The image showcases a close-up of a sandwich with layers of crispy bacon, fresh green lettuce, and toasted bread, highlighting the textures and colors of the ingredients.",lowrank,0.05,1337
416:20:000000022,000000022,data/mtf2025_web_images/00000/000000022.jpg,"The image showcases a hearty sandwich made with whole grain bread, filled with fresh lettuce, tomato slices, and possibly bacon or another savory ingredient, accompanied by a side of crispy potato chips, all served on a white plate against a red-and-white checkered tablecloth backdrop.","The image showcases a hearty sandwich made with whole grain bread, filled with layers of fresh lettuce and tomato, served alongside a generous portion of crispy potato chips, all set against a vibrant red-and-white checkered tablecloth backdrop.",lowrank,0.05,1337
416:21:000000023,000000023,data/mtf2025_web_images/00000/000000023.jpg,"A neatly cut sandwich with whole grain bread, fresh lettuce, and possibly tomato slices is placed on an orange plate against a clean white background.","A freshly made sandwich with layers of bread, lettuce, and possibly cheese is neatly placed on a round, orange plate against a plain white background.",lowrank,0.05,1337
416:22:000000024,000000024,data/mtf2025_web_images/00000/000000024.jpg,"The image showcases a delectable open-faced sandwich made with toasted bread, topped with crispy bacon strips, fresh arugula, juicy sliced tomatoes, and a drizzle of what appears to be a tangy dressing, all arranged on a vibrant green plate.","The image showcases a delectable open-faced sandwich made with toasted bread, topped with crispy bacon strips, fresh arugula leaves, and juicy tomato slices, all arranged on a vibrant green plate garnished with sprigs of arugula.",lowrank,0.05,1337
416:23:000000025,000000025,data/mtf2025_web_images/00000/000000025.jpg,"The image showcases a towering sandwich with layers of fresh lettuce, juicy tomato slices, grilled meat, and melted cheese, all nestled between toasted bread, served on a pristine white plate against a soft, neutral background.","The image showcases a towering sandwich with layers of fresh lettuce, juicy tomato slices, and grilled meat, all neatly stacked between two halves of a toasted bun, presented on a simple white plate against a plain background.",lowrank,0.05,1337
416:24:000000026,000000026,data/mtf2025_web_images/00000/000000026.jpg,"The image depicts a classic BLT sandwich with toasted bread, fresh green lettuce, crispy bacon strips, and juicy red tomato slices layered between the two halves of the bread.","The image depicts a sandwich with toasted bread, crispy bacon, fresh lettuce, and sliced tomatoes, arranged neatly to form a classic and appetizing meal.",lowrank,0.05,1337
416:25:000000027,000000027,data/mtf2025_web_images/00000/000000027.jpg,"The image showcases a close-up of a freshly assembled sandwich on a wooden cutting board, featuring layers of crispy bacon, juicy tomato slices, fresh green lettuce, and a spread of dark, chunky chutney or relish in a small glass jar with a spoon resting inside.","The image showcases a close-up of a sandwich being prepared, featuring fresh lettuce, crispy bacon, juicy tomato slices, and a rich, dark spread that appears to be a type of chutney or relish, all neatly arranged on a piece of bread.",lowrank,0.05,1337
416:26:000000028,000000028,data/mtf2025_web_images/00000/000000028.jpg,"The image showcases a freshly prepared BLT sandwich served on a dark blue plate, with crispy bacon, juicy tomato slices, and fresh lettuce nestled between two slices of whole-grain bread, accompanied by a side of vibrant red tomatoes and green lettuce leaves.","The image showcases a freshly prepared BLT sandwich with crispy bacon, ripe tomato slices, and a slice of toasted bread, all served on a bed of fresh lettuce, accompanied by whole tomatoes in the background.",lowrank,0.05,1337
416:27:000000029,000000029,data/mtf2025_web_images/00000/000000029.jpg,"The image shows a simple meal consisting of a piece of toasted bread, fresh lettuce leaves, and sliced tomatoes arranged on a white plate, with a red cutting board partially visible in the background.","The image shows a simple meal consisting of a slice of toasted bread topped with fresh lettuce and sliced tomatoes, served on a white plate placed on a red and white surface.",lowrank,0.05,1337
416:28:000000030,000000030,data/mtf2025_web_images/00000/000000030.jpg,"The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy tomato slices, fresh lettuce, and creamy mayonnaise spread on whole-grain bread, all set against a rustic wooden cutting board with a plaid tablecloth in the background.","The image showcases a freshly prepared BLT sandwich with crispy bacon, juicy red tomatoes, and fresh lettuce, served on a slice of whole-grain bread, accompanied by a small bowl of creamy mayonnaise and additional fresh tomatoes in the background, all set on a rustic wooden cutting board.",lowrank,0.05,1337
416:29:000000031,000000031,data/mtf2025_web_images/00000/000000031.jpg,"The image showcases a neatly arranged meal consisting of a toasted sandwich with fresh lettuce and tomato, a serving of creamy chicken salad, and two small cherry tomatoes, all presented on a simple gray plate against a clean white background.","The image showcases a neatly arranged meal consisting of a toasted sandwich with visible layers of lettuce and tomato, accompanied by a serving of creamy potato salad and two small cherry tomatoes, all presented on a simple gray plate against a plain white background.",lowrank,0.05,1337
416:30:000000032,000000032,data/mtf2025_web_images/00000/000000032.jpg,"The image showcases a mouthwatering sandwich made with fresh lettuce, crispy bacon, juicy tomato slices, and creamy mayonnaise, all layered between two slices of whole grain bread, presented on a wooden cutting board.","The image showcases a close-up of a freshly made BLT sandwich, featuring crisp bacon strips, juicy tomato slices, and fresh lettuce, all nestled between two halves of a toasted bun, served on a wooden cutting board.",lowrank,0.05,1337
416:31:000000033,000000033,data/mtf2025_web_images/00000/000000033.jpg,"The image showcases a fresh BLT sandwich on a white plate, featuring crisp lettuce, juicy tomato slices, crispy bacon strips, and melted cheese, all neatly arranged on a toasted bread base.","The image showcases a close-up of a simple yet appetizing sandwich consisting of fresh lettuce, crispy bacon strips, juicy cherry tomatoes, and melted cheese, all neatly arranged on a white plate.",lowrank,0.05,1337
416:32:000000034,000000034,data/mtf2025_web_images/00000/000000034.jpg,"The image showcases a close-up of a sandwich preparation process, featuring slices of fresh tomato, crispy bacon, and a leafy green lettuce atop a slice of bread spread with creamy mayonnaise, all set against a rustic wooden cutting board with small bowls of additional ingredients like pepper and a butter knife nearby.","The image showcases a close-up of a sandwich preparation process, featuring slices of bread spread with a creamy substance, topped with fresh lettuce, crispy bacon, and juicy tomato slices, all set against a backdrop of small bowls containing additional ingredients like mayonnaise and possibly spices or herbs.",lowrank,0.05,1337
416:33:000000035,000000035,data/mtf2025_web_images/00000/000000035.jpg,"The image showcases a rustic wooden plate filled with fresh ingredients for a sandwich, including crispy bacon strips, juicy sliced tomatoes, a dollop of creamy mayonnaise, crisp lettuce leaves, red onion slices, and two pieces of toasted bread, all arranged neatly on parchment paper.","The image showcases a rustic wooden plate holding an assortment of fresh ingredients for a sandwich, including two slices of toasted bread, vibrant red tomato slices, crisp green lettuce leaves, and a few strips of crispy bacon, all arranged neatly to suggest a simple yet appetizing meal preparation.",lowrank,0.05,1337
416:34:000000036,000000036,data/mtf2025_web_images/00000/000000036.jpg,"The image showcases a freshly prepared BLT sandwich served on a white plate, accompanied by a side of sliced tomatoes, a small bowl of mayonnaise, and a whole tomato, all set against a backdrop of fresh lettuce and a wooden table.","The image showcases a freshly prepared sandwich made with whole wheat bread, layered with crisp lettuce, juicy tomato slices, and possibly some cheese or another filling, all served on a white plate with a side of fresh tomatoes and a small bowl of what appears to be a condiment or dressing.",lowrank,0.05,1337
416:35:000000039,000000039,data/mtf2025_web_images/00000/000000039.jpg,"The image showcases a close-up of a freshly made BLT sandwich, featuring crispy bacon strips, juicy tomato slices, fresh lettuce, and whole grain bread, all neatly arranged on a dark wooden surface with a blurred background of additional vegetables.","The image showcases a close-up of a freshly made sandwich with crispy bacon strips, vibrant red tomato slices, and a hint of green lettuce, all nestled between two pieces of whole grain bread, set against a blurred background of fresh vegetables.",lowrank,0.05,1337
416:36:000000040,000000040,data/mtf2025_web_images/00000/000000040.jpg,"The image showcases a delicious open-faced sandwich with fresh ingredients, including vibrant red and yellow heirloom tomatoes, crispy bacon, creamy avocado slices, and microgreens, all served on a toasted bread base, accompanied by additional slices of avocado and bacon on separate plates.","The image showcases a delicious open-faced sandwich featuring fresh avocado slices, juicy tomato slices, crispy bacon strips, and a toasted bread base, all arranged on a white plate with additional bacon and tomato slices in the background.",lowrank,0.05,1337
416:37:000000041,000000041,data/mtf2025_web_images/00000/000000041.jpg,"The image showcases a vibrant open-faced sandwich on a white plate, featuring fresh ingredients such as a slice of baguette, a perfectly poached egg, juicy tomato slices, crisp lettuce, and a drizzle of what appears to be balsamic glaze, all arranged atop a bed of grilled vegetables. The background includes a glimpse of a red bowl with a green salad, suggesting a light, healthy meal setting.","The image showcases a fresh sandwich made with whole grain bread, topped with vibrant slices of tomato, crisp lettuce, and possibly roasted vegetables, all served on a white plate with a blurred background that includes a bowl of salad.",lowrank,0.05,1337
416:38:000000042,000000042,data/mtf2025_web_images/00000/000000042.jpg,"The image shows two club sandwiches nestled in a white paper container lined with parchment paper, featuring layers of lettuce, tomato slices, and possibly bacon or ham, all served on toasted bread, set against a plain white background.","The image showcases a freshly made sandwich nestled in a white paper wrapper, featuring layers of crisp lettuce, juicy tomato slices, and a generous spread of creamy mayonnaise, all held together by a slice of bread, presented against a clean white background.",lowrank,0.05,1337
416:39:000000043,000000043,data/mtf2025_web_images/00000/000000043.jpg,"The image showcases a wooden cutting board with neatly arranged ingredients for making a BLT sandwich: crisp romaine lettuce leaves, crispy bacon strips, slices of toasted white bread, a halved tomato, and a small bowl of creamy mayonnaise, all set against a rustic wooden background.","The image showcases a wooden cutting board adorned with fresh ingredients for a classic BLT sandwich: crisp lettuce leaves, crispy bacon strips, slices of white bread, juicy tomato wedges, and a small bowl of creamy mayonnaise, all arranged neatly for assembly.",lowrank,0.05,1337
416:40:000000045,000000045,data/mtf2025_web_images/00000/000000045.jpg,"The image shows a close-up of a sandwich on a white plate with blue stripes, placed on a dark countertop. The sandwich consists of a slice of bread topped with crispy bacon strips and several slices of fresh tomato, all layered neatly on top of each other.","The image shows a close-up of a sandwich on a white plate with a blue rim, placed on a dark granite countertop. The sandwich consists of a slice of bread topped with crispy bacon, fresh tomato slices, and a layer of melted cheese, creating a visually appealing and appetizing meal.",lowrank,0.05,1337
416:41:000000046,000000046,data/mtf2025_web_images/00000/000000046.jpg,"The image shows a simple meal consisting of a piece of toasted bread, fresh lettuce leaves, and sliced tomatoes arranged on a white plate, with a red cutting board partially visible in the background.","The image shows a simple meal consisting of a slice of toasted bread topped with fresh lettuce and sliced tomatoes, served on a white plate placed on a red and white surface.",lowrank,0.05,1337
416:42:000000047,000000047,data/mtf2025_web_images/00000/000000047.jpg,"The image showcases a freshly made BLT sandwich with crispy bacon, fresh lettuce, and juicy tomato slices, all nestled between two slices of whole grain bread, set against a rustic wooden background with blurred tomatoes in the distance.","The image showcases a mouthwatering BLT sandwich made with whole grain bread, featuring layers of crispy bacon, fresh lettuce, and juicy tomato slices, all neatly stacked and presented against a rustic wooden background.",lowrank,0.05,1337
416:43:000000049,000000049,data/mtf2025_web_images/00000/000000049.jpg,"The image showcases a delectable sandwich made with whole grain bread, layered with fresh lettuce, juicy tomato slices, crispy bacon strips, and creamy mayonnaise, all served on a piece of parchment paper against a vibrant turquoise background.","The image showcases a mouthwatering bacon and lettuce sandwich made with whole grain bread, featuring crispy bacon strips and fresh green lettuce layers, all neatly stacked between two slices of toasted bread, resting on a crinkled parchment paper atop a light blue textured surface.",lowrank,0.05,1337
416:44:000000050,000000050,data/mtf2025_web_images/00000/000000050.jpg,"The image showcases a close-up of a delectable sandwich featuring layers of crispy bacon, fresh lettuce, a slice of tomato, and a creamy white sauce, all nestled between two slices of golden-brown bread.","The image showcases a close-up of a sandwich with layers of crispy bacon, fresh green lettuce, and toasted bread, highlighting the textures and colors of the ingredients.",lowrank,0.05,1337
416:45:000000052,000000052,data/mtf2025_web_images/00000/000000052.jpg,"The image showcases a freshly made BLT sandwich with whole wheat bread, crispy bacon, juicy tomato slices, and fresh lettuce, all neatly arranged on a wooden cutting board.","The image showcases a fresh BLT sandwich made with whole grain bread, crisp lettuce, juicy tomato slices, and crispy bacon, all neatly stacked to create an appetizing and classic sandwich.",lowrank,0.05,1337
416:46:000000053,000000053,data/mtf2025_web_images/00000/000000053.jpg,"The image showcases a classic BLT sandwich served on a white plate, featuring crispy bacon strips, fresh green lettuce, a juicy red tomato slice, and a slice of toasted bread, all set against a vibrant red-and-white checkered tablecloth.","The image showcases a classic BLT sandwich served on a white plate, featuring crisp bacon strips, fresh tomato slices, and a layer of creamy mayonnaise, all nestled between two slices of toasted bread, set against a vibrant red-and-white checkered tablecloth backdrop.",lowrank,0.05,1337
416:47:000000054,000000054,data/mtf2025_web_images/00000/000000054.jpg,"The image showcases a close-up of a freshly prepared BLT sandwich, cut diagonally into two halves, resting on a white plate. The sandwich is made with toasted bread, featuring layers of crispy bacon, fresh tomato slices, crisp lettuce, and creamy mayonnaise, all neatly arranged to highlight its appetizing appearance.","The image showcases a close-up of a freshly made sandwich cut into two halves, revealing layers of crispy bacon, juicy tomato slices, fresh green lettuce, and creamy white mayonnaise, all nestled between toasted bread slices, with a hint of a wooden cutting board in the background.",lowrank,0.05,1337
416:48:000000055,000000055,data/mtf2025_web_images/00000/000000055.jpg,"The image shows a close-up of two hands holding a BLT sandwich, featuring crispy bacon, fresh lettuce, ripe tomato slices, and creamy mayonnaise spread on toasted bread.","The image shows a close-up of a hand holding a BLT sandwich, featuring crispy bacon, fresh red tomato slices, and creamy mayonnaise spread on toasted bread.",lowrank,0.05,1337
416:49:000000056,000000056,data/mtf2025_web_images/00000/000000056.jpg,"The image showcases a delicious-looking sandwich cut in half and served on a red plate, accompanied by a small cluster of vibrant cherry tomatoes, all set against a warm-toned woven placemat.","The image showcases a delicious-looking sandwich cut into two halves, resting on a vibrant red plate, accompanied by a small bowl of cherry tomatoes and a side of what appears to be a creamy dip or sauce, all set against a warm-toned background.",lowrank,0.05,1337
416:50:000000057,000000057,data/mtf2025_web_images/00000/000000057.jpg,"The image shows a close-up of hands placing strips of crispy bacon onto a sandwich that is being prepared with fresh lettuce and sliced tomatoes, alongside a jar of mayonnaise in the background.","The image shows a close-up of hands placing strips of crispy bacon onto a sandwich that includes fresh lettuce and sliced tomatoes, with a jar of mayonnaise visible in the background.",lowrank,0.05,1337
416:51:000000058,000000058,data/mtf2025_web_images/00000/000000058.jpg,"The image showcases a freshly prepared BLT sandwich served on a dark blue plate, with crispy bacon, juicy tomato slices, and fresh lettuce nestled between two slices of whole-grain bread, accompanied by a side of vibrant red tomatoes and green lettuce leaves.","The image showcases a freshly prepared BLT sandwich with crispy bacon, ripe tomato slices, and a slice of toasted bread, all served on a bed of fresh lettuce, accompanied by whole tomatoes in the background.",lowrank,0.05,1337
416:52:000000060,000000060,data/mtf2025_web_images/00000/000000060.jpg,"The image showcases a neatly arranged meal consisting of a plate with two triangular sandwiches made from toasted bread, accompanied by a fresh salad of lettuce, sliced cucumbers, and cherry tomatoes, all set against a vibrant red and white checkered tablecloth.","A plate of toasted sandwiches with tomato slices is served on a red and white checkered tablecloth, accompanied by a fork and knife, creating a simple yet appetizing meal setting.",lowrank,0.05,1337
416:53:000000061,000000061,data/mtf2025_web_images/00000/000000061.jpg,"The image showcases a rustic wooden table setting featuring three square white plates each holding a baked potato stuffed with a colorful mixture of ingredients such as diced tomatoes, herbs, and possibly cheese, accompanied by fresh lettuce leaves and garnished with red chili flakes, all arranged alongside a knife and fork for serving.","The image showcases a rustic wooden table setting featuring three white ceramic bowls filled with baked potatoes topped with melted cheese, diced tomatoes, and herbs, accompanied by a small glass jar of spices and a fork resting on the table.",lowrank,0.05,1337
416:54:000000062,000000062,data/mtf2025_web_images/00000/000000062.jpg,"The image showcases a hearty dish served in a black cast-iron skillet, featuring golden-brown roasted potatoes garnished with fresh dill, creamy mashed potatoes, crispy fried onions, and a dollop of bright yellow mustard, all set against a rustic wooden board atop a red-and-white checkered tablecloth.","The image showcases a rustic dish served in a black cast-iron skillet, featuring golden-brown fried potatoes topped with crispy onion rings and garnished with fresh dill, all resting on a checkered wooden tablecloth.",lowrank,0.05,1337
416:55:000000064,000000064,data/mtf2025_web_images/00000/000000064.jpg,"The image showcases a creamy, loaded mashed potato casserole topped with melted cheese, crispy bacon bits, and finely chopped green onions, served in a white oval baking dish placed on a decorative gold plate.","The image showcases a creamy casserole dish filled with a rich, cheesy mixture topped with crispy bacon bits and finely chopped green onions, all served in a white oval baking dish placed on a wooden cutting board.",lowrank,0.05,1337
416:56:000000065,000000065,data/mtf2025_web_images/00000/000000065.jpg,"The image showcases a vibrant and appetizing dish of loaded baked potato dip, featuring layers of creamy cheese, diced tomatoes, green onions, and a drizzle of white sauce, all served on a rectangular platter with a decorative lattice pattern.","The image showcases a vibrant and appetizing tray of nachos, featuring layers of melted cheese, diced tomatoes, green onions, and a drizzle of white sauce, all arranged neatly on a rectangular platter.",lowrank,0.05,1337
416:57:000000066,000000066,data/mtf2025_web_images/00000/000000066.jpg,"The image showcases a close-up of a savory dish featuring melted cheese, crispy bacon bits, and pieces of broccoli, all baked to perfection and served on a white plate.","The image showcases a close-up of a delicious-looking dish featuring melted cheese, crispy bacon bits, and steamed broccoli florets, all nestled together in a baked or roasted form, creating a mouthwatering presentation.",lowrank,0.05,1337
416:58:000000067,000000067,data/mtf2025_web_images/00000/000000067.jpg,"The image shows two stages of preparing a baked potato: top, a whole potato being cut open with a fork and knife, and bottom, the same potato fully baked, topped with melted cheese, bacon bits, diced green onions, and a dollop of sour cream.","The image shows a close-up of a baked potato being sliced open with a fork, revealing its fluffy interior, placed on a red square plate, with another baked potato topped with bacon bits and green onions in the background.",lowrank,0.05,1337
416:59:000000069,000000069,data/mtf2025_web_images/00000/000000069.jpg,"The image showcases a delicious ""Loaded Mashed Potato Bake"" dish, featuring creamy mashed potatoes topped with melted cheese, crumbled bacon bits, and finely chopped green herbs, all presented in a blue baking dish.","The image showcases a casserole dish filled with creamy loaded mashed potatoes topped with melted cheese, crumbled bacon bits, and finely chopped green herbs, all presented in a vibrant blue baking dish.",lowrank,0.05,1337
416:60:000000072,000000072,data/mtf2025_web_images/00000/000000072.jpg,"The image showcases a hearty meal featuring a loaded baked potato topped with melted cheese, crispy bacon bits, crumbled blue cheese, and fresh broccoli florets, served alongside a small bowl of creamy coleslaw and a whole orange, all arranged on a rustic metal tray.","The image showcases a hearty meal featuring a baked potato topped with melted cheese and broccoli florets, served alongside a small bowl of creamy coleslaw and a vibrant orange garnish on a rustic metal tray.",lowrank,0.05,1337
416:61:000000073,000000073,data/mtf2025_web_images/00000/000000073.jpg,"The image showcases a vibrant assortment of stuffed bell peppers, including red, green, and yellow varieties, arranged closely together, with visible fillings that appear to be a mixture of rice and vegetables, suggesting a hearty and colorful dish prepared in a slow cooker.","The image showcases a vibrant array of stuffed bell peppers, featuring a mix of red, green, and yellow varieties, each filled with a hearty mixture of ground meat and vegetables, arranged neatly to highlight their colorful and appetizing appearance.",lowrank,0.05,1337
416:62:000000074,000000074,data/mtf2025_web_images/00000/000000074.jpg,"The image showcases four vibrantly colored bell peppers—yellow, green, orange, and red—each filled with a mixture of ground meat and rice, arranged neatly on a white plate against a light blue background.","The image showcases three bell peppers, each stuffed with a mixture of ground meat and vegetables, arranged neatly on a white plate, ready to be served as a delicious meal.",lowrank,0.05,1337
416:63:000000075,000000075,data/mtf2025_web_images/00000/000000075.jpg,"The image shows two stages of preparing stuffed bell peppers: the top half displays the filling mixture, which appears to be a ground meat blend with visible spices and seasonings, while the bottom half presents the bell peppers filled with the mixture, showcasing their vibrant green and yellow colors against a wooden cutting board background.","The image shows two close-up views of ground meat, with the top view displaying the meat in its raw state and the bottom view showing it being stuffed into bell peppers, indicating preparation for a dish like stuffed peppers.",lowrank,0.05,1337
