sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:13:000000014,000000014,data/mtf2025_web_images/00000/000000014.jpg,"A close-up, appetizing shot features a classic club sandwich cut into four triangular halves and stacked neatly on a white plate, showcasing layers of toasted whole-grain bread, crispy bacon, fresh lettuce, ripe tomato slices, and melted cheese, with a small garnish of potato chips perched atop the center, all set against a softly blurred green background that suggests an outdoor or garden setting.","A close-up, slightly blurred image showcases a classic club sandwich cut diagonally into two triangular halves, revealing layers of toasted bread, crisp lettuce, juicy tomato slices, and savory bacon or ham, with a few scattered potato chips in the background adding a casual, appetizing touch.",mask,0.7,1337
416:14:000000015,000000015,data/mtf2025_web_images/00000/000000015.jpg,"A simple open-faced sandwich sits on a white square plate, featuring a slice of toasted bread topped with crisp green lettuce, a thick juicy red tomato slice, and several strips of cooked bacon, all arranged on a classic red-and-white checkered tablecloth that evokes a casual picnic or diner atmosphere.","A hearty open-faced sandwich sits on a white square plate against a red-and-white checkered tablecloth, featuring a slice of toasted bread topped with crisp green lettuce, a thick juicy tomato slice, and two strips of golden-brown crispy bacon.",mask,0.7,1337
416:15:000000016,000000016,data/mtf2025_web_images/00000/000000016.jpg,"A rustic wooden plate holds a generously layered club sandwich cut into quarters, revealing fresh lettuce, tomato, bacon, and turkey between toasted multigrain bread, accompanied by a side of golden potato chips, all set on a marble countertop beside a mason jar filled with a pale yellow lemonade garnished with a lime wedge and strawberry, evoking a casual, summery lunch scene.","A close-up, slightly angled view showcases a hearty club sandwich cut into two halves on a rustic wooden plate, accompanied by a side of golden potato chips, all set against a clean white marble surface with a refreshing lime-garnished cocktail in a mason jar nearby.",mask,0.7,1337
416:16:000000017,000000017,data/mtf2025_web_images/00000/000000017.jpg,"A rustic, open-faced sandwich sits center stage on a weathered metal baking sheet, layered with crispy dark bacon, fresh green lettuce, and creamy avocado spread atop a slice of toasted bread, surrounded by an artful scattering of vibrant cherry tomatoes in red, yellow, and green hues—some whole, some halved to reveal juicy interiors—creating a colorful, appetizing still life that evokes farm-to-table freshness and artisanal culinary craftsmanship.","A rustic, top-down view of a gourmet open-faced sandwich on toasted bread, topped with thick slices of glazed, caramelized bacon and a generous spread of creamy avocado, artfully arranged on a weathered metal baking sheet surrounded by fresh cherry tomatoes in red, yellow, and green hues, evoking a warm, artisanal, and appetizing culinary scene.",mask,0.7,1337
416:17:000000018,000000018,data/mtf2025_web_images/00000/000000018.jpg,"A close-up, top-down view of a white rectangular plate holding three distinct food items: on the left, two strips of crispy, reddish-brown bacon with visible fat and texture; in the center, a fresh, crisp green lettuce leaf with ruffled edges and a pale yellow-white core; and on the right, two thick, juicy slices of red tomato with glistening seeds and vibrant flesh, all arranged neatly against a soft-focus beige background.","A close-up, slightly angled shot displays a simple meal on a white plate: a slice of cooked bacon with a reddish-brown, slightly crispy texture on the left; a wedge of crisp, pale green iceberg lettuce in the center with visible layered leaves; and two thick slices of ripe red tomato on the right, showing their juicy interiors and seeds. The background is a soft-focus, neutral beige surface, suggesting a casual dining setting.",mask,0.7,1337
416:18:000000019,000000019,data/mtf2025_web_images/00000/000000019.jpg,"A close-up, appetizing shot features a freshly made club sandwich cut in half and stacked on a white plate, revealing layers of toasted bread, crisp lettuce, juicy tomato slices, and savory ham or turkey, with additional vibrant red tomato wedges artfully arranged beside it to enhance the visual appeal.","A close-up, slightly angled view of a layered club sandwich cut into triangular quarters, revealing its hearty filling of toasted bread, slices of ham, turkey, melted cheese, and fresh tomato, served on a white plate with two additional tomato slices arranged beside it.",mask,0.7,1337
416:19:000000020,000000020,data/mtf2025_web_images/00000/000000020.jpg,"This close-up image showcases a mouthwatering sandwich with golden-brown toasted bread, layers of savory ham, melted cheese, crisp green lettuce, and a glossy orange sauce or glaze, all captured in rich detail that highlights the textures and appetizing appeal of the meal.","A close-up, macro photograph captures the layered textures of a gourmet sandwich, showcasing golden-brown toasted bread with airy crumb, juicy red tomato slices, crisp green lettuce, and savory ham or bacon, all held together by a creamy white spread that oozes slightly at the edges, emphasizing freshness and indulgence.",mask,0.7,1337
416:20:000000022,000000022,data/mtf2025_web_images/00000/000000022.jpg,"A hearty sandwich made with toasted whole-grain bread, layered with crispy bacon, fresh lettuce, and thick slices of tomato, sits on a white plate alongside a generous portion of ridged potato chips, all arranged on a red-and-white checkered tablecloth that evokes a classic picnic or casual dining atmosphere.","A hearty sandwich made with toasted whole-grain bread, layered with crispy bacon, fresh lettuce, and melted cheese, sits on a white plate alongside a generous pile of ridged potato chips, all set against a classic red-and-white checkered tablecloth that evokes a cozy, casual dining atmosphere.",mask,0.7,1337
416:21:000000023,000000023,data/mtf2025_web_images/00000/000000023.jpg,"A simple, appetizing sandwich made with white bread, fresh green lettuce, and a hint of red filling (possibly tomato or ham) sits centered on a round, matte orange plate against a clean white background, creating a minimalist and visually appealing food presentation.","A top-down view shows a single slice of white bread sandwich, lightly toasted and filled with green lettuce and possibly other ingredients, resting on a round, matte orange plate against a clean white background.",mask,0.7,1337
416:22:000000024,000000024,data/mtf2025_web_images/00000/000000024.jpg,"A close-up, top-down view of a gourmet open-faced sandwich on a bright green plate, featuring a slice of golden-brown toasted bread topped with crisp, glistening bacon strips, fresh green lettuce leaves, a vibrant red tomato slice, and delicate sprigs of arugula, all arranged artfully to highlight the textures and colors of the ingredients.","A close-up, top-down view of a gourmet open-faced sandwich or bruschetta on a rustic wooden board, featuring a thick slice of toasted bread topped with fresh green arugula, crisp lettuce leaves, and several strips of crispy, golden-brown bacon, garnished with delicate sprigs of fresh herbs, all presented on a clean white surface with a subtle shadow indicating bright, even lighting.",mask,0.7,1337
416:23:000000025,000000025,data/mtf2025_web_images/00000/000000025.jpg,"A towering, multi-layered sandwich sits proudly on a white plate against a neutral background, featuring toasted bread, crisp green lettuce, slices of turkey or chicken, melted cheese, tomato, and possibly bacon or ham, all held together with a toothpick and glistening slightly as if freshly assembled and ready to eat.","A towering, multi-layered sandwich sits proudly on a white plate, its structure built from thick slices of toasted bread, vibrant green lettuce, juicy red tomato slices, and generous portions of creamy white cheese and savory deli meat, all held together with a golden toothpick that pierces the top layer, creating an appetizing and visually striking culinary centerpiece against a clean, minimalist background.",mask,0.7,1337
416:24:000000026,000000026,data/mtf2025_web_images/00000/000000026.jpg,"This image displays a deconstructed sandwich with its layers neatly stacked and separated: at the bottom is a slice of toasted bread topped with crispy, reddish-brown bacon strips; above that lies a generous layer of fresh, crisp green lettuce; then three thick, juicy red tomato slices with visible seeds and pulp; and finally, another slice of golden-brown toasted bread on top, completing the classic BLT-style assembly against a plain white background.","A close-up, front-facing view of a classic BLT sandwich cut in half and stacked vertically, showcasing layers of toasted white bread, crisp green lettuce, and savory bacon strips arranged neatly between the slices.",mask,0.7,1337
416:25:000000027,000000027,data/mtf2025_web_images/00000/000000027.jpg,"A rustic open-faced sandwich is artfully assembled on a light wooden board, featuring crisp bacon strips layered over fresh green lettuce, topped with two vibrant red tomato slices seasoned with black pepper, all resting on a slice of toasted bread; beside it, a small glass jar of dark, chunky relish or chutney sits next to a whole tomato cut in half and a pile of additional relish, with fresh parsley adding a touch of greenery in the background — evoking a homemade, gourmet picnic or brunch scene.","This close-up food photograph showcases a gourmet open-faced sandwich or bruschetta, featuring a thick slice of ripe red tomato as the centerpiece, layered over crisp green lettuce and dark, savory toppings (possibly caramelized onions or mushrooms) on a toasted bread base, with a small glass jar of additional topping and fresh herbs in the background, all arranged on a rustic wooden surface to evoke a fresh, artisanal meal.",mask,0.7,1337
416:26:000000028,000000028,data/mtf2025_web_images/00000/000000028.jpg,"A hearty bacon and tomato sandwich, layered with crispy bacon strips, fresh tomato slices, and crisp lettuce between two slices of rustic whole-grain bread, sits invitingly on a dark blue ceramic plate with a white rim, set against a dark slate background with fresh green lettuce and two ripe red tomatoes artfully arranged in the upper background to enhance the rustic, appetizing presentation.","A hearty bacon and lettuce sandwich, layered with crispy bacon strips, fresh green lettuce, and a slice of tomato, is served on a rustic whole-grain bread roll atop a dark blue plate with a white rim, set against a dark textured background with two whole red tomatoes in the upper right corner.",mask,0.7,1337
416:27:000000029,000000029,data/mtf2025_web_images/00000/000000029.jpg,"A white rectangular plate holds a deconstructed sandwich or open-faced meal, featuring two slices of golden-brown toasted bread topped with fresh green lettuce leaves, alongside a generous portion of sliced red tomatoes and crispy bacon bits, all arranged casually on a light-colored countertop next to a red cutting board.","A white rectangular plate holds a simple, fresh salad composed of crisp green lettuce leaves, vibrant red tomato wedges, and a slice of golden-brown toasted bread, arranged casually with a hint of a red napkin peeking from the left edge.",mask,0.7,1337
416:28:000000030,000000030,data/mtf2025_web_images/00000/000000030.jpg,"A hearty BLT sandwich, layered with crisp bacon, fresh tomato slices, and leafy lettuce on rustic whole-grain bread, sits invitingly on a light wooden cutting board atop a red-and-white checkered tablecloth, with a second slice of bread beside it and blurred background elements including whole tomatoes, more greens, and a small bowl of creamy dressing enhancing the rustic, appetizing scene.","A rustic breakfast scene features a hearty open-faced sandwich on a slice of toasted whole-grain bread, layered with thick-cut crispy bacon, fresh red tomato slices, and a dollop of creamy white spread, all artfully arranged on a checkered orange-and-white tablecloth with a whole ripe tomato and a small glass bowl of additional spread nearby.",mask,0.7,1337
416:29:000000031,000000031,data/mtf2025_web_images/00000/000000031.jpg,"A neatly arranged meal on a matte gray plate features a toasted triangular sandwich filled with lettuce, tomato, and creamy chicken salad, accompanied by a side of creamy coleslaw and two glossy cherry tomatoes, all set against a clean white background that emphasizes the fresh, appetizing presentation.","A close-up, top-down view of a plated meal featuring a half-sandwich with visible layers of lettuce, creamy filling, and bread, accompanied by a small mound of creamy potato salad and two cherry tomatoes, all arranged on a clean white plate against a neutral gray background.",mask,0.7,1337
416:30:000000032,000000032,data/mtf2025_web_images/00000/000000032.jpg,"A towering, mouthwatering BLT sandwich sits proudly on a rustic wooden cutting board, layered with crisp green lettuce, savory crispy bacon strips, and juicy ripe tomato slices, all nestled between two slices of toasted bread and drizzled with creamy mayonnaise.","A mouthwatering BLT sandwich, stacked high with crisp green lettuce, savory crispy bacon strips, and fresh red tomato slices, all nestled between two slices of toasted bread and presented on a rustic wooden cutting board.",mask,0.7,1337
416:31:000000033,000000033,data/mtf2025_web_images/00000/000000033.jpg,"A top-down view of a deconstructed sandwich or open-faced meal on a white square plate, featuring crispy bacon strips, fresh green lettuce leaves, sliced red tomatoes, and a wedge of yellow cheese arranged in an overlapping, casual composition against a clean white background.","A close-up, top-down view of a gourmet open-faced sandwich or burger patty topped with crispy bacon strips, fresh red tomato slices, and crisp green lettuce leaves, all arranged on a white plate against a clean white background.",mask,0.7,1337
416:32:000000034,000000034,data/mtf2025_web_images/00000/000000034.jpg,"On a rustic wooden cutting board, a hearty open-faced sandwich is assembled with crispy bacon strips layered over creamy mayonnaise on toasted bread, surrounded by fresh ingredients including sliced red tomatoes, a leaf of crisp green lettuce on another slice of bread, a small glass bowl of mayonnaise, a knife with a silver blade, and a white ramekin filled with coarse black pepper, all arranged to suggest a casual, homemade meal in progress.","On a rustic wooden cutting board, a delicious open-faced sandwich is assembled with creamy white spread, crispy bacon strips, and fresh green lettuce on toasted bread, accompanied by vibrant red tomato slices, a small bowl of black pepper, and a knife nearby, creating an inviting and appetizing breakfast or brunch scene.",mask,0.7,1337
416:33:000000035,000000035,data/mtf2025_web_images/00000/000000035.jpg,"A rustic wooden platter holds a gourmet sandwich spread featuring two slices of toasted whole-grain bread, crispy dark bacon strips, a whole red tomato and a sliced one, fresh green lettuce leaves, thinly sliced red onions, a dollop of creamy white sauce (likely mayonnaise or aioli), and a small knife with a wooden handle resting beside the ingredients — all arranged on parchment paper for an elegant, ready-to-assemble presentation.","A rustic wooden platter holds a simple, appetizing open-faced sandwich made with two slices of toasted whole-grain bread, accompanied by fresh tomato slices, thinly sliced red onion, and a dollop of creamy white sauce (likely mayonnaise or aioli), all arranged on parchment paper with a small knife resting beside the toppings.",mask,0.7,1337
416:34:000000036,000000036,data/mtf2025_web_images/00000/000000036.jpg,"A hearty club sandwich made with toasted whole-grain bread, layered with crispy bacon, fresh lettuce, and tomato slices, is secured with a wooden skewer and served on a white plate alongside a lemon wedge, with a backdrop of vibrant red cherry tomatoes, a whole tomato, and a head of crisp green lettuce, all arranged on a rustic wooden surface to evoke a fresh, appetizing meal.","A fresh, hearty sandwich made with whole-grain bread, layered with crisp green lettuce, juicy red tomato slices, and a creamy white spread, is artfully presented on a rustic wooden board alongside a small bowl of additional spread and a sprig of fresh herbs, all set against a soft-focus background that emphasizes the sandwich’s vibrant colors and appetizing texture.",mask,0.7,1337
416:35:000000039,000000039,data/mtf2025_web_images/00000/000000039.jpg,"A close-up, appetizing shot features a rustic bacon and tomato sandwich on whole-grain bread, layered with crispy bacon strips, fresh red tomato slices, and crisp green lettuce, all resting on a brown cloth napkin atop a dark wooden surface, with a blurred background hinting at additional fresh ingredients like more tomatoes and greens.","A close-up, appetizing shot of a gourmet bacon and tomato sandwich on a rustic whole-grain bun, with crispy bacon strips layered over fresh red tomato slices and crisp green lettuce, all nestled between the textured top and bottom buns, set against a softly blurred background that hints at a kitchen or dining setting.",mask,0.7,1337
416:36:000000040,000000040,data/mtf2025_web_images/00000/000000040.jpg,"A freshly assembled sandwich on toasted bread is layered with crisp bacon, thick slices of ripe red tomato, creamy avocado, and fresh microgreens, sitting on a light wooden surface alongside a plate of vibrant heirloom tomatoes (red and yellow), a halved avocado, a knife, and a separate plate of crispy cooked bacon — all arranged to evoke a rustic, homemade breakfast or brunch scene.","This image displays a rustic, appetizing food scene featuring a freshly assembled sandwich in the foreground — made with toasted bread, layered with ripe red tomato slices, creamy avocado, and fresh microgreens — alongside a plate of crispy bacon strips and a halved heirloom tomato in the background, all arranged on a clean white surface with a knife nearby, evoking a homemade, wholesome meal preparation.",mask,0.7,1337
416:37:000000041,000000041,data/mtf2025_web_images/00000/000000041.jpg,"A hearty open-faced sandwich sits on a white plate, featuring thick slices of rustic whole-grain bread layered with crisp green lettuce, creamy white cheese (possibly mozzarella or goat cheese), savory bacon, and vibrant red tomato slices, garnished with a sprinkle of black pepper and accompanied by a few orange segments on the side, all set against a light-colored countertop with a red bowl in the background.","A close-up, slightly angled shot of a hearty open-faced sandwich on a white plate, featuring a thick slice of toasted bread topped with crispy bacon, a generous dollop of creamy white cheese or spread, fresh green lettuce leaves, and two vibrant red tomato slices, all set against a softly blurred background that hints at a casual dining setting with a hint of a blue bowl and metallic utensils.",mask,0.7,1337
416:38:000000042,000000042,data/mtf2025_web_images/00000/000000042.jpg,"A freshly assembled club sandwich, cut diagonally into two halves and nestled in a white paper-lined cardboard tray, reveals layers of toasted bread, crisp lettuce, juicy tomato slices, and savory bacon or ham, all presented on a clean, bright white surface that emphasizes its appetizing, casual-dining appeal.","A top-down view of a hearty club sandwich, sliced in half and nestled in a white paper-lined container, revealing layers of toasted bread, crisp lettuce, juicy tomato slices, savory bacon, and creamy mayonnaise, all presented on a clean white surface with soft lighting that highlights the fresh ingredients and appetizing textures.",mask,0.7,1337
416:39:000000043,000000043,data/mtf2025_web_images/00000/000000043.jpg,"A rustic wooden cutting board displays a neatly arranged breakfast or lunch spread featuring crisp green romaine lettuce, three slices of golden-brown toasted bread, several strips of cooked bacon with visible fat and char, two thick tomato slices showing juicy red flesh and seeds, and a small metal bowl filled with creamy white mayonnaise or dressing — all set against a warm-toned wooden table background.","A rustic wooden cutting board displays the fresh ingredients for a classic BLT sandwich: crisp romaine lettuce leaves, thick slices of ripe red tomato, crispy bacon strips, and a small glass bowl of creamy mayonnaise, all arranged neatly on a dark wood surface with a warm, inviting kitchen ambiance.",mask,0.7,1337
416:40:000000045,000000045,data/mtf2025_web_images/00000/000000045.jpg,"A homemade sandwich is assembled on a white plate with blue rim, featuring two slices of toasted white bread — the top slice topped with four thick, juicy red tomato slices, and the bottom slice layered with several strips of crispy, browned bacon — all resting on a dark speckled countertop.","A close-up, top-down view of an open-faced sandwich on a dark granite countertop, featuring a slice of white bread topped with five thick, juicy tomato slices and several strips of crispy, browned bacon arranged over the bottom half of the bread, which has a blue-and-white striped rim.",mask,0.7,1337
416:41:000000046,000000046,data/mtf2025_web_images/00000/000000046.jpg,"A white rectangular plate holds a deconstructed sandwich or open-faced meal, featuring two slices of golden-brown toasted bread topped with fresh green lettuce leaves, alongside a generous portion of sliced red tomatoes and crispy bacon bits, all arranged casually on a light-colored countertop next to a red cutting board.","A white rectangular plate holds a deconstructed sandwich with toasted bread slices, fresh green lettuce leaves, and vibrant red tomato wedges arranged casually on the surface.",mask,0.7,1337
416:42:000000047,000000047,data/mtf2025_web_images/00000/000000047.jpg,"A close-up, mouthwatering shot of a hearty sandwich made with thick-cut whole-grain bread studded with oats, layered with crisp green lettuce, savory crispy bacon, juicy red tomato slices, and a generous swirl of creamy white sauce, all resting on a rustic brown cloth napkin with a blurred red tomato and green herbs in the background to enhance the fresh, appetizing scene.","A close-up, appetizing shot of a hearty sandwich made with thick slices of toasted whole-grain bread, layered with fresh crisp lettuce, juicy red tomato slices, and savory bacon, all nestled on a rustic wooden cutting board that enhances the wholesome, homemade appeal of the meal.",mask,0.7,1337
416:43:000000049,000000049,data/mtf2025_web_images/00000/000000049.jpg,"A towering, mouthwatering sandwich sits on crinkled parchment paper against a vibrant turquoise background, featuring thick slices of whole-grain bread, crispy bacon strips, fresh green lettuce, juicy tomato slices, and creamy white sauce oozing from the sides, all stacked high to create an indulgent, rustic appeal.","A close-up, top-down view of a classic BLT sandwich — featuring thick-cut crispy bacon, fresh green lettuce, and a creamy white spread (likely mayonnaise) — nestled between two slices of rustic whole-grain bread, all resting on crinkled parchment paper with a warm, inviting lighting that highlights the textures and colors of the ingredients.",mask,0.7,1337
416:44:000000050,000000050,data/mtf2025_web_images/00000/000000050.jpg,"This close-up image showcases a mouthwatering sandwich with golden-brown toasted bread, layers of savory ham, melted cheese, crisp green lettuce, and a glossy orange sauce or glaze, all captured in rich detail that highlights the textures and appetizing appeal of the meal.","This close-up image showcases a freshly assembled sandwich with visible layers of golden-brown toasted bread, melted white cheese oozing from the sides, juicy red tomato slices, crisp green lettuce, and a creamy white spread—likely mayonnaise or cream cheese—creating an appetizing, textured composition that emphasizes the sandwich’s hearty, homemade appeal.",mask,0.7,1337
416:45:000000052,000000052,data/mtf2025_web_images/00000/000000052.jpg,"A freshly assembled sandwich sits on a light wooden cutting board, featuring two slices of rustic whole-grain bread layered with crisp green lettuce, thick juicy red tomato slices, and savory crispy bacon, with additional fresh lettuce and tomato slices arranged in the background to emphasize its wholesome, homemade appeal.","A close-up, appetizing shot of a classic BLT sandwich made with thick-cut whole wheat bread, layered with crispy bacon, fresh red tomato slices, and crisp green lettuce, set against a blurred background of additional lettuce and tomato to emphasize its freshness and homemade appeal.",mask,0.7,1337
416:46:000000053,000000053,data/mtf2025_web_images/00000/000000053.jpg,"A simple open-faced sandwich sits on a white square plate, featuring a slice of toasted bread topped with crisp green lettuce, a thick juicy red tomato slice, and several strips of cooked bacon, all arranged on a classic red-and-white checkered tablecloth that evokes a casual picnic or diner atmosphere.","A simple open-faced sandwich sits on a white plate, featuring two slices of toasted bread layered with crisp green lettuce, juicy red tomato slices, and crispy bacon strips, all presented against a classic red-and-white checkered tablecloth that evokes a casual, picnic-style dining atmosphere.",mask,0.7,1337
416:47:000000054,000000054,data/mtf2025_web_images/00000/000000054.jpg,"A close-up, appetizing shot features a hearty club sandwich cut in half and stacked on a white plate, showcasing layers of toasted bread, crispy bacon, fresh tomato slices, creamy mayonnaise, and crisp green lettuce, with a wooden cutting board and knife visible in the softly blurred background.","A close-up, slightly angled shot showcases a freshly assembled club sandwich cut diagonally into two halves, revealing layers of toasted white bread, crispy bacon strips, crisp lettuce, and creamy mayonnaise or aioli, all resting on a rustic wooden cutting board with a knife handle visible in the background, suggesting a home-cooked meal preparation scene.",mask,0.7,1337
416:48:000000055,000000055,data/mtf2025_web_images/00000/000000055.jpg,"Two hands hold a thick, hearty sandwich made with toasted white bread, layered with crispy bacon, fresh tomato slices, crisp green lettuce, and a creamy white sauce, all presented against a dark blue background.","Two hands gently hold a freshly assembled sandwich made with two slices of white bread, layered with vibrant green lettuce, ripe red tomato slices, and a creamy white spread, likely mayonnaise or cream cheese, creating a simple yet appetizing meal ready to be enjoyed.",mask,0.7,1337
