sample_id,key,image_path,caption_original,caption_perturbed,mode,level,seed
416:20:000000022,000000022,data/mtf2025_web_images/00000/000000022.jpg,"In this image there is a table, on that table there is a plate, in that plate there is a sandwich, chips and a fruit, in the background there is a table cloth.","In this image I can see a plate in the center and on it I can see a sandwich, few chips and few other things. I can also see a red color cloth in the background.",lowrank,0.3,1337
416:21:000000023,000000023,data/mtf2025_web_images/00000/000000023.jpg,A sandwich is on a plate on a white table.,A sandwich is on a plate which is on a white table.,lowrank,0.3,1337
416:22:000000024,000000024,data/mtf2025_web_images/00000/000000024.jpg,In this image we can see a food item on the plate.,In this image we can see a food item on the plate.,lowrank,0.3,1337
416:23:000000025,000000025,data/mtf2025_web_images/00000/000000025.jpg,"In this image I can see a plate and on it I can see a sandwich which is in brown, red, green and white color.","In this image I can see a plate and on it I can see a sandwich which is in brown, green, red and cream color.",lowrank,0.3,1337
416:24:000000026,000000026,data/mtf2025_web_images/00000/000000026.jpg,In this image we can see a sandwich.,In this image we can see a sandwich.,lowrank,0.3,1337
416:25:000000027,000000027,data/mtf2025_web_images/00000/000000027.jpg,In this image we can see a table. On the table there are some food items.,In this image we can see a table. On the table there are some food items.,lowrank,0.3,1337
416:26:000000028,000000028,data/mtf2025_web_images/00000/000000028.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes and other vegetables. In the background I can see few tomatoes and few leaves.",In this image I can see a plate which consists of a sandwich and some vegetables.,lowrank,0.3,1337
416:27:000000029,000000029,data/mtf2025_web_images/00000/000000029.jpg,In this image we can see a plate containing food and a red color object.,In this image I can see a plate which consists of some food items.,lowrank,0.3,1337
416:28:000000030,000000030,data/mtf2025_web_images/00000/000000030.jpg,"In this image we can see a sandwich on the wooden board. In the background we can see tomatoes, lettuce, knife and other objects.","In this image I can see a table and on it I can see a sandwich, a knife, a bowl, a tomato and few other things.",lowrank,0.3,1337
416:29:000000031,000000031,data/mtf2025_web_images/00000/000000031.jpg,"In this image I can see a plate and on it I can see a sandwich, few tomatoes and a salad.","In this image I can see a plate and on it I can see a sandwich, tomatoes and other food items.",lowrank,0.3,1337
416:30:000000032,000000032,data/mtf2025_web_images/00000/000000032.jpg,In this image I can see a sandwich on the wooden board.,In this image I can see a sandwich which is in brown color and I can see tomatoes and other food items.,lowrank,0.3,1337
416:31:000000033,000000033,data/mtf2025_web_images/00000/000000033.jpg,In this image we can see a plate containing food.,In this image we can see a food item on the plate.,lowrank,0.3,1337
416:32:000000034,000000034,data/mtf2025_web_images/00000/000000034.jpg,"In this image we can see a table. On the table there are some food items, a knife and a bowl.","In this image we can see a table. On the table there are some food items, a knife, a bowl and a plate.",lowrank,0.3,1337
416:33:000000035,000000035,data/mtf2025_web_images/00000/000000035.jpg,"In this image we can see a wooden plate containing some food items, a knife and a spoon.",In this image we can see a wooden plate containing some food items.,lowrank,0.3,1337
416:34:000000036,000000036,data/mtf2025_web_images/00000/000000036.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes, lettuce and few other things. In the background I can see few tomatoes, few bowls and few other things.","In this image I can see a plate in the center and on it I can see a sandwich. I can see few tomatoes, few vegetables and few other things in the background.",lowrank,0.3,1337
416:35:000000039,000000039,data/mtf2025_web_images/00000/000000039.jpg,In this image we can see a sandwich on the table.,In this image we can see a sandwich on the cloth. In the background we can see tomatoes and other vegetables.,lowrank,0.3,1337
416:36:000000040,000000040,data/mtf2025_web_images/00000/000000040.jpg,"In this image we can see a table. On the table there are plates, knife, fork, and food.","In this image we can see a table. On the table there are plates, knife, fork, and food.",lowrank,0.3,1337
416:37:000000041,000000041,data/mtf2025_web_images/00000/000000041.jpg,"In this image I can see a plate in the centre and on the plate I can see a sandwich which is made of bread, tomato, lettuce and other food items. In the background I can see a bowl and a plate.","In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomato, lettuce, onion and other vegetables. In the background I can see a bowl and a plate.",lowrank,0.3,1337
416:38:000000042,000000042,data/mtf2025_web_images/00000/000000042.jpg,In this image I can see a sandwich in the box.,In this image I can see a sandwich in the box.,lowrank,0.3,1337
416:39:000000043,000000043,data/mtf2025_web_images/00000/000000043.jpg,In this image we can see a wooden surface. On that there is a cutting board. On that there are some food items.,In this image we can see a wooden surface. On that there is a cutting board. On that there are some food items.,lowrank,0.3,1337
416:40:000000045,000000045,data/mtf2025_web_images/00000/000000045.jpg,In this image we can see a plate containing food items on the surface.,In this image we can see a plate containing a sandwich.,lowrank,0.3,1337
416:41:000000046,000000046,data/mtf2025_web_images/00000/000000046.jpg,In this image we can see a plate containing food and a red color object.,In this image I can see a plate which consists of some food items.,lowrank,0.3,1337
416:42:000000047,000000047,data/mtf2025_web_images/00000/000000047.jpg,In this image we can see a sandwich on the table. In the background we can see a tomato.,In this image we can see a sandwich on the table. In the background we can see a tomato.,lowrank,0.3,1337
416:43:000000049,000000049,data/mtf2025_web_images/00000/000000049.jpg,"In this image I can see a sandwich which is in brown,green and red color. Background is in blue color.",In this image I can see a sandwich which is in brown color and the sandwich is on the blue color surface.,lowrank,0.3,1337
416:44:000000050,000000050,data/mtf2025_web_images/00000/000000050.jpg,In this image we can see a sandwich.,In this image we can see a sandwich.,lowrank,0.3,1337
416:45:000000052,000000052,data/mtf2025_web_images/00000/000000052.jpg,In this image we can see a sandwich on the table.,In this image we can see a sandwich on the table.,lowrank,0.3,1337
416:46:000000053,000000053,data/mtf2025_web_images/00000/000000053.jpg,In this image we can see a sandwich on the plate.,"In this image I can see a white colour plate and on it I can see a sandwich which is of brown, green and red colour.",lowrank,0.3,1337
416:47:000000054,000000054,data/mtf2025_web_images/00000/000000054.jpg,In this image we can see a plate containing food.,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes, green leaves and other food items.",lowrank,0.3,1337
416:48:000000055,000000055,data/mtf2025_web_images/00000/000000055.jpg,In this image we can see a person holding a sandwich.,In this image we can see a person holding a sandwich.,lowrank,0.3,1337
416:49:000000056,000000056,data/mtf2025_web_images/00000/000000056.jpg,In this image I can see a plate which consists of a sandwich and some fruits.,In this image I can see a plate which consists of a sandwich and some fruits.,lowrank,0.3,1337
416:50:000000057,000000057,data/mtf2025_web_images/00000/000000057.jpg,"In this image we can see a person holding a bacon and a bottle. There are tomatoes, lettuce and a sandwich on the table.",In this image we can see a person holding a bacon and a bottle. There is a sandwich and tomatoes on the table.,lowrank,0.3,1337
416:51:000000058,000000058,data/mtf2025_web_images/00000/000000058.jpg,"In this image I can see a plate in the center and on it I can see a sandwich which is made of bread, tomatoes and other vegetables. In the background I can see few tomatoes and few leaves.",In this image I can see a plate which consists of a sandwich and some vegetables.,lowrank,0.3,1337
416:52:000000060,000000060,data/mtf2025_web_images/00000/000000060.jpg,"In this image I can see a plate in the center and on it I can see few vegetables, few tomatoes, few leaves and few other things. On the right side of this image I can see a fork and a knife.",In this image I can see a plate in which there is a salad and a sandwich. I can also see a fork and a knife.,lowrank,0.3,1337
416:53:000000061,000000061,data/mtf2025_web_images/00000/000000061.jpg,In this image I can see few food items in the white color plates and the plates are on the brown color surface.,In this image I can see few food items in the white color plates and the plates are on the brown color surface.,lowrank,0.3,1337
416:54:000000062,000000062,data/mtf2025_web_images/00000/000000062.jpg,In this image I can see a food item on the plate.,In this image I can see a food item on the plate.,lowrank,0.3,1337
416:55:000000064,000000064,data/mtf2025_web_images/00000/000000064.jpg,In this image we can see a food item in a bowl.,In this image we can see a food item in a bowl.,lowrank,0.3,1337
416:56:000000065,000000065,data/mtf2025_web_images/00000/000000065.jpg,In this image we can see a collage of three pictures. In the first picture we can see a person's hand holding a food item. In the second picture we can see a food item on the plate. In the third picture we can see a food item on the plate.,This is a collage image. In this image we can see a tray with food items.,lowrank,0.3,1337
416:57:000000066,000000066,data/mtf2025_web_images/00000/000000066.jpg,"In this image I can see a food item which is in yellow, green and brown color.","In this image I can see a food item which is in white, yellow, green and brown color.",lowrank,0.3,1337
416:58:000000067,000000067,data/mtf2025_web_images/00000/000000067.jpg,This is a collage image. In this image there is a baked potato on the plate.,"This is a collage picture. In this picture we can see a plate, food, fork, knife, red color object and a person.",lowrank,0.3,1337
416:59:000000069,000000069,data/mtf2025_web_images/00000/000000069.jpg,In this image we can see a food item in a container.,In this image we can see a food item in a container.,lowrank,0.3,1337
416:60:000000072,000000072,data/mtf2025_web_images/00000/000000072.jpg,In this image we can see a plate containing food and a bowl.,In this image we can see a plate containing food items and a bowl.,lowrank,0.3,1337
416:61:000000073,000000073,data/mtf2025_web_images/00000/000000073.jpg,In this image we can see some food items.,In this image we can see some food items.,lowrank,0.3,1337
416:62:000000074,000000074,data/mtf2025_web_images/00000/000000074.jpg,In this image we can see a plate with some food items on it and some text on it.,In this image we can see a plate with some food items on it.,lowrank,0.3,1337
416:63:000000075,000000075,data/mtf2025_web_images/00000/000000075.jpg,This is a collage image. In this image there is a food item.,This is a collage image. In this image there is a food item.,lowrank,0.3,1337
416:64:000000076,000000076,data/mtf2025_web_images/00000/000000076.jpg,In this image we can see a bowl with some food items in it is placed on the stove. In the background we can see some vessels.,In this image we can see a bowl with some food items in it is placed on the stove. In the background we can see some vessels.,lowrank,0.3,1337
416:65:000000077,000000077,data/mtf2025_web_images/00000/000000077.jpg,"In this image I can see a table and on it I can see a red colour cloth, a fork, a knife and a bowl. I can also see food in the bowl.","In this image I can see a table and on it I can see a red colour cloth, a fork and a bowl. I can also see food in the bowl.",lowrank,0.3,1337
416:66:000000078,000000078,data/mtf2025_web_images/00000/000000078.jpg,In this image we can see a plate with some food items and some bowls with some food items.,In this image we can see a plate with some food items and some bowls with food items.,lowrank,0.3,1337
416:67:000000079,000000079,data/mtf2025_web_images/00000/000000079.jpg,In this image we can see a plate with food item on it and there is a text on the image.,In this image we can see a plate with food item on it and there is a text on it.,lowrank,0.3,1337
416:68:000000081,000000081,data/mtf2025_web_images/00000/000000081.jpg,In this image we can see a plate with food item and a bowl with food item on the surface. We can also see a toy.,In this image we can see a plate with food and a bowl with food on the surface. We can also see a toy.,lowrank,0.3,1337
416:69:000000082,000000082,data/mtf2025_web_images/00000/000000082.jpg,"In this image I can see a plate which is in black and white color and on it I can see a food item which is in red, green and brown color.",In this image I can see a plate and on it I can see food.,lowrank,0.3,1337
416:70:000000084,000000084,data/mtf2025_web_images/00000/000000084.jpg,In this image I can see a plate in which there are some vegetables and some leaves. In the background I can see some fruits and a knife.,"In this image I can see a bowl in which there are some vegetables. In the background I can see a knife, a cloth and some other objects.",lowrank,0.3,1337
416:71:000000085,000000085,data/mtf2025_web_images/00000/000000085.jpg,In this image we can see some food items.,"In this image I can see the food which is in yellow, red and green color.",lowrank,0.3,1337
416:72:000000086,000000086,data/mtf2025_web_images/00000/000000086.jpg,In this image we can see a food item on the plate.,In this image we can see a food item on the plate.,lowrank,0.3,1337
416:73:000000087,000000087,data/mtf2025_web_images/00000/000000087.jpg,In this image we can see a food item on the plate.,In this image we can see a food item on the plate.,lowrank,0.3,1337
416:74:000000088,000000088,data/mtf2025_web_images/00000/000000088.jpg,In this image we can see a plate containing some food items and some other objects.,In this image we can see a plate containing some food items and some other objects.,lowrank,0.3,1337
416:75:000000089,000000089,data/mtf2025_web_images/00000/000000089.jpg,In this image we can see a plate containing food.,In this image we can see a food item on the plate.,lowrank,0.3,1337
416:76:000000090,000000090,data/mtf2025_web_images/00000/000000090.jpg,In this image we can see a plate containing a food item and a grater.,In this image we can see a plate containing a food item and a grater.,lowrank,0.3,1337
416:77:000000092,000000092,data/mtf2025_web_images/00000/000000092.jpg,"In this image I can see the collage picture in which I can see few peppers which are colorful, few bowls, few plates, a table and few other objects.",In this image we can see a collage of pictures. In the pictures we can see some food items.,lowrank,0.3,1337
416:78:000000093,000000093,data/mtf2025_web_images/00000/000000093.jpg,In this image I can see a glass plate and on it I can see a yellow colour pepper and on it I can see a white colour thing. I can also see something is written on the image.,In this image I can see a glass plate and on it I can see a yellow colour pepper and on it I can see a white colour cream. I can also see something is written on the image.,lowrank,0.3,1337
416:79:000000095,000000095,data/mtf2025_web_images/00000/000000095.jpg,In this image I can see a plate in which there are some food items.,In this image I can see a plate which consists of some food items. I can see some text on the image.,lowrank,0.3,1337
416:80:000000097,000000097,data/mtf2025_web_images/00000/000000097.jpg,In this image we can see a table. On the table there is a plate with food and a glass container.,In this image we can see a table. On the table there is a plate with food and a glass container.,lowrank,0.3,1337
416:81:000000098,000000098,data/mtf2025_web_images/00000/000000098.jpg,In this image we can see a food item in a bowl.,"In this image I can see a food item which is in red, green and brown color.",lowrank,0.3,1337
416:82:000000099,000000099,data/mtf2025_web_images/00000/000000099.jpg,In this image I can see a plate which is in black color and on it I can see few vegetables and few other food items.,In this image I can see a plate which is in black color and on it I can see few vegetables and few other food items.,lowrank,0.3,1337
416:83:000000100,000000100,data/mtf2025_web_images/00000/000000100.jpg,In this image we can see a plate containing food.,In this image I can see a food item on the plate.,lowrank,0.3,1337
416:84:000000101,000000101,data/mtf2025_web_images/00000/000000101.jpg,In this image we can see a plate containing some food items on the table.,In this image we can see a plate containing some food items on the table.,lowrank,0.3,1337
416:85:000000102,000000102,data/mtf2025_web_images/00000/000000102.jpg,In this image I can see a plate which is in yellow color and on the plate I can see some food items.,In this image I can see a plate which is in yellow color and on the plate I can see some food items.,lowrank,0.3,1337
416:86:000000103,000000103,data/mtf2025_web_images/00000/000000103.jpg,In this image we can see some food items in a glass container.,In this image we can see a food item in a glass container.,lowrank,0.3,1337
416:87:000000104,000000104,data/mtf2025_web_images/00000/000000104.jpg,"In this image we can see a table. On the table there are plates, bowls, knives, tomatoes, and some food items.","In this image I can see a table and on it I can see few bowls, few plates, few knives, a black colour tray and on it I can see few food items.",lowrank,0.3,1337
416:88:000000105,000000105,data/mtf2025_web_images/00000/000000105.jpg,In this image we can see a plate containing food and leaves.,In this image we can see a plate containing food and leaves.,lowrank,0.3,1337
416:89:000000106,000000106,data/mtf2025_web_images/00000/000000106.jpg,"In this image I can see a bowl which is blue in color and in the bowl I can see few food items which are brown, green and cream in color. I can see the brown colored surface.",In this image I can see a bowl which consists of food.,lowrank,0.3,1337
416:90:000000107,000000107,data/mtf2025_web_images/00000/000000107.jpg,In this image we can see food items on the plate.,In this image we can see food items on the plate.,lowrank,0.3,1337
416:91:000000108,000000108,data/mtf2025_web_images/00000/000000108.jpg,In this image we can see some food items on the plate. We can also see some tomatoes and some other food items on the plates.,In this image we can see a plate with some food items on it. In the background we can see some tomatoes and some other food items.,lowrank,0.3,1337
416:92:000000109,000000109,data/mtf2025_web_images/00000/000000109.jpg,In this image we can see a plate containing food and a fork.,In this image we can see a plate containing food and a fork.,lowrank,0.3,1337
416:93:000000110,000000110,data/mtf2025_web_images/00000/000000110.jpg,In this image we can see a plate containing food items and a spoon.,In this image we can see a plate containing food items and a bowl.,lowrank,0.3,1337
416:94:000000111,000000111,data/mtf2025_web_images/00000/000000111.jpg,In this image we can see a plate containing food items and a spoon.,"In this image I can see a plate in the center and on it I can see few vegetables, a bowl and a spoon.",lowrank,0.3,1337
416:95:000000114,000000114,data/mtf2025_web_images/00000/000000114.jpg,In this image we can see some food items on the plate.,In this image we can see some food items on the plate.,lowrank,0.3,1337
416:96:000000115,000000115,data/mtf2025_web_images/00000/000000115.jpg,In this image we can see some food items on the plate.,In this image I can see a plate which is in yellow color and on the plate I can see some food items.,lowrank,0.3,1337
416:97:000000116,000000116,data/mtf2025_web_images/00000/000000116.jpg,In this image we can see a food item on the surface.,In this image we can see a food item.,lowrank,0.3,1337
416:98:000000117,000000117,data/mtf2025_web_images/00000/000000117.jpg,In this image we can see a plate containing food and some vegetables.,In this image I can see a plate which consists of food.,lowrank,0.3,1337
416:99:000000118,000000118,data/mtf2025_web_images/00000/000000118.jpg,In this image we can see a plate containing food items.,In this image we can see a plate containing food.,lowrank,0.3,1337
416:100:000000119,000000119,data/mtf2025_web_images/00000/000000119.jpg,In this image I can see a plate and a fork on the cloth. I can see a basket with fruits. The background is white in color.,In this image I can see a plate and a fork on the table. On the plate I can see a basket and a fruit in it.,lowrank,0.3,1337
416:101:000000120,000000120,data/mtf2025_web_images/00000/000000120.jpg,In this image we can see a plate containing food items.,In this image we can see a plate containing food items.,lowrank,0.3,1337
416:102:000000121,000000121,data/mtf2025_web_images/00000/000000121.jpg,In this image we can see a cake on the plate.,"In this image I can see a plate which consists of a cake which is in white, red and green color.",lowrank,0.3,1337
416:103:000000122,000000122,data/mtf2025_web_images/00000/000000122.jpg,In this image we can see a plate containing food items.,In this image we can see a plate containing food items.,lowrank,0.3,1337
416:104:000000123,000000123,data/mtf2025_web_images/00000/000000123.jpg,In this image we can see a food item on the surface.,In this image we can see a food item on the plate.,lowrank,0.3,1337
416:105:000000124,000000124,data/mtf2025_web_images/00000/000000124.jpg,In this image we can see a plate with food and some text on it.,In this image we can see a food item on the plate.,lowrank,0.3,1337
416:106:000000125,000000125,data/mtf2025_web_images/00000/000000125.jpg,In this image I can see a bowl which is in red color and in the bowl I can see the food which is in orange color and the bowl is on the brown color mat.,In this image I can see a bowl which consists of food.,lowrank,0.3,1337
416:107:000000126,000000126,data/mtf2025_web_images/00000/000000126.jpg,In this image we can see a food item in a cover on the table.,In this image I can see a food item in a plastic cover.,lowrank,0.3,1337
416:108:000000127,000000127,data/mtf2025_web_images/00000/000000127.jpg,"In this image I can see a plate which is ash in color and on it I can see a cake which is green, brown and orange in color.","In this image I can see a plate which is ash in color and on it I can see a food item which is green, brown, red and cream in color.",lowrank,0.3,1337
416:109:000000128,000000128,data/mtf2025_web_images/00000/000000128.jpg,In this image I can see a food item on the plate.,"In this image I can see a food item which is in green, orange, red and white color on the white color surface.",lowrank,0.3,1337
416:110:000000129,000000129,data/mtf2025_web_images/00000/000000129.jpg,In this image we can see a food item on the surface.,In this image we can see a food item on the surface.,lowrank,0.3,1337
416:111:000000130,000000130,data/mtf2025_web_images/00000/000000130.jpg,In this image we can see a food item on the plate. In the background we can see a glass and a jar.,In this image I can see a plate in the center and on it I can see a food item. In the background I can see a glass and a bottle.,lowrank,0.3,1337
416:112:000000131,000000131,data/mtf2025_web_images/00000/000000131.jpg,In this image I can see a plate which consists of food.,"In this image I can see a plate in the centre and on it I can see a food item which is of white, brown, black, red, green and orange in color. In the background I can see a person's hand and I can see this image is little bit blurry in the background.",lowrank,0.3,1337
416:113:000000133,000000133,data/mtf2025_web_images/00000/000000133.jpg,In this image we can see a plate containing food.,In this image we can see a food item on the plate.,lowrank,0.3,1337
416:114:000000135,000000135,data/mtf2025_web_images/00000/000000135.jpg,In this image I can see a plate in the center and on it I can see different types of food. I can see the black colored background.,In this image I can see a plate in the center and on it I can see different types of food. I can see the black colored background.,lowrank,0.3,1337
416:115:000000136,000000136,data/mtf2025_web_images/00000/000000136.jpg,In this image I can see a plate which consists of food items and chopsticks.,In this image I can see a plate and on it I can see few food items and few chopsticks.,lowrank,0.3,1337
416:116:000000137,000000137,data/mtf2025_web_images/00000/000000137.jpg,In this image I can see a plate in the center and on it I can see a food item. In the background I can see few other food items and a table.,In this image I can see a plate in the center and on it I can see a food item.,lowrank,0.3,1337
416:117:000000138,000000138,data/mtf2025_web_images/00000/000000138.jpg,In this image we can see a table. On the table there is a plate. On the plate there are bowls and food.,In this image we can see a table. On the table there is a plate. On the plate there are bowls and food.,lowrank,0.3,1337
416:118:000000139,000000139,data/mtf2025_web_images/00000/000000139.jpg,In this image we can see a plate with food and some text on it.,"In this image I can see a plate in the center and on it I can see a food item which is green, red and black in color. I can see a plate on the bottom right side of this image.",lowrank,0.3,1337
416:119:000000140,000000140,data/mtf2025_web_images/00000/000000140.jpg,In this image I can see a plate in the center and on it I can see few vegetables and a food item.,"In this image I can see a plate and on it I can see few food items which are green, orange, black and white in color.",lowrank,0.3,1337
416:120:000000141,000000141,data/mtf2025_web_images/00000/000000141.jpg,In this image I can see a cake on the black color plate.,In this image I can see a cake on the black color plate.,lowrank,0.3,1337
416:121:000000142,000000142,data/mtf2025_web_images/00000/000000142.jpg,In this image I can see few food items on the plates and the plates are in black color.,In this image I can see few food items on the plates and the plates are in black color and the food items are in different colors and the plates are on the white color surface.,lowrank,0.3,1337
416:122:000000143,000000143,data/mtf2025_web_images/00000/000000143.jpg,In this image we can see a plate containing food.,In this image we can see a plate containing food.,lowrank,0.3,1337
416:123:000000144,000000144,data/mtf2025_web_images/00000/000000144.jpg,In this image we can see a person holding a plate with food.,In this image I can see a food item on the plate. The background is in black color.,lowrank,0.3,1337
416:124:000000145,000000145,data/mtf2025_web_images/00000/000000145.jpg,In this image we can see a food item on the plate.,In this image I can see a food item on the plate.,lowrank,0.3,1337
416:125:000000146,000000146,data/mtf2025_web_images/00000/000000146.jpg,In this image we can see a plate containing food placed on the table.,In this image we can see a plate containing food.,lowrank,0.3,1337
416:126:000000147,000000147,data/mtf2025_web_images/00000/000000147.jpg,In this image I can see a plate which consists of some food items.,In this image I can see a plate which consists of salad and some other food items.,lowrank,0.3,1337
416:127:000000148,000000148,data/mtf2025_web_images/00000/000000148.jpg,In this image I can see a food item on the table.,In this image I can see a food item on the table.,lowrank,0.3,1337
416:128:000000149,000000149,data/mtf2025_web_images/00000/000000149.jpg,In this image we can see a cake on the plate.,In this image we can see a cake on the plate. In the background we can see glasses.,lowrank,0.3,1337
416:129:000000150,000000150,data/mtf2025_web_images/00000/000000150.jpg,In this image I can see a food item on the plate.,In this image I can see a food item on the plate.,lowrank,0.3,1337
416:130:000000151,000000151,data/mtf2025_web_images/00000/000000151.jpg,In this image I can see a food item on the white color paper. Background I can see a knife and a fork.,"In this image I can see a food item on the white color paper. Background I can see a knife, fork and a plate in orange color.",lowrank,0.3,1337
416:131:000000153,000000153,data/mtf2025_web_images/00000/000000153.jpg,In this image we can see a plate containing food items and some other objects.,In this image I can see a plate in the center and on it I can see few food items. I can also see few bowls and few other things in the background.,lowrank,0.3,1337
416:132:000000154,000000154,data/mtf2025_web_images/00000/000000154.jpg,In this image I can see a bowl which is in white color and in the bowl I can see food items and the bowl is on the table.,In this image I can see a bowl which consists of food and a fork.,lowrank,0.3,1337
416:133:000000155,000000155,data/mtf2025_web_images/00000/000000155.jpg,In this image we can see a food item in a bowl.,In this image we can see a food item in a bowl.,lowrank,0.3,1337
416:134:000000156,000000156,data/mtf2025_web_images/00000/000000156.jpg,In this image I can see a bowl which consists of some food items.,In this image I can see a bowl in which there is a food item.,lowrank,0.3,1337
416:135:000000157,000000157,data/mtf2025_web_images/00000/000000157.jpg,In this image we can see a plate containing food items and chopsticks.,In this image I can see a plate in which there are some food items and chopsticks.,lowrank,0.3,1337
416:136:000000158,000000158,data/mtf2025_web_images/00000/000000158.jpg,"In this image I can see a white colour plate and on it I can see a food item which is in red, green, cream and yellow colour.",In this image I can see a food item on the plate.,lowrank,0.3,1337
416:137:000000159,000000159,data/mtf2025_web_images/00000/000000159.jpg,In this image we can see a food item on the surface.,In this image we can see a food item on the surface.,lowrank,0.3,1337
416:138:000000160,000000160,data/mtf2025_web_images/00000/000000160.jpg,In this image we can see a plate with food and a glass placed on the table.,In this image I can see a plate in the centre and on it I can see a food item which is colourful. I can also see a glass and a plate in the background.,lowrank,0.3,1337
416:139:000000161,000000161,data/mtf2025_web_images/00000/000000161.jpg,In this image I can see the food which is in orange and black color. It is on the black color surface. In the background I can see the brown color surface.,In this image I can see the food which is in black and brown color. I can see the black color tray.,lowrank,0.3,1337
416:140:000000162,000000162,data/mtf2025_web_images/00000/000000162.jpg,In this image I can see a cake on the plate.,In this image I can see a cake on the plate.,lowrank,0.3,1337
416:141:000000163,000000163,data/mtf2025_web_images/00000/000000163.jpg,In this image we can see food items in a plate.,In this image we can see some food items in a plate.,lowrank,0.3,1337
