sample_id,key,folder_id,model,image_path,caption_post_direct,caption_recon,reproj_mse_recon,reproj_cosine_recon,clipscore_gt,clipscore_post_direct,clipscore_recon,clipscore_drop,bertscore_recon_vs_post_f1,bertscore_post_vs_gt_f1,bertscore_recon_vs_gt_f1
416:10:000010011,10011,1,idefics2,data/mtf2025_web_images/00001/000010011.jpg,In this image I can see a food item in the container.,In this image I can see a food item in a bowl.,0.2628574967384338,0.7662942409515381,27.952003479003903,24.31000518798828,24.811325073242188,-0.5013198852539062,0.9847132563591003,0.7780852913856506,0.7754213809967041
416:11:000010012,10012,1,idefics2,data/mtf2025_web_images/00001/000010012.jpg,In this image I can see a plate which consists of food. I can see a cloth and a flower.,In this image we can see a plate with food items and a flower on the table.,0.1823761314153671,0.834547758102417,27.360788345336918,30.01597785949707,25.54550170898437,4.470476150512695,0.9516449570655823,0.82308429479599,0.8287445306777954
416:12:000010013,10013,1,idefics2,data/mtf2025_web_images/00001/000010013.jpg,In this image we can see a tray with food items in it. In the background we can see a table and some objects on it.,In this image we can see a tray with some food items in it. On the right side of the image we can see a tray with some food items in it.,0.1210649311542511,0.8898258805274963,28.181303024291992,22.10880851745605,24.31072998046875,-2.2019214630126958,0.9475584626197815,0.8185603022575378,0.8132265210151672
416:13:000010014,10014,1,idefics2,data/mtf2025_web_images/00001/000010014.jpg,In this image we can see a food item in a container.,In this image we can see a food item in a bowl.,0.2908430993556976,0.7285003066062927,23.524879455566406,26.907602310180664,26.611268997192383,0.2963333129882812,0.9917032718658447,0.7683848738670349,0.7666913270950317
416:14:000010015,10015,1,idefics2,data/mtf2025_web_images/00001/000010015.jpg,In this image we can see a person holding chopsticks and a bowl with food.,In this image we can see a plate containing food and a bowl containing food placed on the table.,0.3599846959114074,0.6711149215698242,35.066036224365234,30.88555335998535,27.69100379943848,3.194549560546875,0.95027095079422,0.8195767402648926,0.8082420825958252
416:15:000010016,10016,1,idefics2,data/mtf2025_web_images/00001/000010016.jpg,In this image I can see a plate which consists of food. I can see a cup and a bowl on the table.,In this image I can see a plate which consists of food.,0.2513125538825989,0.7844634056091309,29.787784576416016,26.222396850585938,27.49673080444336,-1.274333953857422,0.9683054089546204,0.7535185217857361,0.7563925981521606
416:16:000010017,10017,1,idefics2,data/mtf2025_web_images/00001/000010017.jpg,In this image I can see the food in the plates and the food is in the wooden container.,In this image I can see the food in the plate and the plate is on the table.,0.2696502804756164,0.7515639662742615,32.36308670043945,31.66073608398437,27.05434226989746,4.606393814086914,0.967292070388794,0.8517371416091919,0.8418229818344116
416:17:000010018,10018,1,idefics2,data/mtf2025_web_images/00001/000010018.jpg,In this image I can see a bowl and a plate on the table. This image is taken may be in a restaurant.,"In this image we can see a food item in a bowl, there are some other bowls, cups and some other objects on the surface.",0.3014044165611267,0.7252594232559204,30.704666137695312,25.08757781982422,25.53939247131348,-0.4518146514892578,0.9113361835479736,0.7520959377288818,0.7518213987350464
416:18:000010019,10019,1,idefics2,data/mtf2025_web_images/00001/000010019.jpg,In this image we can see a bowl with some food items in it and there are some other bowls with some food items in it and there are some other objects on the table.,In this image we can see a food item in a bowl.,0.0845823884010315,0.9200171232223512,30.37225341796875,32.449337005615234,28.883769989013672,3.5655670166015625,0.9302741289138794,0.8025235533714294,0.8275922536849976
416:19:000010020,10020,1,idefics2,data/mtf2025_web_images/00001/000010020.jpg,"In this image I can see a wooden surface and on it I can see a wooden tray. In the tray I can see a food item which is in yellow, red, green and brown color.",In this image I can see a food item in the plate.,0.0996030643582344,0.9087764024734496,33.634620666503906,26.6876163482666,26.460886001586918,0.2267303466796875,0.9170218706130981,0.7897102236747742,0.8175302147865295
416:20:000010021,10021,1,idefics2,data/mtf2025_web_images/00001/000010021.jpg,In this image we can see a plate with some food items and chopsticks.,In this image we can see a plate containing food placed on the surface.,0.4072269201278686,0.6325417160987854,23.391658782958984,26.55088233947754,22.7895622253418,3.761320114135742,0.9504663348197937,0.7345078587532043,0.7369856834411621
416:21:000010022,10022,1,idefics2,data/mtf2025_web_images/00001/000010022.jpg,In this image we can see food items in a white color container.,In this image I can see a food item in the white color plate.,0.2338670492172241,0.7882068753242493,43.68019104003906,29.49475860595703,31.15011978149414,-1.6553611755371094,0.9688436985015869,0.8662742376327515,0.8513705134391785
416:22:000010023,10023,1,idefics2,data/mtf2025_web_images/00001/000010023.jpg,In this image we can see two plates with food items in it and a wooden box on the surface.,In this image I can see a table and on it I can see few food items.,0.3431015312671661,0.6771408915519714,32.43485641479492,29.031652450561523,25.461111068725582,3.570541381835937,0.942404568195343,0.8375415205955505,0.8200830221176147
416:23:000010024,10024,1,idefics2,data/mtf2025_web_images/00001/000010024.jpg,In this image we can see a food item in a wooden container.,In this image we can see a food item in a wooden container.,0.1145640760660171,0.8926950693130493,32.7972412109375,29.51070022583008,29.510704040527344,-3.814697265625e-06,1.0,0.8461043238639832,0.8461043238639832
416:24:000010025,10025,1,idefics2,data/mtf2025_web_images/00001/000010025.jpg,"In this image I can see a table and on it I can see a cup, a plate and on the plate I can see food.","In this image I can see a flower vase, a cup and a plate on the table. This image is taken may be in a room.",0.3021091222763061,0.7330403923988342,29.683732986450195,26.039033889770508,22.450410842895508,3.588623046875,0.9174230098724365,0.7391791343688965,0.7429781556129456
416:25:000010026,10026,1,idefics2,data/mtf2025_web_images/00001/000010026.jpg,In this image I can see a bowl and a plate on the table. This image is taken may be in a restaurant.,In this image I can see a bowl and a plate on the table. This image is taken may be in a restaurant.,0.2789199948310852,0.7431256175041199,33.325923919677734,27.04905891418457,27.04905891418457,0.0,1.0,0.8510894775390625,0.8510894775390625
416:26:000010027,10027,1,idefics2,data/mtf2025_web_images/00001/000010027.jpg,In this image we can see a food item in a container.,In this image I can see a wooden bowl and in it I can see different types of food.,0.3101948201656341,0.715042233467102,34.312705993652344,25.77338218688965,29.76161003112793,-3.988227844238281,0.9430254101753235,0.8748478889465332,0.858622133731842
416:27:000010028,10028,1,idefics2,data/mtf2025_web_images/00001/000010028.jpg,In this image I can see a food item in a wooden container.,In this image I can see a food item in the bowl.,0.2663295567035675,0.7541507482528687,40.60269165039063,31.547412872314453,26.56476783752441,4.982645034790039,0.9745212197303772,0.8856477737426758,0.8648069500923157
416:28:000010029,10029,1,idefics2,data/mtf2025_web_images/00001/000010029.jpg,In this image we can see a bowl with some food items in it and the background is dark.,In this image I can see a bowl which is in white color and in the bowl I can see food.,0.0930844694375991,0.9192315340042114,29.274782180786133,29.884492874145508,30.19067001342773,-0.3061771392822265,0.933192789554596,0.8875684142112732,0.8769955635070801
416:29:000010030,10030,1,idefics2,data/mtf2025_web_images/00001/000010030.jpg,In this image I can see few food items in the bowls and few spoons. I can see few leaves and few bottles.,In this image I can see a plate and in the plate I can see food items and a bowl and a cup.,0.2859777808189392,0.7421605587005615,34.30250930786133,27.85679626464844,29.89230155944824,-2.0355052947998047,0.9239910244941711,0.8261333107948303,0.8333291411399841
416:30:000010031,10031,1,idefics2,data/mtf2025_web_images/00001/000010031.jpg,In this image I can see a wooden bowl and in it I can see different types of food.,In this image I can see a food item in a wooden bowl.,0.2063305974006652,0.810641884803772,34.96070098876953,33.842926025390625,31.34575462341309,2.497171401977539,0.9571438431739807,0.8302158713340759,0.8447554111480713
416:31:000010032,10032,1,idefics2,data/mtf2025_web_images/00001/000010032.jpg,In this image I can see a food item in a bowl and the bowl is kept in a wooden container.,In this image I can see a food item in a bowl.,0.2798900306224823,0.7454770803451538,36.9067268371582,34.22043991088867,29.85293960571289,4.367500305175781,0.9667408466339111,0.8719985485076904,0.8698679804801941
416:32:000010033,10033,1,idefics2,data/mtf2025_web_images/00001/000010033.jpg,In this image we can see a food item in a bowl and chopsticks.,In this image I can see a food item in a bowl.,0.3306503891944885,0.6958508491516113,34.75333023071289,29.0303955078125,26.29516220092773,2.7352333068847656,0.9762305021286011,0.8413417935371399,0.8384937644004822
416:33:000010034,10034,1,idefics2,data/mtf2025_web_images/00001/000010034.jpg,In this image we can see a plate with food and chopsticks.,In this image I can see a plate in which there is some food and two chopsticks.,0.1092233583331108,0.9016239643096924,31.02692413330078,33.59209442138672,33.40392303466797,0.18817138671875,0.9652100205421448,0.8749057650566101,0.8614754676818848
416:34:000010035,10035,1,idefics2,data/mtf2025_web_images/00001/000010035.jpg,In this image I can see a bowl which is in black color and in the bowl I can see food.,In this image I can see a bowl which consists of food.,0.0689757317304611,0.9384822845458984,29.74358558654785,31.55459213256836,27.62057876586914,3.9340133666992183,0.9564738869667053,0.8302097320556641,0.8361300230026245
416:35:000010036,10036,1,idefics2,data/mtf2025_web_images/00001/000010036.jpg,In this image I can see a plate which is in brown and white color and I can see food in the plate.,In this image we can see a plate with food.,0.0931976586580276,0.9194636344909668,34.41548156738281,30.86237525939941,30.624412536621094,0.2379627227783203,0.9393454790115356,0.8217323422431946,0.8371918797492981
416:36:000010037,10037,1,idefics2,data/mtf2025_web_images/00001/000010037.jpg,In this image I can see a plate and on it I can see a bowl and in the bowl I can see a food item. I can also see a spoon and a glass.,In this image we can see a plate containing food and a spoon. In the background we can see a glass and a plate.,0.1149839907884597,0.8986669778823853,35.078338623046875,27.483943939208984,26.0395565032959,1.444387435913086,0.937690794467926,0.8263074159622192,0.8445082902908325
416:37:000010038,10038,1,idefics2,data/mtf2025_web_images/00001/000010038.jpg,In this image I can see a plate in which there is a salad.,In this image I can see a plate which consists of food.,0.1133385077118873,0.8974229097366333,33.3186149597168,30.70003318786621,27.89144897460937,2.808584213256836,0.9682281017303467,0.8754581212997437,0.8562293648719788
416:38:000010039,10039,1,idefics2,data/mtf2025_web_images/00001/000010039.jpg,In this image we can see a bowl containing food and a spoon. On the right side we can see a fork.,In this image I can see a bowl which consists of food.,0.298872172832489,0.7213698625564575,30.50754737854004,25.858789443969727,26.21136283874512,-0.3525733947753906,0.9486654996871948,0.8194040656089783,0.8278629779815674
416:39:000010040,10040,1,idefics2,data/mtf2025_web_images/00001/000010040.jpg,In this image I can see a plate in which there are some food items and a fork. I can also see a bowl and a sauce bottle.,In this image I can see a plate in which there is a food item and a cup.,0.2553792297840118,0.7635710835456848,34.45947265625,31.872426986694336,29.799020767211918,2.073406219482422,0.9625889658927917,0.8245732188224792,0.8233398795127869
416:40:000010041,10041,1,idefics2,data/mtf2025_web_images/00001/000010041.jpg,In this image I can see a bowl which consists of food.,In this image I can see a bowl which consists of food.,0.2268832623958587,0.7857800722122192,23.09003257751465,26.40391540527344,26.40391540527344,0.0,1.0,0.8016552329063416,0.8016552329063416
416:41:000010042,10042,1,idefics2,data/mtf2025_web_images/00001/000010042.jpg,"In this image I can see a plate and on it I can see food, a fork and a gravy bowl.",In this image I can see a plate and a fork. On the plate I can see food items.,0.079482227563858,0.9271472692489624,35.26806640625,29.86393928527832,31.64188003540039,-1.7779407501220703,0.9578778147697449,0.8208205103874207,0.8260586857795715
416:42:000010043,10043,1,idefics2,data/mtf2025_web_images/00001/000010043.jpg,In this image I can see a plate which consists of food. I can see a flower and some other objects on the table.,In this image I can see a plate which consists of food. I can see a flower and some other objects on the table.,0.1190381944179534,0.888799250125885,33.12727737426758,31.2192325592041,31.2192325592041,0.0,1.0000001192092896,0.8057193756103516,0.8057193160057068
416:43:000010044,10044,1,idefics2,data/mtf2025_web_images/00001/000010044.jpg,In this image I can see a black color plate and on it I can see food.,In this image I can see a black color plate and on it I can see food.,0.0682013258337974,0.9362044930458068,34.32111740112305,28.62750625610352,28.62750625610352,0.0,1.0,0.830028772354126,0.8300285935401917
416:44:000010045,10045,1,idefics2,data/mtf2025_web_images/00001/000010045.jpg,"In this image I can see a table and on it I can see few plates, a bowl, a spoon and few other things.","In this image I can see a table and on it I can see a plate, a bowl and a plate which are white in color and on these I can see food which is brown, cream and black in color.",0.2208337187767028,0.793914794921875,28.911256790161133,29.50873374938965,32.7364387512207,-3.2277050018310547,0.9280844926834106,0.82929527759552,0.8174924850463867
416:45:000010046,10046,1,idefics2,data/mtf2025_web_images/00001/000010046.jpg,In this image I can see a food item in a white color bowl.,In this image I can see a food item in a white color bowl.,0.0917767435312271,0.9148112535476683,29.55984687805176,31.49368095397949,31.49368095397949,0.0,1.0,0.8163101673126221,0.8163101673126221
416:46:000010047,10047,1,idefics2,data/mtf2025_web_images/00001/000010047.jpg,In this image we can see a plate containing food.,In this image I can see a plate which consists of food.,0.1652065366506576,0.8433018922805786,32.73482131958008,30.45797348022461,28.885597229003903,1.5723762512207031,0.9734190702438354,0.8493166565895081,0.8417023420333862
416:47:000010048,10048,1,idefics2,data/mtf2025_web_images/00001/000010048.jpg,In this image we can see a plate containing food and chopsticks.,In this image we can see a plate containing food and chopsticks.,0.0972166806459426,0.9119802713394164,35.30683517456055,28.69143486022949,28.691431045532227,3.814697265625e-06,1.0,0.8230407238006592,0.8230407238006592
416:48:000010049,10049,1,idefics2,data/mtf2025_web_images/00001/000010049.jpg,In this image we can see a bowl with food placed on the surface.,In this image I can see a food item in a bowl.,0.2567248046398163,0.7697280049324036,31.032190322875977,33.03180313110352,32.69112014770508,0.3406829833984375,0.9617363214492798,0.8357616066932678,0.8399184346199036
416:49:000010050,10050,1,idefics2,data/mtf2025_web_images/00001/000010050.jpg,In this image we can see a bowl with food and a lid placed on the surface.,In this image I can see a food item in a bowl and the bowl is on the table.,0.2840811014175415,0.736007809638977,37.44367980957031,26.742176055908203,27.23221778869629,-0.4900417327880859,0.9497272968292236,0.865790069103241,0.8608860373497009
416:50:000010051,10051,1,idefics2,data/mtf2025_web_images/00001/000010051.jpg,In this image we can see a plate with food and a cup of coffee placed on the table.,In this image we can see a plate containing food and a cup of tea placed on the table.,0.2692293524742126,0.7631767988204956,31.38393783569336,28.92778205871582,29.19972801208496,-0.2719459533691406,0.9905593991279602,0.8499976396560669,0.8495132327079773
416:51:000010052,10052,1,idefics2,data/mtf2025_web_images/00001/000010052.jpg,In this image I can see a plate which consists of food.,In this image I can see a plate which is in blue and white color. In the plate I can see the food.,0.0967980921268463,0.9175111055374146,33.0422477722168,26.028871536254883,29.25794982910156,-3.22907829284668,0.9478421211242676,0.8289790749549866,0.8185247182846069
416:52:000010053,10053,1,idefics2,data/mtf2025_web_images/00001/000010053.jpg,In this image we can see a tray with some food items and a cup of drink on it.,In this image I can see a plate which consists of food.,0.2961764931678772,0.7364492416381836,35.584449768066406,23.15014266967773,24.620832443237305,-1.4706897735595703,0.9415686130523682,0.8561845421791077,0.8544039726257324
416:53:000010054,10054,1,idefics2,data/mtf2025_web_images/00001/000010054.jpg,In this image I can see a glass bowl in which there is a food item.,In this image I can see a food item in a plate.,0.2445501089096069,0.7745233178138733,35.04344177246094,29.912221908569336,30.9720458984375,-1.059823989868164,0.9635263085365295,0.8563991189002991,0.8643072247505188
416:54:000010055,10055,1,idefics2,data/mtf2025_web_images/00001/000010055.jpg,In this image I can see a white colour bowl and in it I can see few food items.,In this image I can see a white colour plate and on it I can see few food items.,0.1227635890245437,0.8925050497055054,33.57216262817383,28.320646286010746,26.727428436279297,1.593217849731445,0.9877113103866577,0.8105384707450867,0.812669575214386
416:55:000010056,10056,1,idefics2,data/mtf2025_web_images/00001/000010056.jpg,In this image I can see a plate which consists of food.,In this image I can see a plate which consists of food.,0.1223030313849449,0.8842411041259766,32.58280944824219,29.651386260986328,29.651386260986328,0.0,0.9999999403953552,0.8417023420333862,0.8417023420333862
416:56:000010057,10057,1,idefics2,data/mtf2025_web_images/00001/000010057.jpg,"In this image we can see a bowl with some food item in it, a plate with some food item on it and a mat.",In this image I can see a food item in a bowl and a food item in a plate.,0.313251256942749,0.7152336239814758,25.962299346923828,27.49591445922852,29.501453399658203,-2.0055389404296875,0.9535190463066101,0.8106344938278198,0.8177670836448669
416:57:000010058,10058,1,idefics2,data/mtf2025_web_images/00001/000010058.jpg,In this image we can see a plate with some food items and a leaf.,In this image we can see a plate with food items and a white background.,0.2704772353172302,0.7434331774711609,34.685279846191406,32.295265197753906,33.17867660522461,-0.8834114074707031,0.9728091359138489,0.8252643942832947,0.8189579248428345
416:58:000010059,10059,1,idefics2,data/mtf2025_web_images/00001/000010059.jpg,In this image I can see a plate which consists of food.,In this image I can see a plate which consists of food.,0.0772079676389694,0.9296722412109376,32.44264602661133,27.05496597290039,27.05496597290039,0.0,0.9999999403953552,0.8417023420333862,0.8417023420333862
416:59:000010060,10060,1,idefics2,data/mtf2025_web_images/00001/000010060.jpg,"In this image I can see a plate which is in black color and on it I can see food which is in green, yellow and brown color.","In this image I can see a plate which is in black color and on it I can see food which is in green, brown and cream color.",0.2078323811292648,0.8159765601158142,31.190582275390625,28.94607162475586,27.958539962768555,0.9875316619873048,0.9940521717071533,0.817764937877655,0.8174725770950317
416:60:000010061,10061,1,idefics2,data/mtf2025_web_images/00001/000010061.jpg,In this image we can see a table. On the table there are bowls with food and chopsticks.,In this image I can see a table and on it I can see few plates and in the plates I can see food.,0.3173798322677612,0.7066228985786438,35.830055236816406,29.09768295288086,27.3989200592041,1.6987628936767578,0.9391342401504517,0.8325560092926025,0.8088074922561646
416:61:000010062,10062,1,idefics2,data/mtf2025_web_images/00001/000010062.jpg,In this image we can see a plate with some food items and a bowl with some sauce.,In this image I can see a plate in which there is some food.,0.2611587047576904,0.7601035833358765,39.17079162597656,32.163124084472656,29.865711212158203,2.297412872314453,0.9528470635414124,0.8362054824829102,0.8189003467559814
416:62:000010063,10063,1,idefics2,data/mtf2025_web_images/00001/000010063.jpg,In this image I can see a plate in which there is a food item and two chopsticks.,In this image I can see a plate which consists of food.,0.1700144708156585,0.8466812968254089,29.092863082885746,32.44062042236328,28.35265350341797,4.0879669189453125,0.9566309452056885,0.8319870233535767,0.8328615427017212
416:63:000010064,10064,1,idefics2,data/mtf2025_web_images/00001/000010064.jpg,In this image we can see a plate with some food items on it.,In this image we can see a plate with some food items on it.,0.0673945173621177,0.935071349143982,37.53781509399414,32.003780364990234,32.0037841796875,-3.814697265625e-06,1.0000001192092896,0.873254120349884,0.8732540607452393
416:64:000010065,10065,1,idefics2,data/mtf2025_web_images/00001/000010065.jpg,In this image I can see a plate which consists of food.,In this image I can see a plate which consists of food.,0.2620790600776672,0.7574093341827393,36.59949493408203,28.18792533874512,28.18791961669922,5.7220458984375e-06,0.9999999403953552,0.8282658457756042,0.828265905380249
416:65:000010066,10066,1,idefics2,data/mtf2025_web_images/00001/000010066.jpg,"This is a collage image. In this image we can see a table. On the table there are plates, bowls, food items and some other objects.","In this image we can see a table. On the table there are plates, bowls, and food.",0.3891609907150268,0.6266282796859741,37.11280822753906,25.34691619873047,25.714584350585938,-0.3676681518554687,0.9621599912643433,0.8111410737037659,0.8252536654472351
416:66:000010067,10067,1,idefics2,data/mtf2025_web_images/00001/000010067.jpg,In this image we can see a poster with some text and images.,In this image we can see a poster. On the poster there is a food item. Also there is some text.,0.4578604102134704,0.5556797981262207,30.757152557373047,22.71855354309082,26.1658878326416,-3.447334289550781,0.9421281814575195,0.7392386794090271,0.7458126544952393
416:67:000010069,10069,1,idefics2,data/mtf2025_web_images/00001/000010069.jpg,In this image we can see a poster with some text and images.,In this image we can see a poster. On the poster there are some food items and some text.,0.3632152080535888,0.6566107273101807,30.064085006713867,22.46040153503418,23.60958671569824,-1.1491851806640625,0.9592111706733704,0.7553550004959106,0.7594472765922546
416:68:000010070,10070,1,idefics2,data/mtf2025_web_images/00001/000010070.jpg,"In this image I can see a bowl which consists of food. I can see a cup, a saucer, a plate and few other objects on the table.","In this image I can see a bowl which is silver in color and in the bowl I can see few food items which are green, yellow, orange and white in color. In the background I can see few white colored objects.",0.2932548224925995,0.7429789304733276,24.20343971252441,24.442028045654297,27.760971069335938,-3.3189430236816406,0.9186190962791443,0.7514543533325195,0.737153947353363
416:69:000010071,10071,1,idefics2,data/mtf2025_web_images/00001/000010071.jpg,In this image we can see a bowl containing some food items.,In this image we can see a bowl containing some food items.,0.1166156828403472,0.8980165719985962,30.62005043029785,30.79228973388672,30.79228973388672,0.0,1.0,0.8301125168800354,0.8301125168800354
416:70:000010073,10073,1,idefics2,data/mtf2025_web_images/00001/000010073.jpg,"In this image we can see a table. On the table there is a tray. In the tray there are noodles, vegetables, and other food items. Also there are bowls with food items. In the background it is dark.",In this image we can see a food item in a bowl.,0.3315832018852234,0.6940977573394775,26.9506893157959,31.02431297302246,28.290849685668945,2.733463287353516,0.9218491315841675,0.7427054643630981,0.7630059123039246
416:71:000010075,10075,1,idefics2,data/mtf2025_web_images/00001/000010075.jpg,"In this image I can see a table and on it I can see few bowls, few spoons and a huge bowl. In the bowl I can see few food items.",In this image I can see a food item in a bowl.,0.2807967662811279,0.7482694387435913,29.26276588439941,27.901945114135746,26.802677154541016,1.0992679595947266,0.9362072348594666,0.7505881190299988,0.7646500468254089
416:72:000010076,10076,1,idefics2,data/mtf2025_web_images/00001/000010076.jpg,"In this image we can see a table. On the table there are plates, bowls, glasses, and some other objects.","In this image we can see a table. On the table there are plates, bowls, and food.",0.3062407374382019,0.7230550646781921,22.923677444458008,25.157304763793945,27.8371639251709,-2.679859161376953,0.9783817529678345,0.7553488612174988,0.7593632340431213
416:73:000010077,10077,1,idefics2,data/mtf2025_web_images/00001/000010077.jpg,In this image I can see a food item in a bowl.,In this image I can see a food item in a bowl.,0.3469217717647552,0.6892397403717041,28.912616729736328,26.463266372680664,26.46327018737793,-3.814697265625e-06,1.000000238418579,0.8488198518753052,0.8488197922706604
416:74:000010079,10079,1,idefics2,data/mtf2025_web_images/00001/000010079.jpg,In this image I can see a bowl which is in silver color and I can see some food items in it.,In this image I can see a bowl which consists of food.,0.2415520101785659,0.7798517942428589,34.9215202331543,31.3570499420166,29.552194595336918,1.8048553466796875,0.9528700709342957,0.8278946876525879,0.840865969657898
416:75:000010080,10080,1,idefics2,data/mtf2025_web_images/00001/000010080.jpg,In this image we can see a bowl with food and some other objects on the table.,In this image I can see a bowl which consists of food.,0.2693216204643249,0.7513056993484497,33.93278884887695,26.54806327819824,26.50713348388672,0.0409297943115234,0.9502459168434143,0.8301804065704346,0.8308533430099487
416:76:000010081,10081,1,idefics2,data/mtf2025_web_images/00001/000010081.jpg,"In this image I can see the food which is in brown, green, red and cream color.","In this image I can see the food which is in brown, green, red and black color.",0.0905240327119827,0.914878785610199,33.86920547485352,26.27100372314453,27.642990112304688,-1.3719863891601562,0.9914776086807251,0.8163160681724548,0.8137717843055725
416:77:000010082,10082,1,idefics2,data/mtf2025_web_images/00001/000010082.jpg,In this image I can see a plate which is in brown and white color and I can see food in the plate.,In this image we can see a plate with food.,0.0931976586580276,0.9194636344909668,34.41548156738281,30.86237525939941,30.624412536621094,0.2379627227783203,0.9393454790115356,0.8217323422431946,0.8371918797492981
416:78:000010083,10083,1,idefics2,data/mtf2025_web_images/00001/000010083.jpg,"In this image I can see a wooden surface and on it I can see a wooden tray. In the tray I can see a food item which is in yellow, red, green and brown color.",In this image I can see a food item in the plate.,0.0996030643582344,0.9087764024734496,33.634620666503906,26.6876163482666,26.460886001586918,0.2267303466796875,0.9170218706130981,0.7897102236747742,0.8175302147865295
416:79:000010084,10084,1,idefics2,data/mtf2025_web_images/00001/000010084.jpg,In this image we can see a plate containing food.,In this image we can see a plate containing food.,0.1094550490379333,0.8987325429916382,22.001304626464844,23.77666473388672,23.77666473388672,0.0,0.9999998807907104,0.7576969265937805,0.7576969265937805
416:80:000010085,10085,1,idefics2,data/mtf2025_web_images/00001/000010085.jpg,In this image I can see a white colour bowl and in it I can see food.,In this image I can see a white colour bowl and in it I can see food.,0.0970579981803894,0.910732626914978,35.80046844482422,26.69746780395508,26.69746780395508,0.0,0.9999998807907104,0.8406634330749512,0.8406634330749512
416:81:000010086,10086,1,idefics2,data/mtf2025_web_images/00001/000010086.jpg,In this image we can see a plate containing food.,In this image I can see a food item in the plate.,0.1866246461868286,0.8219176530838013,29.658430099487305,29.87016487121582,28.82002830505371,1.0501365661621094,0.9695400595664978,0.8402475714683533,0.8381733894348145
416:82:000010087,10087,1,idefics2,data/mtf2025_web_images/00001/000010087.jpg,In this image we can see a plate with food and some vegetables.,In this image I can see a plate which consists of food.,0.2334975898265838,0.7853705883026123,37.89611053466797,26.594173431396484,25.93049049377441,0.6636829376220703,0.9554722309112549,0.8568301200866699,0.8450598120689392
